material_id,formula,system_type,corpus,codec,codec_config_frozen,ladder,nominal_tolerance_relative,nominal_tolerance_absolute,npoints,npoints_frozen,natoms,value_ptp,value_ptp_frozen,stability_floor_A1_e,npz_sha256,frozen_realized_Linf,frozen_compressed_bytes,compression_ratio_frozen,Bader_error_resolved_e,Bader_error_fixed_e,frac_voxels_reassigned,n_voxels_reassigned,electron_count_abs_dev_frozen,rmse_density_frozen,codec_config_reproduced,reproduced_realized_Linf,Linf_reproduction_ratio,reproduced_compressed_bytes,compressed_bytes_equal,gate_linf_pass,reproduction_gate_pass,realized_Linf,realized_Linf_over_ptp,rmse_density,electron_count_abs_dev,compression_ratio_reproduced,compression_ratio,V_orig_rms,potential_rel_RMSE,potential_rel_Linf,encode_seconds
mp-1111338,NaLi2VF6,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,0.001,1.9174329481375,884736,884736,10,1917.4329481375,1917.4329481375,0.0034288447017898,cf802d71a91eff5d7a7cff35cd59b6b9f33ecb55df84527be66046936d0883ed,0.2626566249999769,284176,24.906705703507686,0.0055225786384731,2.3424278427164325e-05,0.0085686577690972,7581,3.357340374066098e-05,0.0307258409130337,zfpy fixed-accuracy,0.2626566249999769,1.0,284176,True,True,True,0.2626566249999769,0.0001369834732709212,0.030725840913033715,3.357340374066098e-05,24.906705703507686,24.906705703507686,367.123344255775,6.453875512793897e-06,2.998511696611215e-05,0.04
mp-1111338,NaLi2VF6,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,0.003,5.7522988444125005,884736,884736,10,1917.4329481375,1917.4329481375,0.0034288447017898,cf802d71a91eff5d7a7cff35cd59b6b9f33ecb55df84527be66046936d0883ed,0.8306526999999733,192984,36.67603531899017,0.0142586614395856,9.8276654933116e-05,0.0189062047887731,16727,0.0001997246624227,0.1078147503242012,zfpy fixed-accuracy,0.8306526999999733,1.0,192984,True,True,True,0.8306526999999733,0.00043321082012637177,0.10781475032420128,0.00019972466242279552,36.67603531899017,36.67603531899017,367.123344255775,1.7526433676889587e-05,7.945880079511866e-05,0.038
mp-1111338,NaLi2VF6,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,0.01,19.174329481375,884736,884736,10,1917.4329481375,1917.4329481375,0.0034288447017898,cf802d71a91eff5d7a7cff35cd59b6b9f33ecb55df84527be66046936d0883ed,3.750353500000074,126424,55.98531924318167,0.0080545617562739,0.0005715417080294,0.0509485315393518,45076,0.0020065832079581,0.3585238310558513,zfpy fixed-accuracy,3.750353500000074,1.0,126424,True,True,True,3.750353500000074,0.0019559241973196415,0.35852383105585134,0.0020065832079581014,55.98531924318167,55.98531924318167,367.123344255775,0.00011210267161040752,0.00039897766690449697,0.034
mp-1111338,NaLi2VF6,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,0.03,57.522988444125,884736,884736,10,1917.4329481375,1917.4329481375,0.0034288447017898,cf802d71a91eff5d7a7cff35cd59b6b9f33ecb55df84527be66046936d0883ed,5.625353500000074,101440,69.77413249211357,0.0484652260396378,0.0017409840849156,0.1010154441550925,89372,0.00918612603202,0.6486145820280893,zfpy fixed-accuracy,5.625353500000074,1.0,101440,True,True,True,5.625353500000074,0.0029337941154418284,0.6486145820280893,0.00918612603202007,69.77413249211357,69.77413249211357,367.123344255775,0.00011810735187062445,0.0005645175274713138,0.03
mp-1388393,YCr2O4,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",base,1e-05,0.022774725634495,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.022774018596209,304881,23.21524791640017,0.0012405521164557,6.727936028738668e-06,0.0009403935185185,832,1.4630387568104197e-07,0.0071300086126348,"hdf5plugin Sperr absolute, single chunk",0.02277401859620909,1.000000000000004,304881,True,True,True,0.02277401859620909,9.999689551348606e-06,0.007130008612634893,1.4630387568104197e-07,23.21524791640017,23.21524791640017,486.4672266557554,1.5229143111026926e-06,6.703236322184512e-06,0.502
mp-1388393,YCr2O4,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",base,3e-05,0.068324176903485,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.0683162050047485,213333,33.177651840081,0.0021320460852098,4.4521634166017066e-05,0.0020718044704861,1833,3.265568035715205e-05,0.019090322530318,"hdf5plugin Sperr absolute, single chunk",0.06831620500474855,1.0000000000000009,213333,True,True,True,0.06831620500474855,2.9996499672986457e-05,0.019090322530318077,3.265568035715205e-05,33.177651840081,33.177651840081,486.4672266557554,4.3897810268068085e-06,2.260451122408684e-05,0.437
mp-1388393,YCr2O4,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",base,0.0001,0.22774725634495,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.2275639281133834,136853,51.71891007139047,0.0038228551495471,0.000123203054505,0.0046838831018518,4144,0.0003414320096339,0.0542810327978402,"hdf5plugin Sperr absolute, single chunk",0.22756392811338344,1.0000000000000002,136853,True,True,True,0.22756392811338344,9.99195036486899e-05,0.054281032797840294,0.0003414320096339907,51.71891007139047,51.71891007139047,486.4672266557554,1.0664670480822553e-05,4.109579560560611e-05,0.372
mp-1388393,YCr2O4,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",base,0.0003,0.6832417690348499,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.6832069813216322,85929,82.36902559089481,0.0026459807519518,0.0002740540718431,0.0091982241030092,8138,0.0010096737910174,0.1372751020486881,"hdf5plugin Sperr absolute, single chunk",0.6832069813216322,1.0,85929,True,True,True,0.6832069813216322,0.00029998472529865956,0.13727510204868815,0.0010096737910174625,82.36902559089481,82.36902559089481,486.4672266557554,5.1879479099949054e-05,0.00015798878071509397,0.337
mp-1388393,YCr2O4,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",base,0.001,2.2774725634495,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,2.275924165126185,49794,142.14339076997229,0.013745822412492,0.0014703809090246,0.0189853244357638,16797,0.00068514337147,0.3818893497152417,"hdf5plugin Sperr absolute, single chunk",2.2759241651261846,0.9999999999999998,49794,True,True,True,2.2759241651261846,0.0009993201242692602,0.3818893497152417,0.0006851433714700761,142.14339076997229,142.14339076997229,486.4672266557554,0.00019108830387875713,0.0007233790076073867,0.343
mp-1388393,YCr2O4,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",base,0.003,6.8324176903485,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,6.826099360077819,27506,257.3216025594416,0.0506258246466284,0.0047258549178508,0.0328244809751157,29041,0.0060281532592796,0.8678025194433571,"hdf5plugin Sperr absolute, single chunk",6.826099360077819,1.0,27506,True,True,True,6.826099360077819,0.0029972257271626093,0.8678025194433571,0.006028153259279634,257.3216025594416,257.3216025594416,486.4672266557554,0.00031619907413592415,0.0014411481953088183,0.316
mp-1388393,YCr2O4,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,1e-05,0.022774725634495,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.0227746977487939,459776,15.394209354120267,0.0014992536182516,5.37989278264206e-05,0.0020017270688657,1771,0.0004119633867958,0.0119424282839235,pysz ABS INTERP_LORENZO,0.022774697748793926,1.000000000000001,459776,True,True,True,0.022774697748793926,9.999987755856417e-06,0.011942428283923542,0.0004119633867958328,15.394209354120267,15.394209354120267,486.4672266557554,4.974614200558097e-06,1.929559377691953e-05,0.362
mp-1388393,YCr2O4,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,3e-05,0.068324176903485,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.0683241740181266,302044,23.43330110844777,0.0029503497417628,0.0002002713182029,0.0049008969907407,4336,0.00174547699946,0.0355695451411032,pysz ABS INTERP_LORENZO,0.06832417401812663,1.0000000000000004,302044,True,True,True,0.06832417401812663,2.999999873308754e-05,0.035569545141103276,0.0017454769994600383,23.433301108447775,23.433301108447775,486.4672266557554,1.3502096751278444e-05,6.687096964244314e-05,0.269
mp-1388393,YCr2O4,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,0.0001,0.22774725634495,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.2277465690411872,180252,39.26662672258838,0.0066291555307032,0.0006091456262122,0.0092728226273148,8204,0.0058808361586955,0.1006084227072126,pysz ABS INTERP_LORENZO,0.22774656904118729,1.0000000000000004,180252,True,True,True,0.22774656904118729,9.999969821644673e-05,0.10060842270721267,0.005880836158695502,39.26662672258838,39.26662672258838,486.4672266557554,5.08996070133199e-05,0.00023873143036608424,0.199
mp-1388393,YCr2O4,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,0.0003,0.6832417690348499,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.6832408887681432,96063,73.67964773117642,0.007223873589492,0.0027664931502489,0.0160590277777777,14208,0.0170906249087323,0.2713301325669741,pysz ABS INTERP_LORENZO,0.6832408887681432,1.0,96063,True,True,True,0.6832408887681432,0.00029999961348965476,0.2713301325669741,0.017090624908732366,73.67964773117642,73.67964773117642,486.4672266557554,0.00019837637407972168,0.0010524894653623487,0.149
mp-1388393,YCr2O4,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,0.001,2.2774725634495,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,2.277426246741797,56666,124.90537535735714,0.0356665486938982,0.0064274910412427,0.0458905255353009,40601,0.0535585926624122,1.005778796083307,pysz ABS INTERP_LORENZO,2.277426246741797,1.0,56666,True,True,True,2.277426246741797,0.00099997966311057,1.0057787960833067,0.05355859266241225,124.90537535735714,124.90537535735714,486.4672266557554,0.0007997656356329005,0.003264464067925369,0.16
mp-1388393,YCr2O4,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,0.003,6.8324176903485,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,6.8323799852073535,28046,252.36711117449903,0.1136924007046147,0.0229754958043555,0.0827241120515046,73189,0.08012238869712,2.8389734791966914,pysz ABS INTERP_LORENZO,6.8323799852073535,1.0,28046,True,True,True,6.8323799852073535,0.0029999834443049937,2.8389734791966914,0.08012238869712007,252.36711117449903,252.36711117449903,486.4672266557554,0.0032159286451561003,0.010808918275311113,0.141
mp-1388393,YCr2O4,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,1e-05,0.022774725634495,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.0038785708886734,844912,8.377071221618346,0.0003642320615853,8.356424556765774e-07,0.0001740632233796,154,2.6806720967442743e-06,0.0006396773025259,zfpy fixed-accuracy,0.0038785708886734938,1.0000000000000242,844912,True,True,True,0.0038785708886734938,1.703015417581559e-06,0.0006396773025259921,2.6806720967442743e-06,8.377071221618346,8.377071221618346,486.4672266557554,7.642360873847194e-08,3.214917925801105e-07,0.054
mp-1388393,YCr2O4,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,3e-05,0.068324176903485,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.0158300174218766,661952,10.692448999323211,0.0002763020285474,2.6374789676708588e-06,0.0004781087239583,423,9.10914342000524e-06,0.002451521641466,zfpy fixed-accuracy,0.01583001742187662,1.000000000000001,661952,True,True,True,0.01583001742187662,6.950695115246612e-06,0.0024515216414660677,9.109143420005239e-06,10.692448999323213,10.692448999323213,486.4672266557554,3.0788304190829576e-07,1.469491287133723e-06,0.049
mp-1388393,YCr2O4,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,0.0001,0.22774725634495,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.0303680233125049,577960,12.24632846563776,0.0004578928537011,7.927933921791919e-06,0.0008443196614583,747,9.146085488964671e-07,0.0047637595894819,zfpy fixed-accuracy,0.030368023312504988,1.0000000000000029,577960,True,True,True,0.030368023312504988,1.3334089639485733e-05,0.00476375958948196,9.146085488964673e-07,12.24632846563776,12.24632846563776,486.4672266557554,6.042655618180068e-07,2.446187969165521e-06,0.048
mp-1388393,YCr2O4,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,0.0003,0.6832417690348499,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.1236401809374996,426176,16.60789908394654,0.001415113306689,2.7471225954478484e-05,0.0023362901475694,2067,5.6863501782800085e-05,0.0176907703848671,zfpy fixed-accuracy,0.12364018093749962,1.0000000000000002,426176,True,True,True,0.12364018093749962,5.428832949374022e-05,0.01769077038486715,5.6863501782800085e-05,16.60789908394654,16.60789908394654,486.4672266557554,3.3576036186587914e-06,1.0599156330106527e-05,0.044
mp-1388393,YCr2O4,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,0.001,2.2774725634495,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.5538359712500025,300392,23.562172095129032,0.0036967183990999,0.0001017422617417,0.0071151168258101,6295,7.255363507852053e-05,0.0636180036198666,zfpy fixed-accuracy,0.5538359712500025,1.0,300392,True,True,True,0.5538359712500025,0.00024318008486177013,0.0636180036198666,7.255363507852053e-05,23.562172095129032,23.562172095129032,486.4672266557554,1.1753496398913637e-05,4.195163814353427e-05,0.042
mp-1388393,YCr2O4,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,0.003,6.8324176903485,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,0.8865342990000009,248400,28.493913043478265,0.0077903740534281,0.0002023760517637,0.0118238661024305,10461,0.0006010936450167,0.1199091470474066,zfpy fixed-accuracy,0.8865342990000009,1.0,248400,True,True,True,0.8865342990000009,0.0003892623398532804,0.11990914704740667,0.0006010936450167037,28.493913043478262,28.493913043478262,486.4672266557554,2.8066345031831484e-05,0.00012325376999061118,0.047
mp-1388393,YCr2O4,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,0.01,22.774725634495,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,2.667516400000068,164200,43.1052862362972,0.0196460446379784,0.0005861711926655,0.0266689724392361,23595,0.0032911616426929,0.4094948658555263,zfpy fixed-accuracy,2.6675164000000677,0.9999999999999999,164200,True,True,True,2.6675164000000677,0.001171261705985077,0.40949486585552636,0.0032911616426929413,43.1052862362972,43.1052862362972,486.4672266557554,7.794932973687633e-05,0.00026618772286830057,0.037
mp-1388393,YCr2O4,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,0.03,68.324176903485,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,10.266832709999989,105416,67.14244516961372,0.0494454000389126,0.0029595899647407,0.0640077944155092,56630,0.0018810027091547,1.349440184333354,zfpy fixed-accuracy,10.266832709999989,1.0,105416,True,True,True,10.266832709999989,0.0045079940258202994,1.349440184333354,0.0018810027091547,67.14244516961372,67.14244516961372,486.4672266557554,0.0004537547825550416,0.0016064482775503418,0.034
mp-1388393,YCr2O4,bulk,dev_bulk,ZFP,zfpy fixed-accuracy,base,0.1,227.74725634495,884736,884736,14,2277.4725634495,2277.4725634495,0.0019966841144842,7b632bd3571288208debf484f604e333051ec6ebcdd58c6cb865b143783c14ac,17.867973099999972,84528,83.73424190800681,0.0866585611081216,0.0080222067026323,0.0988407841435185,87448,0.0224249841906356,2.349685976002561,zfpy fixed-accuracy,17.867973099999972,1.0,84528,True,True,True,17.867973099999972,0.007845527268586203,2.349685976002561,0.022424984190635655,83.73424190800681,83.73424190800681,486.4672266557554,0.0007332284938022172,0.0027648633403494784,0.032
mp-977372,Pm2SnHg,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",tight,1e-07,0.0001369846706035,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.0001369819934176,566891,12.485447819774878,0.0005212022916811,8.405837625957704e-08,7.346824363425926e-05,65,5.230543109746578e-08,4.771320456800581e-05,"hdf5plugin Sperr absolute, single chunk",0.00013698199341760642,1.0000000000000469,566891,True,True,True,0.00013698199341760642,9.999804563096601e-08,4.771320456800581e-05,5.230543109746577e-08,12.485447819774878,12.485447819774878,185.21034400220373,1.3590383205699876e-08,5.8015563376983684e-08,0.498
mp-977372,Pm2SnHg,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",tight,3e-07,0.0004109540118107,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.0004109331134145,444194,15.93422693687893,0.0006578514561645,3.745065431104422e-07,0.0001209400318287,107,8.283143912990454e-07,0.0001386771243575,"hdf5plugin Sperr absolute, single chunk",0.00041093311341455774,1.0000000000001406,444194,True,True,True,0.00041093311341455774,2.999847439891484e-07,0.00013867712435751935,8.283143912990454e-07,15.93422693687893,15.93422693687893,185.21034400220373,4.059741777072886e-08,2.511929924400851e-07,0.424
mp-977372,Pm2SnHg,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",tight,1e-06,0.0013698467060359,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.0013697099776237,320938,22.05375493085892,0.0006747957984902,4.600780361130319e-07,0.0002000596788194,177,1.670883712279192e-06,0.0004398131450815,"hdf5plugin Sperr absolute, single chunk",0.0013697099776237565,1.000000000000041,320938,True,True,True,0.0013697099776237565,9.999001870709027e-07,0.00043981314508158525,1.670883712279192e-06,22.05375493085892,22.05375493085892,185.21034400220373,1.1693792871933686e-07,6.493890037364164e-07,0.507
mp-977372,Pm2SnHg,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",tight,3e-06,0.0041095401181077,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.0041083600683577,230247,30.74041355587695,0.0009560543414526,3.3419911229515264e-06,0.0003537778501157,313,1.193094952611773e-06,0.0011557226497813,"hdf5plugin Sperr absolute, single chunk",0.004108360068357797,1.0000000000000235,230247,True,True,True,0.004108360068357797,2.999138553427399e-06,0.0011557226497813883,1.193094952611773e-06,30.74041355587695,30.74041355587695,185.21034400220373,4.166745080080629e-07,1.9583826539367467e-06,0.535
mp-977372,Pm2SnHg,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",base,1e-05,0.013698467060359,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.0136898607729563,155131,45.62523286770536,0.0008514605187492,1.7279626868926812e-05,0.0007177282262731,635,2.2813325728066047e-05,0.0033312727186623,"hdf5plugin Sperr absolute, single chunk",0.013689860772956308,1.0000000000000007,155131,True,True,True,0.013689860772956308,9.993717335403465e-06,0.0033312727186623745,2.2813325728066047e-05,45.62523286770536,45.62523286770536,185.21034400220373,1.8734125612125655e-06,7.525621865828427e-06,0.435
mp-977372,Pm2SnHg,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",base,3e-05,0.041095401181077,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.0410926490490055,102578,69.00005849207433,0.0008491426237675,3.535202424131967e-05,0.00128173828125,1134,4.449145546914224e-05,0.0088864320969263,"hdf5plugin Sperr absolute, single chunk",0.04109264904900556,1.0000000000000013,102578,True,True,True,0.04109264904900556,2.999799091967056e-05,0.008886432096926371,4.449145546914224e-05,69.00005849207433,69.00005849207433,185.21034400220373,4.422643546427381e-06,1.5948497517146103e-05,0.334
mp-977372,Pm2SnHg,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",base,0.0001,0.13698467060359,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.1368222890282311,60578,116.83924857208888,0.0093226853915098,0.0001008044947639,0.0031794795283564,2813,0.000127694351697,0.0245151351131371,"hdf5plugin Sperr absolute, single chunk",0.13682228902823113,1.0000000000000002,60578,True,True,True,0.13682228902823113,9.988146003881793e-05,0.024515135113137188,0.00012769435169701637,116.83924857208888,116.83924857208888,185.21034400220373,1.4359397857037587e-05,6.838513959250513e-05,0.341
mp-977372,Pm2SnHg,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",base,0.0003,0.4109540118107699,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.4103265632376178,35765,197.8998462183699,0.0104655824729711,0.0007572795415171,0.006325050636574,5596,0.0005474407880257,0.0586244103364368,"hdf5plugin Sperr absolute, single chunk",0.41032656323761785,1.0000000000000002,35765,True,True,True,0.41032656323761785,0.0002995419570887841,0.05862441033643687,0.0005474407880257104,197.8998462183699,197.8998462183699,185.21034400220373,5.241042292401946e-05,0.00021718678691113504,0.298
mp-977372,Pm2SnHg,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",base,0.001,1.3698467060359,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,1.3674793447991649,19334,366.0850315506362,0.0269601768960843,0.0017962566992544,0.0136142306857638,12045,0.0019842525090894,0.150005108482769,"hdf5plugin Sperr absolute, single chunk",1.3674793447991647,0.9999999999999999,19334,True,True,True,1.3674793447991647,0.0009982718057237323,0.150005108482769,0.0019842525090894014,366.0850315506362,366.0850315506362,185.21034400220373,0.00020269693445183274,0.0012564550297840067,0.269
mp-977372,Pm2SnHg,bulk,dev_bulk,SPERR,"hdf5plugin Sperr absolute, single chunk",base,0.003,4.1095401181077005,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,4.108859010957389,10227,692.0786154297448,0.0802126617946363,0.0066813613537526,0.0233357747395833,20646,0.0053141807358301,0.358481935663111,"hdf5plugin Sperr absolute, single chunk",4.108859010957389,1.0,10227,True,True,True,4.108859010957389,0.0029995027858611403,0.358481935663111,0.005314180735830121,692.0786154297448,692.0786154297448,185.21034400220373,0.0006009373276964903,0.002065573896623476,0.241
mp-977372,Pm2SnHg,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,tight,1e-07,0.0001369846706035,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.0001369845186527,929594,7.61395620023365,0.0004416209260131,9.137885825794001e-08,7.911964699074074e-05,70,5.12738580482619e-08,7.695698636873537e-05,pysz ABS INTERP_LORENZO,0.00013698451833121794,0.9999999976531503,929594,True,True,True,0.00013698451833121794,9.999988883984508e-08,7.695698637118688e-05,5.127414937078356e-08,7.61395620023365,7.61395620023365,185.21034400220373,1.3525515064193733e-08,5.234392012217559e-08,0.519
mp-977372,Pm2SnHg,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,tight,3e-07,0.0004109540118107,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.0004109539380579,754057,9.386409780692972,0.0005961237617171,7.92803749760651e-07,0.0001751935040509,155,1.9353796716359284e-06,0.000231673566596,pysz ABS INTERP_LORENZO,0.0004109539392231909,1.0000000028355756,754057,True,True,True,0.0004109539392231909,2.999999470104364e-07,0.00023167356659581552,1.935379806639048e-06,9.386409780692972,9.386409780692972,185.21034400220373,6.807416409401808e-08,3.487484116159907e-07,0.437
mp-977372,Pm2SnHg,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,tight,1e-06,0.0013698467060359,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.0013698463780436,537551,13.166914395099257,0.0008931706463943,2.059979465585116e-05,0.000415943287037,368,3.265237963034906e-05,0.0007330960946211,pysz ABS INTERP_LORENZO,0.0013698463780436043,1.000000000000003,537551,True,True,True,0.0013698463780436043,9.999997605627737e-07,0.000733096094621194,3.265237963034906e-05,13.166914395099255,13.166914395099255,185.21034400220373,5.149565570927011e-07,2.367930812266631e-06,0.389
mp-977372,Pm2SnHg,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,tight,3e-06,0.0041095401181077,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.0041095372376283,353329,20.03200416608883,0.0015259325245846,5.2230761031779593e-05,0.0007471155237268,661,9.298827044545988e-05,0.0020698066401841,pysz ABS INTERP_LORENZO,0.004109537237628302,1.0000000000000007,353329,True,True,True,0.004109537237628302,2.999997897225007e-06,0.00206980664018416,9.298827044545988e-05,20.03200416608883,20.03200416608883,185.21034400220373,1.3012230648308728e-06,4.291069006704521e-06,0.295
mp-977372,Pm2SnHg,bulk,dev_bulk,SZ3,pysz ABS INTERP_LORENZO,base,1e-05,0.013698467060359,884736,884736,4,1369.8467060359,1369.8467060359,0.000423007748445,678372121b24290fed984b4ba029352d9f5a8af4edde457f9650a60285a00ece,0.0136984423397734,229881,30.789356232137497,0.0038414682093748,0.0002069259742487,0.0021351001880787,1889,0.0004149559297133,0.0069662378431261,pysz ABS INTERP_LORENZO,0.013698442339716621,0.9999999999958551,229881,True,True,True,0.013698442339716621,9.999981953716229e-06,0.00696623784312654,0.00041495592972751183,30.789356232137497,30.789356232137497,185.21034400220373,5.6363785808119325e-06,1.7506651534688947e-05,0.238
