material_id,domain,seed,npoints,natoms,probe_linf,probe_rel_error,floor_f32_resolved_e,floor_noise_resolved_e,floor_noise_fixed_e,n_voxels_reassigned_f32,n_voxels_reassigned_noise,n_axis_order_flips_f32,n_axis_order_flips_noise,corpus
aflow-Au2Ge2Nd1_ICSD_164730,bulk,2,373248,5,0.0001212468750964,4.077162023524333e-08,9.360203279129564e-09,0.0012282575878135,6.098348670491306e-08,0,494,0,42,ext_bulk
aflow-Au2Ge2Nd1_ICSD_164730,bulk,3,373248,5,0.0001212468750964,4.077162023524333e-08,9.360203279129564e-09,0.0021209928587975,1.3210135563213046e-07,0,456,0,45,ext_bulk
aflow-Au2Ge2Nd1_ICSD_164730,bulk,4,373248,5,0.0001212468750964,4.077162023524333e-08,9.360203279129564e-09,0.001332871591094,8.492511227586874e-08,0,423,0,44,ext_bulk
aflow-B0.667N0.667_ICSD_162872,bulk,20260905,526848,4,7.627343762806049e-06,4.441398528207702e-08,1.2630607670871538e-10,3.987388197401742e-09,3.987388197401742e-09,0,0,100,1949,ext_bulk
aflow-B0.667N0.667_ICSD_162872,bulk,1,526848,4,7.627343762806049e-06,4.441398528207702e-08,1.2630607670871538e-10,8.16104046563737e-07,3.1098039698918e-09,0,1,100,1966,ext_bulk
aflow-B0.667N0.667_ICSD_162872,bulk,2,526848,4,7.627343762806049e-06,4.441398528207702e-08,1.2630607670871538e-10,4.979362699941703e-09,4.979362699941703e-09,0,0,100,1961,ext_bulk
aflow-B0.667N0.667_ICSD_162872,bulk,3,526848,4,7.627343762806049e-06,4.441398528207702e-08,1.2630607670871538e-10,8.148507051330967e-07,8.623226577242349e-09,0,1,100,1934,ext_bulk
aflow-B0.667N0.667_ICSD_162872,bulk,4,526848,4,7.627343762806049e-06,4.441398528207702e-08,1.2630607670871538e-10,8.133266833354469e-07,2.975520274617338e-09,0,1,100,1851,ext_bulk
aflow-B1C1F6K1_ICSD_1194,bulk,20260905,1512000,36,0.0002439312502247,3.296997059080943e-08,3.963504191517586e-09,1.217977988687835e-05,3.632240375139872e-08,0,47,4,138,ext_bulk
aflow-B1C1F6K1_ICSD_1194,bulk,1,1512000,36,0.0002439312502247,3.296997059080943e-08,3.963504191517586e-09,1.7686334161659545e-05,6.983229816626135e-08,0,42,4,147,ext_bulk
aflow-B1C1F6K1_ICSD_1194,bulk,2,1512000,36,0.0002439312502247,3.296997059080943e-08,3.963504191517586e-09,1.4893203118759857e-05,5.4574228691706146e-08,0,51,4,122,ext_bulk
aflow-B1C1F6K1_ICSD_1194,bulk,3,1512000,36,0.0002439312502247,3.296997059080943e-08,3.963504191517586e-09,1.6232376166769313e-05,3.8444546213156634e-08,0,45,4,122,ext_bulk
aflow-B1C1F6K1_ICSD_1194,bulk,4,1512000,36,0.0002439312502247,3.296997059080943e-08,3.963504191517586e-09,1.2138290876428924e-05,5.053785478992268e-08,0,37,4,119,ext_bulk
aflow-B1Ni2_ICSD_75792,bulk,20260905,175616,6,6.091718751122244e-05,3.8442610233730434e-08,0.0002004620346642,0.0300816693216567,2.8232889803803122e-08,14,457,0,8,ext_bulk
aflow-B1Ni2_ICSD_75792,bulk,1,175616,6,6.091718751122244e-05,3.8442610233730434e-08,0.0002004620346642,0.0285493401192127,2.850397784470715e-08,14,439,0,11,ext_bulk
aflow-B1Ni2_ICSD_75792,bulk,2,175616,6,6.091718751122244e-05,3.8442610233730434e-08,0.0002004620346642,0.0160046745315831,5.2219487400861915e-08,14,262,0,13,ext_bulk
aflow-B1Ni2_ICSD_75792,bulk,3,175616,6,6.091718751122244e-05,3.8442610233730434e-08,0.0002004620346642,0.0211499713115141,9.98603173485435e-08,14,336,0,10,ext_bulk
aflow-B1Ni2_ICSD_75792,bulk,4,175616,6,6.091718751122244e-05,3.8442610233730434e-08,0.0002004620346642,0.030188463505727,5.455709839452538e-08,14,466,0,13,ext_bulk
aflow-B6Co21Mn2_ICSD_613157,bulk,20260905,1259712,29,0.0002374562500335,4.2615074441566274e-08,0.0136333841986644,0.0218580770090071,5.290616300612783e-08,1079,2161,966,6116,ext_bulk
aflow-B6Co21Mn2_ICSD_613157,bulk,1,1259712,29,0.0002374562500335,4.2615074441566274e-08,0.0136333841986644,0.0151008068012608,5.290265647772686e-08,1079,2127,966,6144,ext_bulk
aflow-B6Co21Mn2_ICSD_613157,bulk,2,1259712,29,0.0002374562500335,4.2615074441566274e-08,0.0136333841986644,0.0217886804272957,6.401933383415327e-08,1079,1951,966,6134,ext_bulk
aflow-B6Co21Mn2_ICSD_613157,bulk,3,1259712,29,0.0002374562500335,4.2615074441566274e-08,0.0136333841986644,0.0170511321460828,4.861799496325148e-08,1079,2060,966,6047,ext_bulk
aflow-B6Co21Mn2_ICSD_613157,bulk,4,1259712,29,0.0002374562500335,4.2615074441566274e-08,0.0136333841986644,0.017584922477166,4.680381771038356e-08,1079,2261,966,6029,ext_bulk
aflow-B6H2O13Sr3_ICSD_262541,bulk,20260905,4704000,48,0.0002438125002299,5.727716922323039e-08,1.8388268685498586e-09,6.73862754556609e-05,2.9748001395546453e-08,0,116,4,322,ext_bulk
aflow-B6H2O13Sr3_ICSD_262541,bulk,1,4704000,48,0.0002438125002299,5.727716922323039e-08,1.8388268685498586e-09,6.277799251552807e-05,2.9041061111456656e-08,0,80,4,341,ext_bulk
aflow-B6H2O13Sr3_ICSD_262541,bulk,2,4704000,48,0.0002438125002299,5.727716922323039e-08,1.8388268685498586e-09,2.781828795050956e-05,3.372654511224482e-08,0,83,4,273,ext_bulk
aflow-B6H2O13Sr3_ICSD_262541,bulk,3,4704000,48,0.0002438125002299,5.727716922323039e-08,1.8388268685498586e-09,6.180942558753344e-05,3.9392568318419314e-08,0,72,4,334,ext_bulk
aflow-B6H2O13Sr3_ICSD_262541,bulk,4,4704000,48,0.0002438125002299,5.727716922323039e-08,1.8388268685498586e-09,6.319864867254665e-05,3.399186709884816e-08,0,128,4,325,ext_bulk
aflow-Ba1C1Si1_ICSD_168412,bulk,20260905,864360,24,6.063906243980455e-05,4.5317863561661455e-08,1.9545929319519932e-09,3.2987464557265866e-05,1.7254111028819352e-08,0,6,34,24686,ext_bulk
aflow-Ba1C1Si1_ICSD_168412,bulk,1,864360,24,6.063906243980455e-05,4.5317863561661455e-08,1.9545929319519932e-09,3.3000415822215245e-05,1.6944126990381392e-08,0,8,34,24690,ext_bulk
aflow-Ba1C1Si1_ICSD_168412,bulk,2,864360,24,6.063906243980455e-05,4.5317863561661455e-08,1.9545929319519932e-09,5.7485570250648266e-05,1.7271520214023894e-08,0,9,34,24685,ext_bulk
aflow-Ba1C1Si1_ICSD_168412,bulk,3,864360,24,6.063906243980455e-05,4.5317863561661455e-08,1.9545929319519932e-09,3.2983539677289286e-05,1.6128741897603053e-08,0,6,34,24693,ext_bulk
aflow-Ba1C1Si1_ICSD_168412,bulk,4,864360,24,6.063906243980455e-05,4.5317863561661455e-08,1.9545929319519932e-09,2.825072804846229e-05,1.4855080721076774e-08,0,7,34,24689,ext_bulk
aflow-C1_ICSD_290661,bulk,20260905,75264,4,3.8145820298041136e-06,4.081432437008936e-08,6.424247800396188e-10,0.0001931337215781,4.216841986703912e-09,0,107,1606,1419,ext_bulk
aflow-C1_ICSD_290661,bulk,1,75264,4,3.8145820298041136e-06,4.081432437008936e-08,6.424247800396188e-10,0.0004353681783095,6.090007609316217e-09,0,117,1606,1406,ext_bulk
aflow-C1_ICSD_290661,bulk,2,75264,4,3.8145820298041136e-06,4.081432437008936e-08,6.424247800396188e-10,0.0004952665193194,4.1820653606805536e-09,0,90,1606,1439,ext_bulk
aflow-C1_ICSD_290661,bulk,3,75264,4,3.8145820298041136e-06,4.081432437008936e-08,6.424247800396188e-10,8.637102324904333e-05,6.165617350006869e-09,0,75,1606,1425,ext_bulk
aflow-C1_ICSD_290661,bulk,4,75264,4,3.8145820298041136e-06,4.081432437008936e-08,6.424247800396188e-10,1.7351307076474143e-05,4.846592460694411e-09,0,109,1606,1466,ext_bulk
aflow-Ca1O4U1_ICSD_246962,bulk,20260905,343000,6,3.0511875024785692e-05,4.727961248275253e-08,0.0001000967129991,0.0001505229898031,1.322267806358468e-08,16,47,0,4,ext_bulk
aflow-Ca1O4U1_ICSD_246962,bulk,1,343000,6,3.0511875024785692e-05,4.727961248275253e-08,0.0001000967129991,0.0001402124895228,1.769542645746469e-08,16,38,0,4,ext_bulk
aflow-Ca1O4U1_ICSD_246962,bulk,2,343000,6,3.0511875024785692e-05,4.727961248275253e-08,0.0001000967129991,9.871922057058669e-05,3.0971436082438686e-08,16,40,0,9,ext_bulk
aflow-Ca1O4U1_ICSD_246962,bulk,3,343000,6,3.0511875024785692e-05,4.727961248275253e-08,0.0001000967129991,0.0001988018291703,1.5689041177324725e-08,16,41,0,8,ext_bulk
aflow-Ca1O4U1_ICSD_246962,bulk,4,343000,6,3.0511875024785692e-05,4.727961248275253e-08,0.0001000967129991,0.0003760203896474,2.895660600188421e-08,16,35,0,3,ext_bulk
aflow-Ca3O12Sc2Si3_ICSD_156537,bulk,20260905,1728000,80,0.0004865124992647,5.023079265496029e-08,0.0003576872903048,0.0010266315975622,7.21086053090403e-08,52,284,0,70,ext_bulk
aflow-Ca3O12Sc2Si3_ICSD_156537,bulk,1,1728000,80,0.0004865124992647,5.023079265496029e-08,0.0003576872903048,0.0014822863753787,7.04117990579789e-08,52,259,0,77,ext_bulk
aflow-Ca3O12Sc2Si3_ICSD_156537,bulk,2,1728000,80,0.0004865124992647,5.023079265496029e-08,0.0003576872903048,0.0009410311300985,7.058534112758252e-08,52,296,0,69,ext_bulk
aflow-Ca3O12Sc2Si3_ICSD_156537,bulk,3,1728000,80,0.0004865124992647,5.023079265496029e-08,0.0003576872903048,0.0010220996601706,5.9151279430125214e-08,52,289,0,76,ext_bulk
aflow-Ca3O12Sc2Si3_ICSD_156537,bulk,4,1728000,80,0.0004865124992647,5.023079265496029e-08,0.0003576872903048,0.0014426380960159,5.2003429118485656e-08,52,303,0,70,ext_bulk
aflow-Ce1O4Sr2_ICSD_86768,bulk,20260905,336000,14,6.102031238697237e-05,2.8001607275719854e-08,1.831018892062275e-09,0.000183219106856,3.0421802854618825e-08,0,30,0,4,ext_bulk
aflow-Ce1O4Sr2_ICSD_86768,bulk,1,336000,14,6.102031238697237e-05,2.8001607275719854e-08,1.831018892062275e-09,0.000313738511303,2.3951737482263983e-08,0,53,0,6,ext_bulk
aflow-Ce1O4Sr2_ICSD_86768,bulk,2,336000,14,6.102031238697237e-05,2.8001607275719854e-08,1.831018892062275e-09,0.0006855912470369,3.988311547686863e-08,0,57,0,6,ext_bulk
aflow-Ce1O4Sr2_ICSD_86768,bulk,3,336000,14,6.102031238697237e-05,2.8001607275719854e-08,1.831018892062275e-09,0.0003183727411339,2.6009214337818776e-08,0,44,0,2,ext_bulk
aflow-Ce1O4Sr2_ICSD_86768,bulk,4,336000,14,6.102031238697237e-05,2.8001607275719854e-08,1.831018892062275e-09,0.0004912345107737,4.1820268137371386e-08,0,71,0,6,ext_bulk
aflow-Cl1H2Nd1O2_ICSD_20047,bulk,20260905,235200,12,6.1006250007267226e-05,4.7616472248530874e-08,5.954461812507361e-09,4.309788083478594e-05,3.994560948683557e-08,0,7,7,11202,ext_bulk
aflow-Cl1H2Nd1O2_ICSD_20047,bulk,1,235200,12,6.1006250007267226e-05,4.7616472248530874e-08,5.954461812507361e-09,5.8823336396507386e-05,5.2293447794227184e-08,0,4,7,11207,ext_bulk
aflow-Cl1H2Nd1O2_ICSD_20047,bulk,2,235200,12,6.1006250007267226e-05,4.7616472248530874e-08,5.954461812507361e-09,7.367825952275808e-05,3.3670529475671174e-08,0,4,7,11203,ext_bulk
aflow-Cl1H2Nd1O2_ICSD_20047,bulk,3,235200,12,6.1006250007267226e-05,4.7616472248530874e-08,5.954461812507361e-09,6.684892518471486e-05,2.0433485126147843e-08,0,3,7,11209,ext_bulk
aflow-Cl1H2Nd1O2_ICSD_20047,bulk,4,235200,12,6.1006250007267226e-05,4.7616472248530874e-08,5.954461812507361e-09,7.371477586293196e-05,4.877018255911025e-08,0,5,7,11203,ext_bulk
aflow-Cl1O12Pb5V3_ICSD_203074,bulk,20260905,1152000,42,0.0004880750002485,4.70006636761944e-08,1.7059688772746995e-08,0.002887594856463,1.025339155802385e-07,0,654,0,82,ext_bulk
aflow-Cl1O12Pb5V3_ICSD_203074,bulk,1,1152000,42,0.0004880750002485,4.70006636761944e-08,1.7059688772746995e-08,0.002940828382961,1.047248261443201e-07,0,649,0,87,ext_bulk
aflow-Cl1O12Pb5V3_ICSD_203074,bulk,2,1152000,42,0.0004880750002485,4.70006636761944e-08,1.7059688772746995e-08,0.0035547402881945,7.776843347073736e-08,0,662,0,79,ext_bulk
aflow-Cl1O12Pb5V3_ICSD_203074,bulk,3,1152000,42,0.0004880750002485,4.70006636761944e-08,1.7059688772746995e-08,0.0025979846936472,9.265269440561497e-08,0,561,0,74,ext_bulk
aflow-Cl1O12Pb5V3_ICSD_203074,bulk,4,1152000,42,0.0004880750002485,4.70006636761944e-08,1.7059688772746995e-08,0.002572705388026,8.624738079276996e-08,0,586,0,77,ext_bulk
aflow-Co2Nd1_ICSD_154732,bulk,20260905,157464,6,3.0471406262222445e-05,3.68277402137889e-08,3.366828593698301e-09,0.0002015483483219,6.041021549663128e-08,0,4,0,116,ext_bulk
aflow-Co2Nd1_ICSD_154732,bulk,1,157464,6,3.0471406262222445e-05,3.68277402137889e-08,3.366828593698301e-09,0.0001036628902415,2.115854869089162e-08,0,3,0,117,ext_bulk
aflow-Co2Nd1_ICSD_154732,bulk,2,157464,6,3.0471406262222445e-05,3.68277402137889e-08,3.366828593698301e-09,0.000134689801662,4.297331734903764e-08,0,3,0,119,ext_bulk
aflow-Co2Nd1_ICSD_154732,bulk,3,157464,6,3.0471406262222445e-05,3.68277402137889e-08,3.366828593698301e-09,0.0001036489211898,2.408834198774912e-08,0,2,0,116,ext_bulk
aflow-Co2Nd1_ICSD_154732,bulk,4,157464,6,3.0471406262222445e-05,3.68277402137889e-08,3.366828593698301e-09,0.0001347035859584,3.5427243361141336e-08,0,3,0,116,ext_bulk
aflow-Cr1Sb1_ICSD_626687,bulk,20260905,102400,4,5.904218755858892e-05,5.0522706306967666e-08,2.360989626026821e-09,0.0002865166096892,9.204271123053333e-08,0,36,92,917,ext_bulk
aflow-Cr1Sb1_ICSD_626687,bulk,1,102400,4,5.904218755858892e-05,5.0522706306967666e-08,2.360989626026821e-09,0.0005459009935044,5.072819675433493e-08,0,42,92,854,ext_bulk
aflow-Cr1Sb1_ICSD_626687,bulk,2,102400,4,5.904218755858892e-05,5.0522706306967666e-08,2.360989626026821e-09,0.0008790623682006,1.1666543819899289e-07,0,41,92,888,ext_bulk
aflow-Cr1Sb1_ICSD_626687,bulk,3,102400,4,5.904218755858892e-05,5.0522706306967666e-08,2.360989626026821e-09,0.0004013779818734,5.6966945827241495e-08,0,48,92,895,ext_bulk
aflow-Cr1Sb1_ICSD_626687,bulk,4,102400,4,5.904218755858892e-05,5.0522706306967666e-08,2.360989626026821e-09,0.0012362271518444,1.4812401971653344e-08,0,35,92,932,ext_bulk
aflow-Cs1In3_ICSD_102867,bulk,20260905,884736,12,0.0002439812496959,4.190870643565417e-08,0.0018087774329895,0.0014533798812053,1.1053536752569927e-07,67,713,0,95,ext_bulk
aflow-Cs1In3_ICSD_102867,bulk,1,884736,12,0.0002439812496959,4.190870643565417e-08,0.0018087774329895,0.002780340979875,9.062957140315576e-08,67,843,0,100,ext_bulk
aflow-Cs1In3_ICSD_102867,bulk,2,884736,12,0.0002439812496959,4.190870643565417e-08,0.0018087774329895,0.0024466370021034,7.689394365684167e-08,67,747,0,97,ext_bulk
aflow-Cs1In3_ICSD_102867,bulk,3,884736,12,0.0002439812496959,4.190870643565417e-08,0.0018087774329895,0.0029193532008431,8.479613455847358e-08,67,754,0,92,ext_bulk
aflow-Cs1In3_ICSD_102867,bulk,4,884736,12,0.0002439812496959,4.190870643565417e-08,0.0018087774329895,0.0020361342911918,9.865961914101717e-08,67,727,0,96,ext_bulk
aflow-Cu1Hf1Hg2_ICSD_102969,bulk,20260905,175616,4,0.0001216437499351,4.008515665632293e-08,1.0076398382352636e-08,5.7238867331221854e-05,1.5920625173748706e-07,0,5,172,2510,ext_bulk
aflow-Cu1Hf1Hg2_ICSD_102969,bulk,1,175616,4,0.0001216437499351,4.008515665632293e-08,1.0076398382352636e-08,0.0001175397022414,8.977472276683329e-08,0,8,172,2485,ext_bulk
aflow-Cu1Hf1Hg2_ICSD_102969,bulk,2,175616,4,0.0001216437499351,4.008515665632293e-08,1.0076398382352636e-08,0.0001173988193432,7.35342542412809e-08,0,2,172,2483,ext_bulk
aflow-Cu1Hf1Hg2_ICSD_102969,bulk,3,175616,4,0.0001216437499351,4.008515665632293e-08,1.0076398382352636e-08,5.875965106305614e-05,1.43022443666041e-07,0,5,172,2533,ext_bulk
aflow-Cu1Hf1Hg2_ICSD_102969,bulk,4,175616,4,0.0001216437499351,4.008515665632293e-08,1.0076398382352636e-08,0.000293719923718,1.897477073242726e-07,0,5,172,2507,ext_bulk
aflow-Cu1Sb1Se2_ICSD_30358,bulk,20260905,691200,16,0.0004844374998356,3.049959049627411e-08,5.849351225606369e-09,4.103263579846583e-05,2.2495764273600122e-07,0,13,0,97,ext_bulk
aflow-Cu1Sb1Se2_ICSD_30358,bulk,1,691200,16,0.0004844374998356,3.049959049627411e-08,5.849351225606369e-09,7.732738663168703e-05,2.36113758766976e-07,0,16,0,93,ext_bulk
aflow-Cu1Sb1Se2_ICSD_30358,bulk,2,691200,16,0.0004844374998356,3.049959049627411e-08,5.849351225606369e-09,9.223263388413729e-05,1.5516667861703581e-07,0,17,0,100,ext_bulk
aflow-Cu1Sb1Se2_ICSD_30358,bulk,3,691200,16,0.0004844374998356,3.049959049627411e-08,5.849351225606369e-09,5.76312591107353e-05,2.351989829563195e-07,0,15,0,87,ext_bulk
aflow-Cu1Sb1Se2_ICSD_30358,bulk,4,691200,16,0.0004844374998356,3.049959049627411e-08,5.849351225606369e-09,7.349515644428095e-05,1.6356037146891825e-07,0,26,0,84,ext_bulk
aflow-Er2O3_ICSD_419435,bulk,20260905,614400,15,6.089531257202907e-05,3.690902634987683e-08,4.547797693987832e-09,0.0002886940034141,1.4219527777470375e-08,0,14,0,8,ext_bulk
aflow-Er2O3_ICSD_419435,bulk,1,614400,15,6.089531257202907e-05,3.690902634987683e-08,4.547797693987832e-09,0.0015992694171762,2.2973670077419683e-08,0,74,0,9,ext_bulk
aflow-Er2O3_ICSD_419435,bulk,2,614400,15,6.089531257202907e-05,3.690902634987683e-08,4.547797693987832e-09,0.0003810938620247,2.061983561674197e-08,0,18,0,10,ext_bulk
aflow-Er2O3_ICSD_419435,bulk,3,614400,15,6.089531257202907e-05,3.690902634987683e-08,4.547797693987832e-09,0.0010668296317959,2.334975413020857e-08,0,45,0,6,ext_bulk
aflow-Er2O3_ICSD_419435,bulk,4,614400,15,6.089531257202907e-05,3.690902634987683e-08,4.547797693987832e-09,0.0003733842216151,2.144575628193479e-08,0,13,0,13,ext_bulk
aflow-F2Mn1_ICSD_63569,bulk,20260905,104976,6,6.0942187474211096e-05,4.1660624622825163e-08,2.9175474480780398e-08,0.0026545376196391,8.084495917159985e-08,0,109,0,6,ext_bulk
aflow-F2Mn1_ICSD_63569,bulk,1,104976,6,6.0942187474211096e-05,4.1660624622825163e-08,2.9175474480780398e-08,0.0025690885667364,2.8874685753521593e-08,0,101,0,8,ext_bulk
aflow-F2Mn1_ICSD_63569,bulk,2,104976,6,6.0942187474211096e-05,4.1660624622825163e-08,2.9175474480780398e-08,0.0022283267805791,5.6906110046384135e-08,0,101,0,10,ext_bulk
aflow-F2Mn1_ICSD_63569,bulk,3,104976,6,6.0942187474211096e-05,4.1660624622825163e-08,2.9175474480780398e-08,0.0017966337881691,7.846689697998954e-08,0,91,0,7,ext_bulk
aflow-F2Mn1_ICSD_63569,bulk,4,104976,6,6.0942187474211096e-05,4.1660624622825163e-08,2.9175474480780398e-08,0.0030942996040028,5.4592206311099296e-08,0,132,0,6,ext_bulk
aflow-H3Ni1Zr1_ICSD_658750,bulk,20260905,204800,10,0.0001111968749683,4.5352353474730956e-08,3.081873600763174e-08,0.0042735457196627,1.0424730234603885e-07,0,65,1,8196,ext_bulk
aflow-H3Ni1Zr1_ICSD_658750,bulk,1,204800,10,0.0001111968749683,4.5352353474730956e-08,3.081873600763174e-08,0.002912548814578,6.98208033611536e-08,0,48,1,8196,ext_bulk
aflow-H3Ni1Zr1_ICSD_658750,bulk,2,204800,10,0.0001111968749683,4.5352353474730956e-08,3.081873600763174e-08,0.0038626451030765,2.317999960865791e-07,0,67,1,8203,ext_bulk
aflow-H3Ni1Zr1_ICSD_658750,bulk,3,204800,10,0.0001111968749683,4.5352353474730956e-08,3.081873600763174e-08,0.005635060875786,9.50766185781049e-08,0,89,1,8198,ext_bulk
aflow-H3Ni1Zr1_ICSD_658750,bulk,4,204800,10,0.0001111968749683,4.5352353474730956e-08,3.081873600763174e-08,0.0061509244098267,1.3675790100364793e-07,0,95,1,8199,ext_bulk
aflow-H4Si1_ICSD_159307,bulk,20260905,163840,20,1.5248281272306484e-05,3.430346171265793e-08,4.054294555655424e-05,4.054349860771467e-05,1.8310664984255712e-08,1,4,0,2,ext_bulk
aflow-H4Si1_ICSD_159307,bulk,1,163840,20,1.5248281272306484e-05,3.430346171265793e-08,4.054294555655424e-05,8.27940986911635e-05,1.6514315692717222e-08,1,3,0,1,ext_bulk
aflow-H4Si1_ICSD_159307,bulk,2,163840,20,1.5248281272306484e-05,3.430346171265793e-08,4.054294555655424e-05,2.7119737703529267e-05,9.38435285036121e-09,1,3,0,1,ext_bulk
aflow-H4Si1_ICSD_159307,bulk,3,163840,20,1.5248281272306484e-05,3.430346171265793e-08,4.054294555655424e-05,8.27975670003589e-05,1.5773212513892076e-08,1,4,0,4,ext_bulk
aflow-H4Si1_ICSD_159307,bulk,4,163840,20,1.5248281272306484e-05,3.430346171265793e-08,4.054294555655424e-05,8.279512177900017e-05,1.1034404501231164e-08,1,5,0,0,ext_bulk
aflow-Mo3Na1O16P3_ICSD_66877,bulk,20260905,6272000,46,0.0004872249992331,3.0513755714724385e-08,2.607710491986381e-09,4.559462393682878e-05,3.9457645151230736e-08,0,264,4,1178,ext_bulk
aflow-Mo3Na1O16P3_ICSD_66877,bulk,1,6272000,46,0.0004872249992331,3.0513755714724385e-08,2.607710491986381e-09,4.155101775182857e-05,3.7270124764177126e-08,0,265,4,1259,ext_bulk
aflow-Mo3Na1O16P3_ICSD_66877,bulk,2,6272000,46,0.0004872249992331,3.0513755714724385e-08,2.607710491986381e-09,7.882692707728012e-05,4.498185646184538e-08,0,271,4,1208,ext_bulk
aflow-Mo3Na1O16P3_ICSD_66877,bulk,3,6272000,46,0.0004872249992331,3.0513755714724385e-08,2.607710491986381e-09,0.0001029741882465,5.4497937718167584e-08,0,312,4,1145,ext_bulk
aflow-Mo3Na1O16P3_ICSD_66877,bulk,4,6272000,46,0.0004872249992331,3.0513755714724385e-08,2.607710491986381e-09,5.960083441891584e-05,3.540489235120958e-08,0,282,4,1192,ext_bulk
aflow-Na10Sn12Yb1_ICSD_172210,bulk,20260905,2744000,23,0.0009556250006426,5.2330473157181947e-08,0.0993307054829077,0.0658858185560511,1.188750449188092e-07,12637,13621,6,1044,ext_bulk
aflow-Na10Sn12Yb1_ICSD_172210,bulk,1,2744000,23,0.0009556250006426,5.2330473157181947e-08,0.0993307054829077,0.0692420429013118,2.726096175464932e-07,12637,16495,6,979,ext_bulk
aflow-Na10Sn12Yb1_ICSD_172210,bulk,2,2744000,23,0.0009556250006426,5.2330473157181947e-08,0.0993307054829077,0.0647748593972856,1.8195966866585425e-07,12637,12781,6,1084,ext_bulk
aflow-Na10Sn12Yb1_ICSD_172210,bulk,3,2744000,23,0.0009556250006426,5.2330473157181947e-08,0.0993307054829077,0.0606173460304697,1.542121941255914e-07,12637,17196,6,1022,ext_bulk
aflow-Na10Sn12Yb1_ICSD_172210,bulk,4,2744000,23,0.0009556250006426,5.2330473157181947e-08,0.0993307054829077,0.060024896217742,1.7731271384491265e-07,12637,13457,6,1035,ext_bulk
aflow-Ni1_ICSD_181716,bulk,20260905,21952,1,1.4056171892207203e-05,4.219450231521275e-08,4.272656006776288e-08,8.692086517214649e-08,8.692086517214649e-08,0,0,54,559,ext_bulk
aflow-Ni1_ICSD_181716,bulk,1,21952,1,1.4056171892207203e-05,4.219450231521275e-08,4.272656006776288e-08,3.6238313683156775e-08,3.6238313683156775e-08,0,0,54,571,ext_bulk
aflow-Ni1_ICSD_181716,bulk,2,21952,1,1.4056171892207203e-05,4.219450231521275e-08,4.272656006776288e-08,5.805645741929766e-09,5.805645741929766e-09,0,0,54,551,ext_bulk
aflow-Ni1_ICSD_181716,bulk,3,21952,1,1.4056171892207203e-05,4.219450231521275e-08,4.272656006776288e-08,1.575539698706052e-09,1.575539698706052e-09,0,0,54,554,ext_bulk
aflow-Ni1_ICSD_181716,bulk,4,21952,1,1.4056171892207203e-05,4.219450231521275e-08,4.272656006776288e-08,4.2837264402351145e-08,4.2837264402351145e-08,0,0,54,579,ext_bulk
aflow-O2Si1_ICSD_170531,bulk,20260905,1146880,24,0.0001220499998453,3.22750188741964e-08,5.8863678376042125e-09,9.586728392463328e-05,2.9287178904269243e-08,0,5,0,11,ext_bulk
aflow-O2Si1_ICSD_170531,bulk,1,1146880,24,0.0001220499998453,3.22750188741964e-08,5.8863678376042125e-09,7.802732239170496e-05,1.991182418947801e-08,0,6,0,15,ext_bulk
aflow-O2Si1_ICSD_170531,bulk,2,1146880,24,0.0001220499998453,3.22750188741964e-08,5.8863678376042125e-09,3.430679775107137e-05,2.2124389431610325e-08,0,5,0,15,ext_bulk
aflow-O2Si1_ICSD_170531,bulk,3,1146880,24,0.0001220499998453,3.22750188741964e-08,5.8863678376042125e-09,0.0001113793312157,3.9780212901519014e-08,0,12,0,15,ext_bulk
aflow-O2Si1_ICSD_170531,bulk,4,1146880,24,0.0001220499998453,3.22750188741964e-08,5.8863678376042125e-09,3.154795855664361e-07,3.2753836975985e-08,0,2,0,10,ext_bulk
aflow-O7V2Zr1_ICSD_84883,bulk,20260905,884736,40,0.0004878125000686,4.584389032917252e-08,1.3813712840260452e-08,8.186347799643556e-06,1.126078554847254e-07,0,11,0,172,ext_bulk
aflow-O7V2Zr1_ICSD_84883,bulk,1,884736,40,0.0004878125000686,4.584389032917252e-08,1.3813712840260452e-08,8.1321585012617e-06,1.375309421902671e-07,0,15,0,168,ext_bulk
aflow-O7V2Zr1_ICSD_84883,bulk,2,884736,40,0.0004878125000686,4.584389032917252e-08,1.3813712840260452e-08,8.131676594302917e-06,1.1968956670216357e-07,0,6,0,181,ext_bulk
aflow-O7V2Zr1_ICSD_84883,bulk,3,884736,40,0.0004878125000686,4.584389032917252e-08,1.3813712840260452e-08,5.432652757875189e-06,8.957251917962594e-08,0,9,0,199,ext_bulk
aflow-O7V2Zr1_ICSD_84883,bulk,4,884736,40,0.0004878125000686,4.584389032917252e-08,1.3813712840260452e-08,5.4890731782109015e-06,1.569056431449667e-07,0,9,0,182,ext_bulk
aflow-Pa1_ICSD_648329,bulk,20260905,32768,1,1.9055273412504905e-06,4.034114924504671e-08,6.998501334010143e-09,8.499325687694181e-09,8.499325687694181e-09,0,0,0,0,ext_bulk
aflow-Pa1_ICSD_648329,bulk,1,32768,1,1.9055273412504905e-06,4.034114924504671e-08,6.998501334010143e-09,1.200586297045447e-09,1.200586297045447e-09,0,0,0,0,ext_bulk
