material_id,stratum,domain,stability_floor_a1_e,n_seeds,floor_min_over_seeds_e,stability_floor_a_e,threshold_e,status,reason,status_under_protocol_a
mp-982725,dev_bulk,bulk,0.000227176,5,4.208872e-05,3.565995e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.272e-04 >= threshold 0.0001,ELIGIBLE
mp-982725,dev_bulk,bulk,0.000227176,5,4.208872e-05,3.565995e-09,0.001,ELIGIBLE,,ELIGIBLE
mp-982725,dev_bulk,bulk,0.000227176,5,4.208872e-05,3.565995e-09,0.01,ELIGIBLE,,ELIGIBLE
mp-985702,dev_bulk,bulk,0.00172723,5,0.001066048,8.742317e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.727e-03 >= threshold 0.0001,ELIGIBLE
mp-985702,dev_bulk,bulk,0.00172723,5,0.001066048,8.742317e-05,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.727e-03 >= threshold 0.001,ELIGIBLE
mp-985702,dev_bulk,bulk,0.00172723,5,0.001066048,8.742317e-05,0.01,ELIGIBLE,,ELIGIBLE
mp-998512,dev_bulk,bulk,0.001496697,5,0.001327466,3.370834e-06,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.497e-03 >= threshold 0.0001,ELIGIBLE
mp-998512,dev_bulk,bulk,0.001496697,5,0.001327466,3.370834e-06,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.497e-03 >= threshold 0.001,ELIGIBLE
mp-998512,dev_bulk,bulk,0.001496697,5,0.001327466,3.370834e-06,0.01,ELIGIBLE,,ELIGIBLE
mp-998613,dev_bulk,bulk,5.688583e-05,5,1.225021e-05,1.503112e-09,0.0001,ELIGIBLE,,ELIGIBLE
mp-998613,dev_bulk,bulk,5.688583e-05,5,1.225021e-05,1.503112e-09,0.001,ELIGIBLE,,ELIGIBLE
mp-998613,dev_bulk,bulk,5.688583e-05,5,1.225021e-05,1.503112e-09,0.01,ELIGIBLE,,ELIGIBLE
mp-998744,dev_bulk,bulk,0.0007463983,5,0.0004820423,2.567175e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 7.464e-04 >= threshold 0.0001,ELIGIBLE
mp-998744,dev_bulk,bulk,0.0007463983,5,0.0004820423,2.567175e-09,0.001,ELIGIBLE,,ELIGIBLE
mp-998744,dev_bulk,bulk,0.0007463983,5,0.0004820423,2.567175e-09,0.01,ELIGIBLE,,ELIGIBLE
mp-999450,dev_bulk,bulk,3.411584e-05,5,1.341346e-05,1.802583e-09,0.0001,ELIGIBLE,,ELIGIBLE
mp-999450,dev_bulk,bulk,3.411584e-05,5,1.341346e-05,1.802583e-09,0.001,ELIGIBLE,,ELIGIBLE
mp-999450,dev_bulk,bulk,3.411584e-05,5,1.341346e-05,1.802583e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad---3hBedCnC_e,dev_slab,slab,0.002034327,5,0.001338488,1.630711e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.034e-03 >= threshold 0.0001,ELIGIBLE
nomad---3hBedCnC_e,dev_slab,slab,0.002034327,5,0.001338488,1.630711e-05,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.034e-03 >= threshold 0.001,ELIGIBLE
nomad---3hBedCnC_e,dev_slab,slab,0.002034327,5,0.001338488,1.630711e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad--1YLlCXKIJKj,dev_slab,slab,0.0175747,5,0.01418968,0.01108083,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.757e-02 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad--1YLlCXKIJKj,dev_slab,slab,0.0175747,5,0.01418968,0.01108083,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.757e-02 >= threshold 0.001,NON_EVALUABLE_BADER_UNSTABLE
nomad--1YLlCXKIJKj,dev_slab,slab,0.0175747,5,0.01418968,0.01108083,0.01,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.757e-02 >= threshold 0.01,NON_EVALUABLE_BADER_UNSTABLE
nomad--33WrhYeNt5f,dev_slab,slab,0.002030731,5,0.0007752253,0.0005973351,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.031e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad--33WrhYeNt5f,dev_slab,slab,0.002030731,5,0.0007752253,0.0005973351,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.031e-03 >= threshold 0.001,ELIGIBLE
nomad--33WrhYeNt5f,dev_slab,slab,0.002030731,5,0.0007752253,0.0005973351,0.01,ELIGIBLE,,ELIGIBLE
nomad--5wLHf6mG5_K,dev_slab,slab,0.01457426,5,0.01110534,0.008418836,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.457e-02 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad--5wLHf6mG5_K,dev_slab,slab,0.01457426,5,0.01110534,0.008418836,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.457e-02 >= threshold 0.001,NON_EVALUABLE_BADER_UNSTABLE
nomad--5wLHf6mG5_K,dev_slab,slab,0.01457426,5,0.01110534,0.008418836,0.01,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.457e-02 >= threshold 0.01,ELIGIBLE
nomad--MeUbDBN9nIW,dev_slab,slab,0.001161103,5,0.0002044958,0.0001539915,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.161e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad--MeUbDBN9nIW,dev_slab,slab,0.001161103,5,0.0002044958,0.0001539915,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.161e-03 >= threshold 0.001,ELIGIBLE
nomad--MeUbDBN9nIW,dev_slab,slab,0.001161103,5,0.0002044958,0.0001539915,0.01,ELIGIBLE,,ELIGIBLE
nomad--O7C25L6mxPu,dev_slab,slab,0.0003650124,5,0.0002412226,3.946267e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 3.650e-04 >= threshold 0.0001,ELIGIBLE
nomad--O7C25L6mxPu,dev_slab,slab,0.0003650124,5,0.0002412226,3.946267e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad--O7C25L6mxPu,dev_slab,slab,0.0003650124,5,0.0002412226,3.946267e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad--g_dRNdo_53Q,dev_slab,slab,0.004149285,5,0.001710277,0.000581878,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 4.149e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad--g_dRNdo_53Q,dev_slab,slab,0.004149285,5,0.001710277,0.000581878,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 4.149e-03 >= threshold 0.001,ELIGIBLE
nomad--g_dRNdo_53Q,dev_slab,slab,0.004149285,5,0.001710277,0.000581878,0.01,ELIGIBLE,,ELIGIBLE
nomad--kEaPn7WzevZ,dev_slab,slab,0.0002800352,5,3.995181e-05,0.0001658079,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.800e-04 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad--kEaPn7WzevZ,dev_slab,slab,0.0002800352,5,3.995181e-05,0.0001658079,0.001,ELIGIBLE,,ELIGIBLE
nomad--kEaPn7WzevZ,dev_slab,slab,0.0002800352,5,3.995181e-05,0.0001658079,0.01,ELIGIBLE,,ELIGIBLE
nomad--maT57oivXnQ,dev_slab,slab,0.0001575999,5,4.797132e-05,6.734338e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.576e-04 >= threshold 0.0001,ELIGIBLE
nomad--maT57oivXnQ,dev_slab,slab,0.0001575999,5,4.797132e-05,6.734338e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad--maT57oivXnQ,dev_slab,slab,0.0001575999,5,4.797132e-05,6.734338e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad--ydxPkR4Tatz,dev_slab,slab,0.000414349,5,6.905535e-05,4.211358e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 4.143e-04 >= threshold 0.0001,ELIGIBLE
nomad--ydxPkR4Tatz,dev_slab,slab,0.000414349,5,6.905535e-05,4.211358e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad--ydxPkR4Tatz,dev_slab,slab,0.000414349,5,6.905535e-05,4.211358e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-0-ostsntWIk9,dev_slab,slab,0.001604251,5,0.000965149,0.0001424483,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.604e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-0-ostsntWIk9,dev_slab,slab,0.001604251,5,0.000965149,0.0001424483,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.604e-03 >= threshold 0.001,ELIGIBLE
nomad-0-ostsntWIk9,dev_slab,slab,0.001604251,5,0.000965149,0.0001424483,0.01,ELIGIBLE,,ELIGIBLE
nomad-064_5lUOyDQI,dev_slab,slab,0.0004263369,5,3.995097e-05,2.619803e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 4.263e-04 >= threshold 0.0001,ELIGIBLE
nomad-064_5lUOyDQI,dev_slab,slab,0.0004263369,5,3.995097e-05,2.619803e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-064_5lUOyDQI,dev_slab,slab,0.0004263369,5,3.995097e-05,2.619803e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-0HydAdmxidgt,dev_slab,slab,0.009343228,5,0.005824305,0.0005310376,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 9.343e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-0HydAdmxidgt,dev_slab,slab,0.009343228,5,0.005824305,0.0005310376,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 9.343e-03 >= threshold 0.001,ELIGIBLE
nomad-0HydAdmxidgt,dev_slab,slab,0.009343228,5,0.005824305,0.0005310376,0.01,ELIGIBLE,,ELIGIBLE
nomad-0J594sjoAqDW,dev_slab,slab,0.000137407,5,8.740908e-05,5.785642e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.374e-04 >= threshold 0.0001,ELIGIBLE
nomad-0J594sjoAqDW,dev_slab,slab,0.000137407,5,8.740908e-05,5.785642e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-0J594sjoAqDW,dev_slab,slab,0.000137407,5,8.740908e-05,5.785642e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-0JxkdxfFTtnZ,dev_slab,slab,0.0001087267,5,6.743685e-05,2.623443e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.087e-04 >= threshold 0.0001,ELIGIBLE
nomad-0JxkdxfFTtnZ,dev_slab,slab,0.0001087267,5,6.743685e-05,2.623443e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-0JxkdxfFTtnZ,dev_slab,slab,0.0001087267,5,6.743685e-05,2.623443e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-0kvBRPSc8RU6,dev_slab,slab,0.0007944264,5,0.0004173718,5.221229e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 7.944e-04 >= threshold 0.0001,ELIGIBLE
nomad-0kvBRPSc8RU6,dev_slab,slab,0.0007944264,5,0.0004173718,5.221229e-05,0.001,ELIGIBLE,,ELIGIBLE
nomad-0kvBRPSc8RU6,dev_slab,slab,0.0007944264,5,0.0004173718,5.221229e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad-0pSeEEz7rc0X,dev_slab,slab,0.008140542,5,0.007246554,0.0005920215,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 8.141e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-0pSeEEz7rc0X,dev_slab,slab,0.008140542,5,0.007246554,0.0005920215,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 8.141e-03 >= threshold 0.001,ELIGIBLE
nomad-0pSeEEz7rc0X,dev_slab,slab,0.008140542,5,0.007246554,0.0005920215,0.01,ELIGIBLE,,ELIGIBLE
nomad-0xMhYZKiiVKL,dev_slab,slab,0.0003503443,5,0.0001074262,4.393145e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 3.503e-04 >= threshold 0.0001,ELIGIBLE
nomad-0xMhYZKiiVKL,dev_slab,slab,0.0003503443,5,0.0001074262,4.393145e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-0xMhYZKiiVKL,dev_slab,slab,0.0003503443,5,0.0001074262,4.393145e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-19wSfSWChOSI,dev_slab,slab,0.0003631936,5,0.0001035627,4.327044e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 3.632e-04 >= threshold 0.0001,ELIGIBLE
nomad-19wSfSWChOSI,dev_slab,slab,0.0003631936,5,0.0001035627,4.327044e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-19wSfSWChOSI,dev_slab,slab,0.0003631936,5,0.0001035627,4.327044e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-1CIlfNcWTE4X,dev_slab,slab,0.0001667486,5,5.406697e-05,8.523022e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.667e-04 >= threshold 0.0001,ELIGIBLE
nomad-1CIlfNcWTE4X,dev_slab,slab,0.0001667486,5,5.406697e-05,8.523022e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-1CIlfNcWTE4X,dev_slab,slab,0.0001667486,5,5.406697e-05,8.523022e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-1DBJPWgjPfWO,dev_slab,slab,0.001510117,5,0.0005572965,7.901621e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.510e-03 >= threshold 0.0001,ELIGIBLE
nomad-1DBJPWgjPfWO,dev_slab,slab,0.001510117,5,0.0005572965,7.901621e-05,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.510e-03 >= threshold 0.001,ELIGIBLE
nomad-1DBJPWgjPfWO,dev_slab,slab,0.001510117,5,0.0005572965,7.901621e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad-1Few3hG0Dkat,dev_slab,slab,0.000666264,5,0.000110296,3.704564e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 6.663e-04 >= threshold 0.0001,ELIGIBLE
nomad-1Few3hG0Dkat,dev_slab,slab,0.000666264,5,0.000110296,3.704564e-05,0.001,ELIGIBLE,,ELIGIBLE
nomad-1Few3hG0Dkat,dev_slab,slab,0.000666264,5,0.000110296,3.704564e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad-1iTKfRU16qFo,dev_slab,slab,0.001036924,5,0.0005813394,1.909272e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.037e-03 >= threshold 0.0001,ELIGIBLE
nomad-1iTKfRU16qFo,dev_slab,slab,0.001036924,5,0.0005813394,1.909272e-05,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.037e-03 >= threshold 0.001,ELIGIBLE
nomad-1iTKfRU16qFo,dev_slab,slab,0.001036924,5,0.0005813394,1.909272e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad-1sSuZTi8blPO,dev_slab,slab,0.009517919,5,0.003271719,0.00246535,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 9.518e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-1sSuZTi8blPO,dev_slab,slab,0.009517919,5,0.003271719,0.00246535,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 9.518e-03 >= threshold 0.001,NON_EVALUABLE_BADER_UNSTABLE
nomad-1sSuZTi8blPO,dev_slab,slab,0.009517919,5,0.003271719,0.00246535,0.01,ELIGIBLE,,ELIGIBLE
nomad-1urv55npagDc,dev_slab,slab,0.0004829088,5,5.596389e-05,7.463901e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 4.829e-04 >= threshold 0.0001,ELIGIBLE
nomad-1urv55npagDc,dev_slab,slab,0.0004829088,5,5.596389e-05,7.463901e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-1urv55npagDc,dev_slab,slab,0.0004829088,5,5.596389e-05,7.463901e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-1xNwoQ8q8XXI,dev_slab,slab,0.0001906116,5,7.771001e-05,3.232499e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.906e-04 >= threshold 0.0001,ELIGIBLE
nomad-1xNwoQ8q8XXI,dev_slab,slab,0.0001906116,5,7.771001e-05,3.232499e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-1xNwoQ8q8XXI,dev_slab,slab,0.0001906116,5,7.771001e-05,3.232499e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-28WEed2y6N1X,dev_slab,slab,0.001393159,5,0.0005944194,1.705428e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.393e-03 >= threshold 0.0001,ELIGIBLE
nomad-28WEed2y6N1X,dev_slab,slab,0.001393159,5,0.0005944194,1.705428e-05,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.393e-03 >= threshold 0.001,ELIGIBLE
nomad-28WEed2y6N1X,dev_slab,slab,0.001393159,5,0.0005944194,1.705428e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad-2C9dg1L8liw7,dev_slab,slab,0.003065502,5,0.0003501954,0.001097649,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 3.066e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-2C9dg1L8liw7,dev_slab,slab,0.003065502,5,0.0003501954,0.001097649,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 3.066e-03 >= threshold 0.001,NON_EVALUABLE_BADER_UNSTABLE
nomad-2C9dg1L8liw7,dev_slab,slab,0.003065502,5,0.0003501954,0.001097649,0.01,ELIGIBLE,,ELIGIBLE
nomad-2iwRdQb9gzT1,dev_slab,slab,0.008314003,5,0.007091817,0.001429864,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 8.314e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-2iwRdQb9gzT1,dev_slab,slab,0.008314003,5,0.007091817,0.001429864,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 8.314e-03 >= threshold 0.001,NON_EVALUABLE_BADER_UNSTABLE
nomad-2iwRdQb9gzT1,dev_slab,slab,0.008314003,5,0.007091817,0.001429864,0.01,ELIGIBLE,,ELIGIBLE
nomad-3Rqsfa2-hyu7,dev_slab,slab,0.0008083618,5,0.0002129901,3.87071e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 8.084e-04 >= threshold 0.0001,ELIGIBLE
nomad-3Rqsfa2-hyu7,dev_slab,slab,0.0008083618,5,0.0002129901,3.87071e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-3Rqsfa2-hyu7,dev_slab,slab,0.0008083618,5,0.0002129901,3.87071e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-3ermMygSkKxT,dev_slab,slab,0.0002058479,5,0.000104471,1.547288e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 2.058e-04 >= threshold 0.0001,ELIGIBLE
nomad-3ermMygSkKxT,dev_slab,slab,0.0002058479,5,0.000104471,1.547288e-05,0.001,ELIGIBLE,,ELIGIBLE
nomad-3ermMygSkKxT,dev_slab,slab,0.0002058479,5,0.000104471,1.547288e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad-4BR68d4gtTyq,dev_slab,slab,0.0001479866,5,5.432564e-05,8.024839e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.480e-04 >= threshold 0.0001,ELIGIBLE
nomad-4BR68d4gtTyq,dev_slab,slab,0.0001479866,5,5.432564e-05,8.024839e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-4BR68d4gtTyq,dev_slab,slab,0.0001479866,5,5.432564e-05,8.024839e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-4CA6DwNaypkT,dev_slab,slab,0.01931736,5,0.01719578,0.01026812,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.932e-02 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-4CA6DwNaypkT,dev_slab,slab,0.01931736,5,0.01719578,0.01026812,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.932e-02 >= threshold 0.001,NON_EVALUABLE_BADER_UNSTABLE
nomad-4CA6DwNaypkT,dev_slab,slab,0.01931736,5,0.01719578,0.01026812,0.01,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.932e-02 >= threshold 0.01,NON_EVALUABLE_BADER_UNSTABLE
nomad-4TmN2lwz6DHx,dev_slab,slab,0.0008750162,5,0.0002319788,2.365846e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 8.750e-04 >= threshold 0.0001,ELIGIBLE
nomad-4TmN2lwz6DHx,dev_slab,slab,0.0008750162,5,0.0002319788,2.365846e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-4TmN2lwz6DHx,dev_slab,slab,0.0008750162,5,0.0002319788,2.365846e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-4U-g_t9kIPQS,dev_slab,slab,0.000868539,5,0.0003375355,4.430783e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 8.685e-04 >= threshold 0.0001,ELIGIBLE
nomad-4U-g_t9kIPQS,dev_slab,slab,0.000868539,5,0.0003375355,4.430783e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-4U-g_t9kIPQS,dev_slab,slab,0.000868539,5,0.0003375355,4.430783e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-4hOaTvLmAUuc,dev_slab,slab,0.003195048,5,0.001732781,0.002255106,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 3.195e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-4hOaTvLmAUuc,dev_slab,slab,0.003195048,5,0.001732781,0.002255106,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 3.195e-03 >= threshold 0.001,NON_EVALUABLE_BADER_UNSTABLE
nomad-4hOaTvLmAUuc,dev_slab,slab,0.003195048,5,0.001732781,0.002255106,0.01,ELIGIBLE,,ELIGIBLE
nomad-4khM-ZQ6rM_L,dev_slab,slab,0.0007182873,5,0.0002351222,6.52196e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 7.183e-04 >= threshold 0.0001,ELIGIBLE
nomad-4khM-ZQ6rM_L,dev_slab,slab,0.0007182873,5,0.0002351222,6.52196e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-4khM-ZQ6rM_L,dev_slab,slab,0.0007182873,5,0.0002351222,6.52196e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-5HCYH3PtBIoR,dev_slab,slab,0.001628151,5,0.0009677935,1.792029e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.628e-03 >= threshold 0.0001,ELIGIBLE
nomad-5HCYH3PtBIoR,dev_slab,slab,0.001628151,5,0.0009677935,1.792029e-05,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.628e-03 >= threshold 0.001,ELIGIBLE
nomad-5HCYH3PtBIoR,dev_slab,slab,0.001628151,5,0.0009677935,1.792029e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad-5_7vAQzUevH0,dev_slab,slab,0.01088941,5,0.008578753,0.008823594,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.089e-02 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-5_7vAQzUevH0,dev_slab,slab,0.01088941,5,0.008578753,0.008823594,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.089e-02 >= threshold 0.001,NON_EVALUABLE_BADER_UNSTABLE
nomad-5_7vAQzUevH0,dev_slab,slab,0.01088941,5,0.008578753,0.008823594,0.01,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.089e-02 >= threshold 0.01,ELIGIBLE
nomad-61GFUgm3lTUg,dev_slab,slab,0.001239774,5,0.0005874665,0.0003464618,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.240e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-61GFUgm3lTUg,dev_slab,slab,0.001239774,5,0.0005874665,0.0003464618,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.240e-03 >= threshold 0.001,ELIGIBLE
nomad-61GFUgm3lTUg,dev_slab,slab,0.001239774,5,0.0005874665,0.0003464618,0.01,ELIGIBLE,,ELIGIBLE
nomad-6o4AmsigmNP5,dev_slab,slab,0.001763326,5,0.000536338,0.0002450082,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.763e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-6o4AmsigmNP5,dev_slab,slab,0.001763326,5,0.000536338,0.0002450082,0.001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.763e-03 >= threshold 0.001,ELIGIBLE
nomad-6o4AmsigmNP5,dev_slab,slab,0.001763326,5,0.000536338,0.0002450082,0.01,ELIGIBLE,,ELIGIBLE
nomad-6x45-ylTvOvZ,dev_slab,slab,0.0001121553,5,4.89797e-05,8.019008e-09,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 1.122e-04 >= threshold 0.0001,ELIGIBLE
nomad-6x45-ylTvOvZ,dev_slab,slab,0.0001121553,5,4.89797e-05,8.019008e-09,0.001,ELIGIBLE,,ELIGIBLE
nomad-6x45-ylTvOvZ,dev_slab,slab,0.0001121553,5,4.89797e-05,8.019008e-09,0.01,ELIGIBLE,,ELIGIBLE
nomad-7OdXN2bFHmUg,dev_slab,slab,0.0009947195,5,0.0005046308,0.0001297813,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 9.947e-04 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
nomad-7OdXN2bFHmUg,dev_slab,slab,0.0009947195,5,0.0005046308,0.0001297813,0.001,ELIGIBLE,,ELIGIBLE
nomad-7OdXN2bFHmUg,dev_slab,slab,0.0009947195,5,0.0005046308,0.0001297813,0.01,ELIGIBLE,,ELIGIBLE
nomad-8Hl4JATTj5Fp,dev_slab,slab,0.0006627906,5,0.0001550666,4.144677e-05,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 6.628e-04 >= threshold 0.0001,ELIGIBLE
nomad-8Hl4JATTj5Fp,dev_slab,slab,0.0006627906,5,0.0001550666,4.144677e-05,0.001,ELIGIBLE,,ELIGIBLE
nomad-8Hl4JATTj5Fp,dev_slab,slab,0.0006627906,5,0.0001550666,4.144677e-05,0.01,ELIGIBLE,,ELIGIBLE
nomad-8ZPelCNdN_TR,dev_slab,slab,0.004777668,5,0.0003645109,0.0001063155,0.0001,NON_EVALUABLE_BADER_UNSTABLE,A.1 floor 4.778e-03 >= threshold 0.0001,NON_EVALUABLE_BADER_UNSTABLE
