material_id,system_type,codec_a,codec_b,max_match_dex,ladder_a,ladder_b,nominal_rel_a,nominal_rel_b,linf_a,linf_b,linf_ratio_a_over_b,abs_log10_linf_diff,qoi_a,qoi_b,qoi_ratio_a_over_b,compression_a,compression_b
mp-1069461,bulk,SZ3,ZFP,0.2,base,base,0.001,0.01,0.2623282662551922,0.3273000899999942,0.8014915799601424,0.09610103575032986,0.0776342047435521,0.048570075345268,1.5983958063000143,191.56867945976668,43.82701738742755
mp-10761,bulk,SZ3,ZFP,0.2,base,base,3e-05,0.0003,0.0473078257060208,0.0561050909999991,0.8432002312592553,0.07406928302028004,0.0113317702820747,0.0139304625459413,0.8134525501004458,38.134473829682,21.633326731365948
mp-10761,bulk,SZ3,ZFP,0.2,base,base,0.0001,0.001,0.1576934627522295,0.1972848663749999,0.7993185977706223,0.097280082169378,0.0164267817086862,0.0153131580569247,1.0727233172688317,64.35192458758837,30.878251036562386
mp-10761,bulk,SZ3,ZFP,0.2,base,base,0.0003,0.003,0.4730591183487931,0.6101262869999999,0.7753462331132,0.11050431871681635,0.0140331785724612,0.0343223726965877,0.4088638829405977,113.32526370395988,45.18477661334804
mp-10761,bulk,SZ3,ZFP,0.2,base,base,0.001,0.01,1.576939230076619,1.149888369999999,1.3713846241236618,0.13715927587481125,0.0677020817681803,0.0233720219351738,2.896714796689962,196.4802878129216,55.33265788584937
mp-1077125,bulk,SZ3,ZFP,0.2,base,base,1e-05,3e-05,0.0006627905994989,0.0005075874423816,1.3057663451819983,0.11586547090797295,0.0002232029301061,0.0006242632636146,0.3575461557896482,9.90072263269948,7.555582124221799
mp-1077125,bulk,SZ3,ZFP,0.2,base,base,0.0003,0.001,0.019883719754711,0.0154185749296864,1.289595169812196,0.11045339781101671,0.0041961739774847,0.0012364537693709,3.3937168387781185,35.857560451696905,15.316125681641132
mp-1077125,bulk,SZ3,ZFP,0.2,base,base,0.001,0.01,0.0662787186629856,0.0967624762499994,0.6849630273179993,0.16433287006250374,0.0102548899362409,0.008857720883368,1.1577345991446109,67.48944447622861,26.524043650317783
mp-1077125,bulk,SZ3,ZFP,0.2,base,base,0.003,0.03,0.1988366080712573,0.1950597035000001,1.0193628130438392,0.008328786223026463,0.022093602741493,0.0092709970028508,2.3830881117423823,124.08422012236812,32.300244605892445
mp-1077125,bulk,SZ3,ZFP,0.2,base,base,0.01,0.1,0.6627902066648446,0.6525615299999998,1.0156746547177624,0.006754615144169557,0.0388349508245429,0.0163361055342239,2.377246568540112,262.37722419928826,48.75921741526592
mp-1077596,bulk,SZ3,ZFP,0.2,base,base,3e-05,0.0001,0.0407936202199437,0.0345457745312387,1.1808570157561602,0.07219731418635522,0.0113595975606699,0.0033407123186428,3.400351924132413,27.17387698778635,14.208014208014207
mp-1077596,bulk,SZ3,ZFP,0.2,base,base,0.001,0.01,1.3597755787454702,1.5022931660000012,0.9051333052163196,0.04328745454458255,0.0247350993475379,0.0150711466171582,1.6412221296671272,216.5591625251137,44.14173635658246
mp-1077596,bulk,SZ3,ZFP,0.2,base,base,0.003,0.03,4.07931037074983,4.461924699999997,0.9142490393775209,0.03893548731287244,0.1131446327895311,0.0559553426406544,2.0220523626518867,319.3015279077019,68.00371895338026
mp-1078524,bulk,SZ3,ZFP,0.2,base,base,1e-05,0.0001,0.0488528276166064,0.0599055231249963,0.815497888478032,0.08857715911607378,0.0121178715082557,0.0034913650294647,3.4708119620805236,23.15444503033069,15.773200357392962
mp-1078524,bulk,SZ3,ZFP,0.2,base,base,3e-05,0.0003,0.1465589423998992,0.2237022722500015,0.6551517824374634,0.1836580730790035,0.0214601286146773,0.0142920570755009,1.501542325314649,35.62303664921466,22.42768850432633
mp-1078524,bulk,SZ3,ZFP,0.2,base,base,0.0003,0.003,1.4655855271785754,1.5365848529999937,0.9537940741230132,0.02054538014462448,0.0575036909108455,0.0321532187083626,1.7884272001636214,97.0681923727082,39.75798892202812
mp-1094905,bulk,SZ3,ZFP,0.2,tight,tight,3e-07,1e-06,0.0004093152998176,0.0002703319610759,1.5141210021506786,0.18016058353028397,0.0004775758508888,0.0002779402194814,1.7182682368888311,7.436356056428946,6.708400058232639
mp-1094905,bulk,SZ3,ZFP,0.2,tight,tight,1e-06,3e-06,0.0013643803343779,0.0010249518359373,1.3311653158123269,0.12423199333099877,0.0008246357875876,0.0006490547143478,1.2705181386999582,10.109604819321165,8.459443747513998
mp-1094905,bulk,SZ3,ZFP,0.2,base,base,3e-05,0.0003,0.0409310278392069,0.0541294749999998,0.7561689419527355,0.12138116433865687,0.0053866769206418,0.0190561657261909,0.28267370246672036,31.730529215143385,22.02676864244742
