caliper_dex,codec_a,codec_b,material_id,corpus,pair_index,tol_a,tol_b,realized_linf_a,realized_linf_b,rmse_a,rmse_b,resolved_bader_error_a,resolved_bader_error_b,compression_ratio_a,compression_ratio_b,distance,d_log10_linf,d_log10_rmse,error_ratio_a_over_b,compression_ratio_a_over_b,linf_ratio_a_over_b,rmse_ratio_a_over_b,jointly_eligible_tau_0.01,certification_difference_pp_a_minus_b
0.3,ZFP,SPERR,mp-752703,dev_bulk,1,0.01,0.001,5.730875480000002,4.024176835083296,0.7761159574341847,0.6333203314732813,0.0494141625765589,0.0374072889920036,50.83660691311433,167.13542474444836,0.5904159176808536,0.15354391550173685,0.08830318249632173,1.3209768445695693,0.3041641650227292,1.4241112443264137,1.2254714065924912,True,0.0
0.3,ZFP,SPERR,mp-752703,dev_bulk,2,0.003,0.0003,2.0133810800000447,1.2155074598241171,0.2303560626202218,0.2352835191582024,0.0157148604472947,0.0243136148391114,32.747886623570366,90.48397992481348,0.7312034066666971,0.21916835462983675,0.00919186062441113,0.6463399437427724,0.3619191668047958,1.6564119485464772,0.9790573663824391,True,0.0
0.3,ZFP,SPERR,mp-752703,dev_bulk,3,0.0001,1e-05,0.0666189695311914,0.0405659247950325,0.0095873123614016,0.0126779895004765,0.0008493248149195,0.0044821246342188,13.016163035839774,24.089863893390778,0.8242139202497887,0.2154365295130054,0.12135351054423271,0.18949156577113585,0.5403170019325368,1.6422396350581714,0.7562170927055322,True,0.0
0.3,ZFP,SPERR,mp-752703,dev_bulk,4,0.0003,3e-05,0.2301736256249995,0.1216935361252069,0.0350166704004661,0.0340041136368483,0.0040455702504775,0.0126967839243405,18.29389795981357,35.12085860942604,0.9236041562779796,0.2767880477896173,0.012743389473322875,0.31862952654663185,0.5208841322263031,1.8914203083734917,1.029777478526026,True,100.0
0.3,ZFP,SPERR,mp-752866,dev_bulk,0,1e-06,1e-07,0.0004773007983658,0.0003016740852785,8.203931466652269e-05,0.0001229181735265,5.098870295672242e-05,4.9124290059765485e-05,6.417556601273484,3.748830451716288,0.8852839959402852,0.1992541562370107,0.17559407459933496,1.0379529738687043,1.7118823280832562,1.5821736823206562,0.6674303100414667,True,0.0
0.3,ZFP,SPERR,mp-752866,dev_bulk,1,0.003,0.0003,1.516108459999998,0.9050110722155154,0.2169789634669227,0.3454958231497961,0.0072077766177436,0.0130478556412416,35.39823008849557,11.673392547138162,1.0056749708784485,0.22407637860217217,0.20202517117220598,0.5524108187525691,3.0323858249051834,1.6752374711709148,0.6280219583808035,True,100.0
0.3,ZFP,SPERR,mp-752866,dev_bulk,2,3e-05,3e-06,0.0163379753281276,0.009050243834709,0.0023861797718465,0.0036877941488193,0.0002952228857324,0.0008061824641742,11.0803324099723,5.260940598637498,1.0622655763420112,0.2565379556281502,0.18906351113697095,0.3661985950473468,2.106150450138504,1.8052525021998955,0.6470479846632625,True,0.0
0.3,ZFP,SPERR,mp-752866,dev_bulk,3,1e-05,1e-06,0.0041655819531172,0.0030167300323356,0.0006251814653814,0.001228259102291,0.0001145744439075,0.0002285245200699,8.704268588859314,4.65461799404666,1.0834843478490834,0.14013923631347236,0.2932838971517744,0.5013660847967408,1.8700285608813074,1.3808268915240458,0.5089980316166886,True,0.0
0.3,ZFP,SPERR,mp-752866,dev_bulk,4,0.001,0.0001,0.5420515262499919,0.3016732460721023,0.06203781022421,0.1209406362049549,0.0037075602699125,0.0051475784581196,24.03304543747653,9.056863151404269,1.285920924883745,0.2545037751735126,0.28991578894099257,0.720253280270907,2.6535727697011966,1.796816699219119,0.5129608390605467,True,0.0
0.3,ZFP,SPERR,mp-753183,dev_bulk,0,0.01,0.001,2.6786857700000155,2.2026110127035885,0.3915768620755458,0.737953956926782,0.0038417214274328,0.0131577596798511,45.9767319497223,15.001695347689344,0.9601160428403608,0.0849839642888573,0.2752122439654516,0.2919738254009724,3.064769073370359,1.2161410955228407,0.5306250591924085,True,100.0
0.3,ZFP,SPERR,mp-753183,dev_bulk,1,0.001,0.0001,0.4146217549999846,0.2202630422132188,0.0612903025732986,0.0865237155628014,0.0032360345837041,0.0028841135588058,25.24701841121045,8.992483223395055,1.0429068197534406,0.27471045228769625,0.14974339560004157,1.122020516086758,2.8075691423618356,1.8823936636570329,0.7083642002037273,True,0.0
0.3,ZFP,SPERR,mp-753183,dev_bulk,2,0.0001,1e-05,0.0321119999218808,0.0220263552421839,0.0046225428032681,0.008941464637044,0.0006231573648989,0.0029547696901603,13.113866215326125,6.126291189530264,1.1000197862782521,0.16372471481916695,0.2865277220020972,0.2108987942356661,2.140588132300586,1.4578898582540485,0.5169782570203496,True,0.0
0.3,ZFP,SPERR,mp-753183,dev_bulk,3,0.0003,3e-05,0.1269625903124733,0.0660786775708857,0.0170976172855344,0.0266736798358742,0.0030198524317617,0.0033869168240681,17.803454598963167,7.226259363822852,1.1437901985903525,0.28361443150087806,0.19314734246076481,0.8916228501101746,2.463716523668304,1.9213851575082532,0.6409920712379296,True,0.0
0.3,ZFP,SPERR,mp-753334,dev_bulk,0,1e-06,1e-07,0.0005119238886734,0.0002979034149461,8.19665401005005e-05,0.0001212633411709,9.320056146577826e-05,6.465424652635221e-05,6.395797047654399,3.765540471680173,0.9673427545006146,0.2351299144821315,0.17009292677022403,1.44152266050755,1.6985070525083517,1.7184223576826836,0.6759383281793518,True,0.0
0.3,ZFP,SPERR,mp-753334,dev_bulk,1,0.003,0.0003,1.5063359000000671,0.8937073976968293,0.2169718204478477,0.337417324695797,0.0051537136891397,0.0087339981083651,35.28809420660864,11.8320339774815,0.9898279469073678,0.22672647377398492,0.19176404483925413,0.5900749719883343,2.982419951951479,1.6854911393617653,0.6430369888192952,True,0.0
0.3,ZFP,SPERR,mp-753334,dev_bulk,2,3e-05,3e-06,0.0158701297656307,0.0089371957830906,0.0023905769101446,0.0036417888157129,0.0002583368535553,0.0008945277051868,11.035434089145616,5.295054501830517,1.030696794273112,0.24937920594341412,0.18281203734511164,0.28879692832023884,2.0841020777653245,1.775739297963841,0.6564293074409455,True,0.0
0.3,ZFP,SPERR,mp-753334,dev_bulk,3,1e-05,1e-06,0.0043094025390928,0.0029791097022255,0.0006262042844971,0.0012149548074324,0.0001899398254501,0.000165347703291,8.671834925428026,4.681075602505629,1.0982820445012424,0.16033056731404383,0.28784408908192205,1.1487297474934965,1.8525304143317556,1.4465403995943904,0.5154136439202015,True,0.0
0.3,ZFP,SPERR,mp-753334,dev_bulk,4,0.001,0.0001,0.443476432500006,0.2979109687650094,0.0619257822292606,0.1190309722976725,0.0022289923800222,0.0059850836551635,23.95145553209121,9.16434191382348,1.1075008391677645,0.17278405146357678,0.28378847994234946,0.37242459896098284,2.613548878612099,1.4886206920760205,0.5202493185924474,True,0.0
0.3,ZFP,SPERR,mp-753392,dev_bulk,0,0.01,0.001,4.82238383,3.330873267668977,0.7092868466539022,1.0203693966102203,0.018937179507934,0.02559725854353,58.06878445786296,26.0178209086899,0.7510680988998197,0.16070366533340585,0.1579355184088042,0.7398127997078261,2.2318850091887636,1.4477836418480179,0.6951275185342007,True,0.0
0.3,ZFP,SPERR,mp-753392,dev_bulk,1,0.003,0.0003,1.3443501599999763,0.9991895317073158,0.213530553545098,0.346078890787198,0.0116233550836497,0.0142822916821518,37.5206106870229,18.142197296313576,0.8204773887476887,0.12886452782317695,0.20971508424305102,0.8138298350379651,2.068140373197625,1.345440596943489,0.6169996472752126,True,0.0
0.3,ZFP,SPERR,mp-753392,dev_bulk,2,0.0001,1e-05,0.0544855009374884,0.0333085216540816,0.0090409524359243,0.0134292097126528,0.0013208047455757,0.001959681412246,14.905586629826807,8.081201489759616,0.9141257645970154,0.21372559049036477,0.17183627144625757,0.673989525706589,1.8444765482849246,1.6357826235380755,0.6732304155922183,True,0.0
0.3,ZFP,SPERR,mp-753521,dev_bulk,0,0.01,0.001,10.29677649999985,7.4680162874403955,1.369775110083334,2.37726818308304,0.1432009615008216,0.1458210684518837,60.80910553012495,20.357782617549503,0.9236722843643208,0.139496029668567,0.2394289074192139,0.982032041193508,2.9870200833024043,1.3787833480380627,0.5761971324189832,False,
0.3,ZFP,SPERR,mp-753521,dev_bulk,1,0.003,0.0003,2.956794299999956,2.240392364282229,0.4122804451938436,0.7867397985929973,0.0173512722772766,0.029352258756603,39.71236971802537,14.825695821676607,1.0180451660219183,0.12049702848943533,0.2806383839225664,0.5911392517065933,2.6786175971560153,1.319766281629533,0.5240365949849805,False,
0.3,ZFP,SPERR,mp-753521,dev_bulk,2,0.0001,1e-05,0.1211511156250253,0.0746797024486483,0.0175182582772944,0.0304299423354238,0.0074184615574761,0.0131719720294789,15.98750975800156,7.023934350678696,1.0628127357361776,0.21012483881868704,0.23981020437690392,0.5632005246346992,2.276147378350247,1.6222763569302108,0.5756914713867605,False,
0.3,ZFP,SPERR,mp-753554,dev_bulk,0,0.01,0.001,5.241834400000016,4.355241538068697,0.7032015047833404,1.1137828866559574,0.0386711191445279,0.012462861346977,54.645808556704175,45.38216812548473,0.7177431273521957,0.08047105097683172,0.19972074922802102,3.102908559109341,1.2041251181654622,1.2035691600986322,0.6313631796719789,True,0.0
0.3,ZFP,SPERR,mp-753554,dev_bulk,1,0.003,0.0003,1.4756386059999969,1.3066372678311424,0.2082308399802264,0.3842464304595344,0.0048243054409153,0.007010900109468,36.39539370798384,30.156927089907025,0.9041936252702008,0.05282496786445548,0.2660647906962764,0.6881149874607723,1.2068667871722487,1.129340668852478,0.5419200374384624,True,0.0
0.3,ZFP,SPERR,mp-753554,dev_bulk,2,0.001,0.0001,0.792127249999794,0.4355477546587352,0.1118556204750443,0.140480637666676,0.0031561342478223,0.0043234491207542,30.077711945484147,21.665963913233377,0.9265686091879894,0.25975917452711145,0.09895865867585563,0.7300037908788276,1.3882471172728645,1.8186920757299039,0.7962351419591971,True,0.0
0.3,ZFP,SPERR,mp-753554,dev_bulk,3,3e-06,3e-07,0.0020533174804313,0.0013066496139515,0.0003104771095391,0.0005170408801272,0.000280789179504,0.000273310607838,8.281458682822905,6.632038445097861,0.9865352528498265,0.19629695994810747,0.22149529560585135,1.027362903054362,1.248704866743381,1.571436947217829,0.6004885135247291,True,0.0
0.3,ZFP,SPERR,mp-753554,dev_bulk,4,1e-05,1e-06,0.0078418588281294,0.004355501838944,0.0011843884800012,0.0016959822568121,0.0001294356180752,0.0003186274907616,10.358142008277266,7.933253535958899,0.9974001323679892,0.25538081827458026,0.15592712984499268,0.4062286583176368,1.3056612852882015,1.800448976513502,0.6983495701349309,True,0.0
0.3,ZFP,SPERR,mp-753554,dev_bulk,5,0.0003,3e-05,0.2362331718749999,0.1306646316541559,0.0315387292599583,0.0454045311860438,0.0009078850395596,0.0018898649037391,21.077889388129574,15.712079647618037,1.006576463881987,0.2571828327014738,0.15825500482244026,0.48039679331752677,1.3415085628925638,1.807935084532007,0.6946163397377507,True,0.0
0.3,ZFP,SPERR,mp-753554,dev_bulk,6,0.0001,1e-05,0.0619834786249953,0.0435546281938314,0.0086073683162914,0.0159078674449743,0.000463639072052,0.0009711285517735,15.42434153899122,12.211399634577957,1.0254216873250515,0.15324163526395962,0.26674157631857387,0.47742296445232757,1.2631100447581336,1.4231203707938886,0.5410761905116759,True,0.0
0.3,ZFP,SPERR,mp-754196,dev_bulk,0,0.0003,3e-05,0.0956805078124887,0.0569457645886757,0.0149498436861443,0.0217282531381624,0.0027202419136322,0.0034074710374518,23.65188698700763,8.52800432207599,0.9259107538941582,0.22536204318512199,0.1623881604900541,0.798316958158644,2.7734375,1.6802041118175772,0.6880370727956567,True,0.0
0.3,ZFP,SPERR,mp-754196,dev_bulk,1,0.01,0.001,2.59100484,1.8981701381330929,0.3313730265976365,0.5951911430417666,0.0083297682686023,0.0022841629454539,59.84046959073863,17.249517650127725,0.9600314441027213,0.13513308742197389,0.2543393054833272,3.6467487073025087,3.4691097342246864,1.365001370503242,0.55675060099875,True,0.0
0.3,ZFP,SPERR,mp-754196,dev_bulk,2,0.003,0.0003,0.693019889999988,0.5694604653256405,0.0974175817575188,0.1879409866776375,0.0057350971895111,0.0078382348491281,40.36710809978442,13.4172094154034,0.9928475190926843,0.08528212059097093,0.28538415786912896,0.7316822345721185,3.0086068458797133,1.2169762998449614,0.5183413340519096,True,0.0
0.3,ZFP,SPERR,mp-754196,dev_bulk,3,0.0001,1e-05,0.0314959815625002,0.0189819355692266,0.0041260116321077,0.0075516784826183,0.0019037872018632,0.0022056354962467,17.223168110528142,7.066848824973018,1.1415172766025024,0.21991465262093723,0.26251304331974046,0.8631467915269087,2.4371779469322243,1.6592607981222578,0.5463701403078193,True,0.0
0.3,ZFP,SPERR,mp-756647,dev_bulk,0,0.01,0.001,5.278816749999976,3.6130722534653614,0.6809883153311832,1.1905544175094325,0.0317305142344341,0.0251221848668823,55.732571812531496,16.72407687683752,0.9773678321063569,0.16465993948360036,0.2426095906194194,1.2630475574703428,3.332475222576852,1.4610327111330168,0.5719925988395973,False,
0.3,ZFP,SPERR,mp-756647,dev_bulk,1,0.003,0.0003,1.377590380000015,1.083922531074677,0.2041153534659725,0.3913684716702469,0.0245683965707712,0.0191193981621173,37.23970726889058,12.45737415001746,1.0042487375991187,0.10412185746009103,0.2827101629342472,1.2849984273799167,2.9893705383199385,1.2709306620226588,0.5215426592614052,False,
0.3,ZFP,SPERR,mp-756647,dev_bulk,2,0.0001,1e-05,0.0589788409374705,0.0361302044038325,0.0085450998125636,0.0147375579376451,0.0248823708638292,0.0297023243121987,15.749658210542306,6.41245319686718,1.0610565345628062,0.2128258149059301,0.23670838550437034,0.8377247047164604,2.45610497683427,1.632397101280012,0.5798178944380125,False,
0.3,ZFP,SPERR,mp-757220,dev_bulk,0,3e-06,3e-07,0.0019288161962549,0.0014897702011573,0.0003242542462414,0.0006071718106175,3.8302485187102775e-05,8.299943276490751e-05,7.1573757703409004,4.037570585667413,0.9820519641831627,0.11217156101915071,0.2724259281539987,0.46147887896526946,1.7726936578516266,1.2947071936037755,0.5340403499820423,True,0.0
0.3,ZFP,SPERR,mp-757220,dev_bulk,1,1e-05,1e-06,0.0082232246095372,0.0049658686111904,0.0012494387817387,0.0020259011238283,6.178494786635014e-05,0.0001857476196347,8.853481550100355,4.53478610606905,1.0112749745470027,0.21904692811605608,0.20990326332854625,0.33262847722010824,1.9523482129072098,1.655948888983182,0.6167323602534281,True,0.0
0.3,ZFP,SPERR,mp-757220,dev_bulk,2,0.03,0.003,22.374446889999945,14.897698761260784,2.5892593138177364,4.769641930345817,0.0930300778325232,0.0416859029034411,68.86307004113003,20.131010067655257,1.0624331448801525,0.1766331197150337,0.26531022950562677,2.2316915636447385,3.4207458945029874,1.5018726884303308,0.542862410141133,True,0.0
0.3,ZFP,SPERR,mp-757220,dev_bulk,3,0.001,0.0001,0.8656519874999731,0.496588519304733,0.1226678829871342,0.2012733212142073,0.0015034864107779,0.0045233689883863,24.730299403780013,8.637603962642409,1.0775332355125615,0.24134665566367974,0.21505534270748183,0.33238199550779185,2.863097163372901,1.7431977459163996,0.6094592281139117,True,0.0
0.3,ZFP,SPERR,mp-757220,dev_bulk,4,0.0003,3e-05,0.2606944200000498,0.1489762625616038,0.0341312111636119,0.0607634134134207,0.0006417566552414,0.0013981415755006,17.511890856065293,6.962611130946983,1.1633361858606142,0.24301466074529343,0.2504904628579596,0.45900691781633146,2.5151326889749055,1.7499057602700225,0.5617066133429793,True,0.0
0.3,ZFP,SPERR,mp-758622,dev_bulk,0,0.01,0.001,10.20831278999998,7.812005317929504,1.3960530003468945,2.44105221902098,0.027450108627935,0.0298600943239222,56.622851365015165,25.555946416177825,0.8968567666812152,0.11619143841757618,0.24267516361017274,0.9192907540798873,2.2156429052915403,1.3067467794179117,0.571906241689005,True,0.0
0.3,ZFP,SPERR,mp-758622,dev_bulk,1,3e-06,3e-07,0.0038044121289146,0.0023436005976122,0.0006292464609988,0.000951857498477,0.0001467626499884,0.000239764466273,8.070230217728087,4.883051107633309,0.9224382101566289,0.21040395750724583,0.1797511538361185,0.6121117623046507,1.6527023862421792,1.6233193201908045,0.6610721268736264,True,0.0
0.3,ZFP,SPERR,mp-758622,dev_bulk,2,0.003,0.0003,2.9179057599999965,2.343614101513424,0.4168335811748584,0.8079863037044708,0.0125117018198981,0.0200600471495011,37.246425008313935,17.351030782264896,1.0093051245797708,0.09518515882496553,0.2874412994764929,0.623712483158808,2.1466404777740826,1.2450453161703179,0.5158918898300033,True,0.0
0.3,ZFP,SPERR,mp-758622,dev_bulk,3,1e-05,1e-06,0.0151495234765661,0.0078120620203776,0.0024162910637267,0.0031619096360456,0.0009700882785503,0.0005258496225941,10.146076322047334,5.630772759670428,1.034811833098568,0.2876332899420244,0.11680020637824651,1.8448017016056797,1.8018976710829275,1.9392477219265396,0.7641872608189404,True,0.0
0.3,ZFP,SPERR,mp-758622,dev_bulk,4,1e-06,1e-07,0.0010159695459037,0.0007812065650227,0.0001627959603079,0.000318415128913,8.302328450415786e-05,0.0002429794435965,6.613880290735154,4.354392116411952,1.0430034215991828,0.11411480568093868,0.2913500703560681,0.3416885118974475,1.5188986462213778,1.30051332309807,0.5112695519953778,True,0.0
0.3,ZFP,SPERR,mp-758622,dev_bulk,5,0.0001,1e-05,0.1274289315624628,0.0781206354157202,0.0174981101086328,0.0308595825219504,0.0011905973959702,0.0009902752444066,15.263881159782398,7.93070663097652,1.0845871481447182,0.2125022746629972,0.24639890145029963,1.2022893662091274,1.924655881250639,1.6311814526897754,0.5670235524471664,True,0.0
0.3,ZFP,SPERR,mp-759554,dev_bulk,0,0.003,0.0003,2.5982460399999923,1.7716807168741155,0.46087219595636,0.7027376413776799,0.0099821884381263,0.0127021111716256,30.409533147296177,10.730476452648729,0.8247616642949149,0.16629481574877444,0.18321270838898637,0.7858684515708575,2.833940625235689,1.4665430487860343,0.655823978708248,True,100.0
0.3,ZFP,SPERR,mp-759554,dev_bulk,1,0.1,0.01,78.83586090999995,59.05358842112084,8.994032467169905,17.93881568225274,0.3684686326732134,0.0523997125758004,90.841500506928,28.783038566559,1.0834524255269693,0.12547752172879068,0.2998393166264648,7.0318827062303795,3.1560775036611455,1.334988491263367,0.501372700766857,True,0.0
0.3,ZFP,SPERR,mp-759554,dev_bulk,2,0.001,0.0001,0.9691628224999818,0.5905495771405711,0.1305612191706351,0.2397822811692816,0.006547043862314,0.007640394752479,20.809785553921188,8.442327057728887,1.1352087951861323,0.21514038319098416,0.26400289070491634,0.8568986386717451,2.4649347758767512,1.6411201701178895,0.5444990285936159,True,0.0
0.3,ZFP,SPERR,mp-760266,dev_bulk,0,1e-06,1e-07,0.000999006726488,0.0007017837875196,0.000165707145016,0.0002854778291608,1.073038916210578e-05,0.0001239785548659,6.000267869101299,3.6176127908452247,0.9388290862025388,0.1533650814131846,0.23623115074459955,0.0865503648894132,1.658626341737195,1.4235249435141717,0.5804553912404272,True,0.0
0.3,ZFP,SPERR,mp-760266,dev_bulk,1,0.01,0.001,11.279815999999984,7.017844372127001,1.5219165838739588,2.4955692027179497,0.0124286995362048,0.0113096656279232,48.08955452756408,14.54981296577322,0.992227690904034,0.20609828229123694,0.21477876801562393,1.098944915357952,3.305166509060239,1.607304950334948,0.609847477768368,True,0.0
0.3,ZFP,SPERR,mp-760266,dev_bulk,2,0.0001,1e-05,0.1225260721874974,0.0701783797236856,0.018407808099273,0.0285535311022572,0.0005774079090237,0.0011219564454432,13.273605869281509,5.792713314027881,1.0270051440253793,0.24202517455980943,0.1906577452038256,0.5146437826252782,2.2914315191703998,1.7459233551689448,0.6446771165832389,True,0.0
0.3,ZFP,SPERR,mp-760266,dev_bulk,3,0.003,0.0003,2.976270099999965,2.105350698832469,0.450944200265606,0.8388582195807228,0.0073901851070061,0.0128051083179006,31.565173628585807,10.529459865737635,1.0288623006567326,0.15034789258645298,0.2695657586359072,0.5771278870538848,2.9977960912598554,1.413669514371391,0.5375690310229021,True,100.0
0.3,ZFP,SPERR,mp-760266,dev_bulk,4,3e-06,3e-07,0.0040435889941363,0.0021053397820161,0.0006454363955806,0.0008564299084469,6.727843792120325e-05,0.0001798816641267,7.242968169587694,3.9740008764936032,1.0297261010576868,0.28344480894049573,0.12283837418591048,0.37401498506159886,1.8225884680675795,1.9206348679091165,0.7536359826002247,True,0.0
0.3,ZFP,SPERR,mp-760266,dev_bulk,5,3e-05,3e-06,0.0325930496094315,0.0210535240172689,0.0048855778485636,0.0085731115233777,0.0004766207966682,0.00036875435371,10.14782735318387,5.006026067731405,1.031012241570937,0.18980019758816047,0.24422253540514394,1.2925157137074228,2.02712235531418,1.5481042310397748,0.5698721911223595,True,0.0
0.3,ZFP,SPERR,mp-763177,dev_bulk,0,0.01,0.001,5.041323199999994,3.211774889764797,0.772100479906504,1.106707726150727,0.0100920809040072,0.0163213044681782,47.93045804078904,14.010261421939898,0.835235136367213,0.19579944262844418,0.1563591194603075,0.6183378861465286,3.4210966232029425,1.5696377775620436,0.6976552721755812,True,0.0
0.3,ZFP,SPERR,mp-763177,dev_bulk,1,1e-06,1e-07,0.0005039356726115,0.0003211866573842,8.541299922092887e-05,0.0001307983925861,0.0001000619676858,2.9317557838304253e-05,5.522944851453998,3.612690785992087,0.8976529583874164,0.19561760661032235,0.18507843477077612,3.4130389794973333,1.5287621273508278,1.5689807189241287,0.6530126061350829,True,0.0
0.3,ZFP,SPERR,mp-763177,dev_bulk,2,0.003,0.0003,1.4382445250000018,0.9635654822732248,0.2277733565855879,0.3727362428429167,0.0067309420606527,0.0145021494349357,31.46389640793036,10.496988778853725,0.9190077817873348,0.1739514955518769,0.21389870140787748,0.46413409893831675,2.997421171995025,1.4926276952210071,0.611084542915187,True,100.0
0.3,ZFP,SPERR,mp-763177,dev_bulk,3,3e-05,3e-06,0.0169182262421827,0.009635192997706,0.0025603561539206,0.0039266654382913,0.0005387494848285,0.0005453272988855,9.629770607794184,4.9971061389794,1.0234513609377653,0.244494410134648,0.18572351857369407,0.9879378603080329,1.9270694557952597,1.7558782938972457,0.652043367115775,True,0.0
0.3,ZFP,SPERR,mp-7660,dev_bulk,0,0.03,0.003,5.350913126000002,5.01005242441579,0.6482361564493061,0.6132517744079855,0.0162387402672159,0.0111956067246001,66.79712981082844,284.14845646895594,0.12461853550180811,0.028585629822814873,0.024094437382690292,1.4504564751756173,0.23507827788649704,1.0680353562615583,1.0570473392842499,True,0.0
0.3,ZFP,SPERR,mp-7660,dev_bulk,1,0.1,0.01,16.370426509999987,16.985219941299874,2.0332763103348017,1.4730342447139713,0.0986711555980637,0.0811183788390899,103.6227484314916,524.3886826270644,0.469654178203152,0.016011180381017676,0.13998355739920862,1.2163847084985795,0.1976067597652297,0.9638042113422973,1.3803320035710482,True,0.0
0.3,ZFP,SPERR,mp-7660,dev_bulk,2,0.003,0.0003,0.6779029420000029,0.5068809859312751,0.1070365734900466,0.0922199856461742,0.0021765843990895,0.0043086724098326,35.53334721354709,98.22306419510323,0.4729221918493647,0.1262615183704223,0.0647071475010309,0.5051635845237221,0.3617617461308904,1.337400614376006,1.1606656923665122,True,0.0
0.3,ZFP,SPERR,mp-7660,dev_bulk,3,0.001,0.0001,0.2369972417500037,0.1696781588094396,0.0307886753796553,0.0366189907348904,0.0011959191921802,0.0049893943494847,24.289577304426206,63.29876833207128,0.5449918367173167,0.14511734860915249,0.07531536576699338,0.23969225689761592,0.3837290668437781,1.3967457179693241,0.8407843788638335,True,0.0
0.3,ZFP,SPERR,mp-7660,dev_bulk,4,0.0001,1e-05,0.0285832806249572,0.0169892435291956,0.0044717881175059,0.0048674429595142,0.0007456205505729,0.0009961474900244,14.801537972304937,28.19130997363948,0.7630616759240162,0.22593803143919056,0.03681965321863423,0.7485041703559746,0.5250390274927004,1.6824339809973015,0.918714025968208,True,0.0
0.3,ZFP,SPERR,mp-7660,dev_bulk,5,0.01,0.001,2.90838445,1.6878575196918746,0.3599834712865117,0.2473945387045687,0.0150340258460648,0.0110421937884055,53.855054170611126,163.84,0.9567260001368171,0.23631603105875454,0.16289245226541071,1.36150715466077,0.32870516461554644,1.7231220147841255,1.4550986985060061,True,0.0
0.3,ZFP,SPERR,mp-766093,dev_bulk,0,0.01,0.001,20.921562540000025,13.85870766470515,2.902062367175158,4.689151558625234,0.0302435359037742,0.0271015396480454,54.77563150074294,16.621141972087354,0.9154254243301231,0.17887138309700235,0.20838752838129287,1.1159342346055754,3.295539596059655,1.509633008082153,0.6188885837646043,True,0.0
0.3,ZFP,SPERR,mp-766093,dev_bulk,1,1e-06,1e-07,0.0020287126465063,0.001385859355679,0.0003304375881578,0.0005650077620547,0.0005849307004544,0.0006457381842972,6.284687779205486,3.779066740482892,0.952560198100705,0.16550137848267044,0.23296497056605903,0.9058326031795985,1.6630264059328106,1.463866183962322,0.5848372541929954,True,0.0
0.3,ZFP,SPERR,mp-766093,dev_bulk,2,3e-06,3e-07,0.0080428717774339,0.0041576307886543,0.0012884658695118,0.0016944627471786,0.0006513007043871,0.0007916614034551,7.6470457173369395,4.169229601200091,1.034251727663225,0.28656522514406735,0.11895910639300755,0.8227010961309791,1.8341627707756314,1.9344843701326198,0.760397873400986,True,0.0
0.3,ZFP,SPERR,mp-766093,dev_bulk,3,0.003,0.0003,6.550379599999985,4.15760308070616,0.8686826966947054,1.5908084547508368,0.0207085509540894,0.0245107822275558,35.55822303199186,12.020561066518525,1.09553188238175,0.1974234428320657,0.2627567196070828,0.8448751558327743,2.9581167497275955,1.5755182668585614,0.5460636659935054,True,0.0
0.3,ZFP,SPERR,mp-766093,dev_bulk,4,3e-05,3e-06,0.0709786662499709,0.041575936899413,0.0096734916403957,0.0169511300531081,0.0007934063193868,0.0009655958176297,10.881707263742513,5.320982386736676,1.1220276727417848,0.23228578964402358,0.24361539521406184,0.8216753893305142,2.0450560578563,1.7072054544842505,0.5706694249934093,True,0.0
0.3,ZFP,SPERR,mp-766093,dev_bulk,5,0.0001,1e-05,0.2748746112500271,0.1385870178551158,0.0363497348891215,0.0564979350862271,0.0013681694006617,0.0015251541546073,14.431841084568818,6.216941125215637,1.1791625742652212,0.297412078528009,0.19153132755491953,0.8970695824606525,2.321373291767862,1.9834080818261897,0.6433816533939615,True,0.0
0.3,ZFP,SPERR,mp-768842,dev_bulk,0,0.003,0.0003,5.421504000000027,3.239618335217642,0.8774916922356529,1.2230895868526164,0.0138076200941483,0.0187505906941325,34.35780432156758,13.138657098371205,0.886983642134515,0.22362593426255284,0.1442152552696116,0.7363832062351523,2.6150164407462086,1.6735008383744694,0.7174386092957487,True,0.0
0.3,ZFP,SPERR,mp-768842,dev_bulk,1,0.001,0.0001,1.6156220500000131,1.0798787880396503,0.2539984619194876,0.4322157106429484,0.0043866743544018,0.0110553140295621,23.18672559959424,9.984078125411331,0.9655935210924862,0.1749647613367908,0.23086946226857402,0.3967932835441632,2.3223702086805313,1.4961142564277239,0.5876659632331475,True,100.0
0.3,ZFP,SPERR,mp-768842,dev_bulk,2,1e-05,1e-06,0.0161714442187417,0.0107987544952266,0.0025561185682277,0.0043979325472396,0.0002338856585115,0.0005723441933085,8.255268376840103,4.895417812436656,0.9792039995103379,0.17537513925903125,0.23566756898014019,0.4086451146809014,1.6863255993937538,1.4975286479463907,0.5812091342401488,True,0.0
0.3,ZFP,SPERR,mp-768842,dev_bulk,3,0.03,0.003,40.47778505999997,32.39601660097571,5.277224486020375,10.114151715930522,0.0776350469859794,0.0571220117069586,66.00830260681226,24.46603008796064,0.99540891364968,0.09672512709169112,0.2825238950472817,1.3591091186398447,2.697957223525771,1.2494679688113521,0.5217663956640441,True,0.0
