caliper_dex,codec_a,codec_b,material_id,corpus,n_pairs,n_jointly_eligible_cert_pairs,material_error_ratio_a_over_b,material_compression_ratio_a_over_b,material_linf_ratio_a_over_b,material_rmse_ratio_a_over_b,material_certification_difference_pp
0.2,SZ3,SPERR,nomad-8tU1rEspJ26T,dev_slab,1,0,1.4352871170869916,2.15122102483574,1.0000095267235132,1.2294539564211613,
0.2,SZ3,SPERR,nomad-9jQMkfdCbgX_,dev_slab,6,0,0.9306891153233847,11.471125995618587,1.0000020916108705,0.9572491046090136,
0.2,SZ3,SPERR,nomad-9xtsrVZD5SSK,dev_slab,8,8,1.009163571187423,3.355116234698188,1.000005474326108,1.130371254288663,12.5
0.2,SZ3,SPERR,nomad-A5zDMCxBBUYc,dev_slab,3,3,0.9185490945935783,8.142168186084625,1.0000074566570731,0.9903568848556769,33.333333333333336
0.2,SZ3,SPERR,nomad-AUrOZMeLzRg5,dev_slab,7,7,0.8246972090266318,3.8898201248277133,1.0000092122239315,1.1772712698921963,0.0
0.2,SZ3,SPERR,nomad-BMoyqNd6y06X,dev_slab,5,5,1.003469121133357,6.446148727187553,1.000009799895596,1.1208415293736436,0.0
0.2,SZ3,SPERR,nomad-BbyKgzzvPkrI,dev_slab,5,5,0.9603435986395762,7.116801814740347,1.0000066524681828,1.0665589092691388,0.0
0.2,SZ3,SPERR,nomad-BiuRBghVF7ns,dev_slab,5,0,0.9364689925238745,8.28108236512786,1.0000108434693584,0.9639681695957253,
0.2,SZ3,SPERR,nomad-CHORxT-fP4dV,dev_slab,9,9,0.7917874232427115,3.9029370200662186,1.0000075053302917,1.1367400990333056,11.11111111111111
0.2,SZ3,SPERR,nomad-E0rr8BI_hRlR,dev_slab,9,9,0.9755431914573679,3.963625987105103,1.0000054063475836,1.123778059412055,11.11111111111111
0.2,SZ3,SPERR,nomad-Ek0B30z0bVyP,dev_slab,9,9,0.8183719011091612,3.7643289537521785,1.0000040094196951,1.1608364722131346,0.0
0.2,SZ3,SPERR,nomad-FPTBoTAPMQA8,dev_slab,8,8,1.1020281094420945,3.917987901821426,1.0000078764381102,1.091570734913902,12.5
0.2,SZ3,SPERR,nomad-FVlJ8rpkyGT5,dev_slab,8,8,0.87469154348383,4.061078448704914,1.0000077736235826,1.043790220542492,12.5
0.2,SZ3,SPERR,nomad-M8BV9zowas8w,dev_slab,8,8,1.0188900334511282,3.66335261188085,1.0000081423061824,1.1245709797817949,12.5
0.2,SZ3,SPERR,nomad-MgLl-OZz9clr,dev_slab,10,10,1.2635207090260658,2.2905959184800175,1.0000346777656324,1.3634042623441205,-10.0
0.2,SZ3,SPERR,nomad-Q4xDULo89hwd,dev_slab,8,8,0.8730357100693985,4.086846236261556,1.0000051570029003,1.0965955708388417,12.5
0.2,SZ3,SPERR,nomad-SzuB_oB4XzfT,dev_slab,8,8,0.6631971446804881,3.930153792372143,1.0000080736956962,1.0690534300839565,0.0
0.2,SZ3,SPERR,nomad-VNlX3_0OCG9w,dev_slab,9,9,1.1603067185133,3.0540566128447697,1.0000108428389682,1.1925324900980079,-11.11111111111111
0.2,SZ3,SPERR,nomad-VyA9ivUfcKNR,dev_slab,9,9,1.1450716987520664,3.9482964829917164,1.0000065679176726,1.1005652466630396,0.0
0.2,SZ3,SPERR,nomad-WjYAcipcgiRI,dev_slab,8,8,0.9345474012045994,3.509810209592836,1.0000102934133868,1.1537396685027235,12.5
0.2,SZ3,SPERR,nomad-Z7Uu-1P6k4r9,dev_slab,9,9,0.8003819886373198,3.7883898174354846,1.000004560754848,1.1586354177334235,0.0
0.2,SZ3,SPERR,nomad-ZvTQv6REajO4,dev_slab,8,8,0.9013361885042411,3.6873575657532913,1.0000088703621084,1.1189838942728914,12.5
0.3,ZFP,SZ3,mp-1007755,dev_bulk,1,1,0.6487311791991668,0.46936556344365565,1.535636672959306,0.6048403169626108,0.0
0.3,ZFP,SZ3,mp-1009084,dev_bulk,3,3,0.7376919865425587,0.42601055437680213,1.806668673953237,0.5364465371724958,33.333333333333336
0.3,ZFP,SZ3,mp-1025517,dev_bulk,3,3,0.6928164365399273,0.9391343409787548,1.8114467857540844,0.5478100560825954,0.0
0.3,ZFP,SZ3,mp-1036731,dev_bulk,1,1,0.7550194614210408,0.4619944211994421,1.9797839570313736,0.5370077040853697,0.0
0.3,ZFP,SZ3,mp-1038991,dev_bulk,1,1,0.6789625435557578,0.6428193852848344,1.7885883836416905,0.5567087608609562,0.0
0.3,ZFP,SZ3,mp-1039028,dev_bulk,1,1,0.8108302630256603,0.9812275506018189,1.7628858527369629,0.5048893527987565,0.0
0.3,ZFP,SZ3,mp-1041800,dev_bulk,2,2,0.8221919786809597,0.31545135314696404,1.4516339954384228,0.5850604143776219,0.0
0.3,ZFP,SZ3,mp-1044003,dev_bulk,2,2,0.490330798255978,0.5244942379097547,1.8113421271845673,0.5881077587640341,50.0
0.3,ZFP,SZ3,mp-1044463,dev_bulk,2,2,0.8848979915662534,0.3810200273424559,1.3651715955247572,0.5464861715288661,0.0
0.3,ZFP,SZ3,mp-1046632,dev_bulk,3,3,0.5470499326451842,0.5527841647505748,1.8187544505343185,0.5964211090640359,0.0
0.3,ZFP,SZ3,mp-1065204,dev_bulk,1,1,0.3954126778033672,0.9402012392671533,1.8779106322929444,0.5305991687040039,0.0
0.3,ZFP,SZ3,mp-1069461,dev_bulk,1,1,0.8030720325088051,0.47777310335156364,1.7983270804172486,0.6011960043902989,0.0
0.3,ZFP,SZ3,mp-10761,dev_bulk,2,2,2.001535984136418,0.5396660472599178,1.530407453449302,0.5598418115260222,-50.0
0.3,ZFP,SZ3,mp-1077596,dev_bulk,2,0,0.6491566346279858,0.43156274949199924,1.702478119910523,0.6076421667870775,
0.3,ZFP,SZ3,mp-1094905,dev_bulk,2,2,0.5547113358337236,1.0299271667493208,1.9062450024531619,0.5545924209759034,0.0
0.3,ZFP,SZ3,mp-1100976,dev_bulk,2,2,1.0123097980233797,0.5931573033721409,1.7041871716289227,0.5468718434804135,0.0
0.3,ZFP,SZ3,mp-1103974,dev_bulk,2,2,0.6711456589490599,0.38380814795076973,1.4707679215813325,0.5792902252172638,0.0
0.3,ZFP,SZ3,mp-1104614,dev_bulk,2,2,0.5511404127511852,0.5009436457416401,1.6560807435163762,0.5595422958529614,0.0
0.3,ZFP,SZ3,mp-1111338,dev_bulk,1,1,0.40187613756836854,0.31766120356894256,1.9559396673277416,0.5627237647779247,100.0
0.3,ZFP,SZ3,mp-1112138,dev_bulk,2,2,1.0376323424854,0.39122329284069096,1.50992998886538,0.5455222923694703,0.0
0.3,ZFP,SZ3,mp-1114492,dev_bulk,1,1,0.91672178325878,0.15603976049515608,1.6389861743671803,0.6627998446766951,0.0
0.3,ZFP,SZ3,mp-11419,dev_bulk,2,0,0.6478083635382554,0.5406873693378846,1.548013502028944,0.5572799841260067,
0.3,ZFP,SZ3,mp-1173587,dev_bulk,1,1,1.2890897863615194,0.33374849354132363,1.5278591052981958,0.5889085557045018,0.0
0.3,ZFP,SZ3,mp-1174037,dev_bulk,2,2,0.6000546626297246,0.4401303915859501,1.484223404344653,0.5558905847889016,0.0
0.3,ZFP,SZ3,mp-1175088,dev_bulk,2,2,0.8485857705692194,0.6199081598955678,1.5251930353186678,0.5409195148872616,0.0
0.3,ZFP,SZ3,mp-1175263,dev_bulk,1,1,0.7778034020760436,1.124159254703443,1.7324158330464636,0.5332272631991732,0.0
0.3,ZFP,SZ3,mp-1177023,dev_bulk,2,2,0.5767697928654811,0.38297101004951994,1.4173744830869797,0.5257243972878121,0.0
0.3,ZFP,SZ3,mp-1178256,dev_bulk,2,2,0.8131689000357476,0.607511859553325,1.7136205792969383,0.5791447927522363,0.0
0.3,ZFP,SZ3,mp-1178447,dev_bulk,2,2,0.43018090486181365,0.6581154754457449,1.7400296383772582,0.5312042446939595,50.0
0.3,ZFP,SZ3,mp-1184653,dev_bulk,1,1,0.9338344804691686,0.5473389036324432,1.568099969997202,0.543391158833873,0.0
0.3,ZFP,SZ3,mp-1187017,dev_bulk,2,2,1.03635604787802,0.3130983387163076,1.6403067357831613,0.5961051710315204,0.0
0.3,ZFP,SZ3,mp-1187022,dev_bulk,1,0,2.3239344676943303,0.730822827746057,1.955647358211871,0.5373387182790373,
0.3,ZFP,SZ3,mp-1187638,dev_bulk,3,3,0.3300598246606336,0.39305466065292105,1.4624121754577628,0.5136300422758393,33.333333333333336
0.3,ZFP,SZ3,mp-1188002,dev_bulk,2,2,1.2755819481674164,0.6494877432991006,1.7034689512820569,0.5265551092585473,0.0
0.3,ZFP,SZ3,mp-1192831,dev_bulk,1,1,0.5933988668785186,0.9911958729385003,1.8161275503999148,0.5225509779875996,0.0
0.3,ZFP,SZ3,mp-1193567,dev_bulk,1,1,0.9046247511869867,0.5172243212310917,1.9705581841783302,0.5407753090244506,0.0
0.3,ZFP,SZ3,mp-1194734,dev_bulk,4,4,0.707718749352515,0.525805138982139,1.6829748086628014,0.5597774264962875,0.0
0.3,ZFP,SZ3,mp-1197354,dev_bulk,4,4,0.8046671603289475,0.32239330854047404,1.5237622970645575,0.5527985362918989,75.0
0.3,ZFP,SZ3,mp-1200041,dev_bulk,2,2,0.4317769431211379,0.3496344864120007,1.5959874857821472,0.561932736482436,0.0
0.3,ZFP,SZ3,mp-1200429,dev_bulk,2,2,1.1304861174330596,0.9361738268655876,1.826228616182917,0.5280949608361484,0.0
0.3,ZFP,SZ3,mp-1205681,dev_bulk,4,4,0.6503453733917521,0.43470171922974316,1.6703987375686125,0.5100874491221674,0.0
0.3,ZFP,SZ3,mp-1206294,dev_bulk,1,1,0.9024292183148817,0.23568563973714735,1.274786329533272,0.5617648961793221,0.0
0.3,ZFP,SZ3,mp-1206630,dev_bulk,1,1,1.278204295040049,1.18375400498398,1.8705132559380937,0.5271300828519953,0.0
0.3,ZFP,SZ3,mp-1207275,dev_bulk,1,1,0.9623093940874897,0.483514810702389,1.6499619634274283,0.5317126886204807,0.0
0.3,ZFP,SZ3,mp-1209933,dev_bulk,2,2,0.9990901252972608,0.3111185927811008,1.7381007939074926,0.5670005523769679,0.0
0.3,ZFP,SZ3,mp-1211145,dev_bulk,2,2,0.6210297070858088,0.34291645232837836,1.5409476041076873,0.5336962140492904,0.0
0.3,ZFP,SZ3,mp-1213918,dev_bulk,1,1,0.3186245344303188,0.6533931856354475,1.8852842934739704,0.5478652513886996,0.0
0.3,ZFP,SZ3,mp-1215324,dev_bulk,2,0,0.635821240590602,0.667107523938663,1.787675168394744,0.5288442933682024,
0.3,ZFP,SZ3,mp-1218887,dev_bulk,1,1,4.061526289654646,0.26815292758089365,1.2238919563124833,0.5477597217807886,-100.0
0.3,ZFP,SZ3,mp-1219705,dev_bulk,1,1,0.3991120537261852,0.7154225031317617,1.6234760052102766,0.5127224355750898,0.0
0.3,ZFP,SZ3,mp-1223327,dev_bulk,1,0,0.4571025581914056,0.3064667648402986,1.1813046340225737,0.5596371680669525,
0.3,ZFP,SZ3,mp-1223939,dev_bulk,1,1,0.5854114537885199,0.5744908485517016,1.7287071404043801,0.5519109351349833,0.0
0.3,ZFP,SZ3,mp-1224859,dev_bulk,3,3,0.5747039179926313,0.5250789700392458,1.448963875917357,0.5449951084751915,33.333333333333336
0.3,ZFP,SZ3,mp-1226636,dev_bulk,3,3,1.3737281470894236,0.22609379572724614,1.190531542281752,0.5624976620570501,0.0
0.3,ZFP,SZ3,mp-1228245,dev_bulk,3,3,0.7065980623180814,0.9200611878039223,1.9021820351982928,0.5338582763659061,0.0
0.3,ZFP,SZ3,mp-12406,dev_bulk,2,2,0.6209479807961118,0.26719682562657815,1.475995563257357,0.5710238550226623,0.0
0.3,ZFP,SZ3,mp-1245841,dev_bulk,1,1,0.6334268919118896,0.4132074355997076,1.7740126887284304,0.6323662690535551,0.0
0.3,ZFP,SZ3,mp-1246480,dev_bulk,3,3,0.9864239759309017,0.9838002165523753,1.7222069331471879,0.5213614474360155,0.0
0.3,ZFP,SZ3,mp-1246536,dev_bulk,4,4,0.5677810322475463,0.6978565665268537,1.841364071708893,0.542882302047857,0.0
0.3,ZFP,SZ3,mp-1246548,dev_bulk,2,2,0.42069811360712506,0.5664657258231521,1.4923043445958928,0.5401530380843552,0.0
0.3,ZFP,SZ3,mp-1300873,dev_bulk,3,3,0.7649904052660352,0.9460632960247009,1.7682455151618037,0.5281874539680387,0.0
0.3,ZFP,SZ3,mp-1303576,dev_bulk,2,2,1.8314820824285116,0.34973030301661934,1.6337318738034319,0.5730219408875534,0.0
0.3,ZFP,SZ3,mp-1369222,dev_bulk,2,2,0.8337742996245939,0.31193608562091635,1.3682283727627842,0.5415439475291371,0.0
0.3,ZFP,SZ3,mp-1399089,dev_bulk,2,2,0.6677363114425539,0.774325447743628,1.7529346115837792,0.5258327620478821,0.0
0.3,ZFP,SZ3,mp-1666665,dev_bulk,2,2,0.8074605165203296,0.5938544209322886,1.5689995339984169,0.5465795226090236,0.0
0.3,ZFP,SZ3,mp-17103,dev_bulk,3,3,1.3777557041713826,0.25240131083320777,1.4637508221421076,0.5455141162346702,0.0
0.3,ZFP,SZ3,mp-1778,dev_bulk,3,3,0.8958763146937211,0.5965583858042357,1.5863566815299042,0.5619468171134234,0.0
0.3,ZFP,SZ3,mp-1841520,dev_bulk,2,2,1.1793496771853569,0.5356898659089111,1.715395745368353,0.5642219314704265,0.0
0.3,ZFP,SZ3,mp-19133,dev_bulk,2,2,0.7979081170852117,0.45478465423291375,1.4664140054499661,0.5602092746758986,50.0
0.3,ZFP,SZ3,mp-20888,dev_bulk,3,3,0.5102294964168154,0.6692620505370206,1.7783796056951258,0.5428096876631195,33.333333333333336
0.3,ZFP,SZ3,mp-21054,dev_bulk,1,1,0.555047967958396,0.13711083701939433,1.2556263693782665,0.5044117001066767,0.0
0.3,ZFP,SZ3,mp-21079,dev_bulk,3,3,0.5331996389256269,0.3895207543501508,1.795547394748994,0.5278051311314813,0.0
0.3,ZFP,SZ3,mp-214,dev_bulk,2,2,0.7073789529355878,0.7541930800701157,1.5674560505136355,0.533408918358456,0.0
0.3,ZFP,SZ3,mp-2194,dev_bulk,2,2,1.1213312235967459,0.9015505752297286,1.7931558187779353,0.5359832751535427,0.0
0.3,ZFP,SZ3,mp-2216496,dev_bulk,1,1,3.202839185261955,0.21720600244997962,1.5254241364807752,0.6145264713478514,0.0
0.3,ZFP,SZ3,mp-2217743,dev_bulk,1,1,0.8916144536083336,0.6138536221060492,1.9263870735430044,0.5468919810491368,0.0
0.3,ZFP,SZ3,mp-2227467,dev_bulk,1,1,0.6634094032368082,0.5280749117087746,1.631558572538893,0.5168622819455744,100.0
0.3,ZFP,SZ3,mp-2229431,dev_bulk,2,2,1.1593551475245454,0.3654814195630689,1.700028367918783,0.572389398502391,-50.0
0.3,ZFP,SZ3,mp-2230770,dev_bulk,2,2,1.1517601411206762,0.39779823253886304,1.6907297554201781,0.584469304064868,0.0
0.3,ZFP,SZ3,mp-2233790,dev_bulk,2,2,0.7190210922192047,0.9259446299491704,1.8543618298140208,0.5235386565121868,0.0
0.3,ZFP,SZ3,mp-2240057,dev_bulk,3,3,0.7770061987189364,0.5524652392014274,1.7711795376005703,0.523016615647403,0.0
0.3,ZFP,SZ3,mp-2242118,dev_bulk,1,1,0.40388551556914065,0.4653607116743847,1.6436626107222874,0.5085760014998039,100.0
0.3,ZFP,SZ3,mp-24407,dev_bulk,2,2,0.3014375809678337,0.525449259193889,1.5368977395054197,0.5476374260302816,50.0
0.3,ZFP,SZ3,mp-26341,dev_bulk,3,3,0.5964390353927783,0.9383400164259144,1.8069578959102128,0.5042910420443653,33.333333333333336
0.3,ZFP,SZ3,mp-2647013,dev_bulk,2,2,1.1458926624010026,0.7325678417347273,1.4673073107483712,0.5266972488597624,0.0
0.3,ZFP,SZ3,mp-26619,dev_bulk,2,2,0.7230350541148658,0.6353498845669143,1.680838699940743,0.5423525759824049,0.0
0.3,ZFP,SZ3,mp-27239,dev_bulk,2,2,0.825638360418816,0.23700709759797678,1.5042075728414794,0.5966577163940655,0.0
0.3,ZFP,SZ3,mp-28105,dev_bulk,2,2,0.7781922249096215,0.3363606620586271,1.464578685418427,0.5367591645875611,0.0
0.3,ZFP,SZ3,mp-32108,dev_bulk,1,1,0.9233034857314258,0.31744891875779097,1.349464585532247,0.6691524630728436,0.0
0.3,ZFP,SZ3,mp-3612,dev_bulk,1,1,0.6298379058695629,0.400727628761411,1.571924477150693,0.6426886644245889,0.0
0.3,ZFP,SZ3,mp-37207,dev_bulk,2,2,0.9226869944279665,0.5783829451387683,1.8068309508264562,0.5813039586918763,0.0
0.3,ZFP,SZ3,mp-37888,dev_bulk,2,2,0.8762616442102952,0.2890008712772701,1.4621728634968303,0.5850092236083769,0.0
0.3,ZFP,SZ3,mp-435,dev_bulk,1,1,0.4066858470062604,0.46489314087501404,1.84340306131591,0.5205472551276898,0.0
0.3,ZFP,SZ3,mp-505574,dev_bulk,1,1,1.7632675652416772,0.289561976922696,1.6669539988025464,0.6813922610491269,0.0
0.3,ZFP,SZ3,mp-540547,dev_bulk,2,0,0.6330241526795588,0.24372202338238316,1.5857862084405623,0.5456100244993236,
0.3,ZFP,SZ3,mp-555976,dev_bulk,1,1,0.8749182484707693,0.46706165896766416,1.683984698271986,0.5705997907962794,0.0
0.3,ZFP,SZ3,mp-557569,dev_bulk,2,2,0.43245801940878625,0.34478804424068343,1.6550426633276032,0.6177829055589641,50.0
0.3,ZFP,SZ3,mp-560030,dev_bulk,3,3,0.35804942346951385,0.6153926801372473,1.615666511343103,0.540232186905797,33.333333333333336
0.3,ZFP,SZ3,mp-560341,dev_bulk,1,1,0.6856134760778726,0.26430887565040345,1.4087269132000177,0.5890941416755705,0.0
0.3,ZFP,SZ3,mp-567278,dev_bulk,1,0,0.3126010690392854,0.3392857142857143,1.5477203028488304,0.6560843915694873,
0.3,ZFP,SZ3,mp-567394,dev_bulk,2,2,1.2536097803766504,0.45149114635008997,1.6032070360380666,0.5776492744133237,0.0
0.3,ZFP,SZ3,mp-567699,dev_bulk,2,0,1.0502915139379325,0.37879933554519885,1.5790956964301925,0.5435966057449975,
0.3,ZFP,SZ3,mp-569678,dev_bulk,3,3,0.5836981939868198,0.30758454768321836,1.2821228962826303,0.5715123562828728,33.333333333333336
0.3,ZFP,SZ3,mp-569792,dev_bulk,3,3,0.32401424439760507,0.2878303162713275,1.1998102141898455,0.5197095183564198,0.0
0.3,ZFP,SZ3,mp-6145,dev_bulk,2,2,0.8777383265953876,0.2931255757859756,1.56590620835504,0.5389804757149563,0.0
0.3,ZFP,SZ3,mp-623043,dev_bulk,3,3,0.7199897098024576,0.21838500743257594,1.4851805486574197,0.5308039714667683,0.0
0.3,ZFP,SZ3,mp-626794,dev_bulk,2,2,2.0108750469209347,0.5127344401431249,1.6582281198063067,0.5562205446502522,0.0
0.3,ZFP,SZ3,mp-631399,dev_bulk,3,3,0.4418608197044241,0.6732331883867,1.8487634759382978,0.5303444220464921,0.0
0.3,ZFP,SZ3,mp-644443,dev_bulk,2,2,0.40076296573309245,0.8080599090086856,1.9391337366472026,0.5350990309887365,0.0
0.3,ZFP,SZ3,mp-6586,dev_bulk,3,3,0.2661539224706095,0.32535097836461974,1.535164232806251,0.5615748179672464,33.333333333333336
0.3,ZFP,SZ3,mp-676693,dev_bulk,2,2,0.6703057950566252,0.8968055180462515,1.849932512370765,0.5434490046324563,0.0
0.3,ZFP,SZ3,mp-684706,dev_bulk,2,2,0.8975895979240858,0.5495884461099714,1.6155597293743271,0.5812360651968103,0.0
0.3,ZFP,SZ3,mp-733522,dev_bulk,2,2,1.9331635926760051,0.3525216081323733,1.5747383982390333,0.5725110309314041,0.0
0.3,ZFP,SZ3,mp-7359,dev_bulk,3,3,0.7919678528563481,0.841695970305646,1.6547468252933428,0.5088834056515934,0.0
0.3,ZFP,SZ3,mp-744554,dev_bulk,2,2,1.1496953981775582,0.5291884712289037,1.84346641233365,0.5821542176728624,0.0
0.3,ZFP,SZ3,mp-752546,dev_bulk,1,1,0.3387966545996037,0.6060610707625872,1.8848429436365253,0.5054499389439121,0.0
0.3,ZFP,SZ3,mp-752703,dev_bulk,2,2,0.49525079441392517,0.4809619020450503,1.6346255801358305,0.5538091474105296,0.0
0.3,ZFP,SZ3,mp-752866,dev_bulk,1,1,1.0865112612497583,0.49609375,1.6752079228708716,0.5222055473169189,0.0
0.3,ZFP,SZ3,mp-753183,dev_bulk,3,3,1.0737231091329817,0.5325908120515578,1.8823890082756016,0.5575171863419691,0.0
0.3,ZFP,SZ3,mp-753334,dev_bulk,1,1,0.6216822957977514,0.49137489661691147,1.6854338905006638,0.5261494448035232,0.0
0.3,ZFP,SZ3,mp-753392,dev_bulk,1,1,0.6711600246252051,0.7836697216793583,1.635774614701153,0.5104033632224485,0.0
0.3,ZFP,SZ3,mp-753521,dev_bulk,1,0,0.28998924904592094,0.3406385499986534,1.3197518857223678,0.5086211515018949,
0.3,ZFP,SZ3,mp-753554,dev_bulk,1,1,0.59254324646422,0.590659040937243,1.8186726081967395,0.5424707443513617,0.0
0.3,ZFP,SZ3,mp-754196,dev_bulk,2,2,0.8426918283245937,0.28618057694752946,1.5144071917602706,0.5583143125627134,50.0
0.3,ZFP,SZ3,mp-756647,dev_bulk,1,0,1.2842255424663025,0.25398538551990596,1.46104267330827,0.5811268430904939,
0.3,ZFP,SZ3,mp-757220,dev_bulk,1,1,0.17079868548349603,0.561758094252353,1.7431837396580556,0.5098272731839261,0.0
0.3,ZFP,SZ3,mp-758622,dev_bulk,1,1,2.8300473330751577,0.9894613671535878,1.9392343478501828,0.551404528376829,0.0
0.3,ZFP,SZ3,mp-759554,dev_bulk,2,2,1.740570977882977,0.28519648405297227,1.3991919276415528,0.5364890290135697,50.0
0.3,ZFP,SZ3,mp-760266,dev_bulk,1,1,0.36368124416478254,1.1128999973054434,1.9206131480764352,0.5324548394999855,0.0
0.3,ZFP,SZ3,mp-763177,dev_bulk,1,1,0.3427915049537372,0.40905354953750145,1.5695943961301873,0.5400016775007028,0.0
0.3,ZFP,SZ3,mp-7660,dev_bulk,1,1,0.5147548108218409,0.8228477060507069,1.682288589621644,0.5276278291512841,0.0
0.3,ZFP,SZ3,mp-766093,dev_bulk,1,1,0.6838534784463496,1.0683426360936858,1.93447832338807,0.5523665480351247,0.0
0.3,ZFP,SZ3,mp-768842,dev_bulk,4,4,0.9659041762137502,0.6878551764962533,1.8126284270287356,0.5393327410402962,0.0
0.3,ZFP,SZ3,mp-768987,dev_bulk,2,2,2.7421850858425483,0.9826363735987672,1.936462226986384,0.5464298882872933,0.0
0.3,ZFP,SZ3,mp-771133,dev_bulk,3,3,0.5476775085104778,0.260332688870244,1.6556716423181066,0.5625715033757829,0.0
0.3,ZFP,SZ3,mp-771903,dev_bulk,3,3,1.0091664805015046,0.5593994889753272,1.9122079940003605,0.5640560225871805,0.0
0.3,ZFP,SZ3,mp-771968,dev_bulk,3,3,0.5150583421541678,0.5386443983908327,1.5353486258764657,0.5412430206203825,33.333333333333336
0.3,ZFP,SZ3,mp-772185,dev_bulk,2,2,0.7999399669759558,0.5082881630445691,1.5244527630381248,0.5687011199550454,0.0
0.3,ZFP,SZ3,mp-773101,dev_bulk,2,2,0.5925503224293992,0.6193996512262623,1.7520683023805017,0.5534491762621692,0.0
0.3,ZFP,SZ3,mp-776076,dev_bulk,4,4,0.7356668180445756,0.5687456527110678,1.8806487964682719,0.5365300783959246,0.0
0.3,ZFP,SZ3,mp-776331,dev_bulk,3,3,0.40729906081986633,0.726783125434172,1.7420588153676255,0.5052761418874708,0.0
0.3,ZFP,SZ3,mp-779079,dev_bulk,2,2,0.6740086781331778,0.6218832839280611,1.7653717060417589,0.5826713303450216,0.0
0.3,ZFP,SZ3,mp-782011,dev_bulk,2,2,0.9385587845844681,0.4705054809882157,1.7965625658800395,0.5855196738397979,0.0
0.3,ZFP,SZ3,mp-849339,dev_bulk,2,2,0.7338368882498361,0.4623090021483047,1.5170623610639162,0.5278250305010642,0.0
0.3,ZFP,SZ3,mp-864965,dev_bulk,2,2,0.7804200084640339,0.5547251767227512,1.6961733009493296,0.5414623482689701,0.0
0.3,ZFP,SZ3,mp-865801,dev_bulk,1,1,0.9286349268466683,0.3318878622427552,1.5852065080762034,0.5263696262086762,0.0
0.3,ZFP,SZ3,mp-8881,dev_bulk,2,2,10.519261379704453,0.5350177123179883,1.7282287418801854,0.5516876853293842,0.0
0.3,ZFP,SZ3,mp-9437,dev_bulk,1,1,0.6253476146099648,0.42729216152019,1.7234135471993615,0.5194558144794995,0.0
0.3,ZFP,SZ3,mp-976076,dev_bulk,1,1,0.749038153121215,0.5954390562090915,1.6642601300252002,0.5265335070728568,0.0
0.3,ZFP,SZ3,mp-977372,dev_bulk,3,3,1.1999653862637094,0.319876380754689,1.714333070180119,0.541656496904262,0.0
0.3,ZFP,SZ3,mp-982725,dev_bulk,4,4,0.6050025361774956,0.632176278386387,1.8314757514686415,0.5129488598153689,25.0
0.3,ZFP,SZ3,mp-985702,dev_bulk,1,1,0.327669027602033,0.20976100394330174,1.36893181856046,0.5861283332834224,100.0
0.3,ZFP,SZ3,mp-998512,dev_bulk,2,2,0.7029947335300174,0.35706475390602976,1.521611135268664,0.5285723854414749,0.0
0.3,ZFP,SZ3,mp-998613,dev_bulk,2,2,1.0158967747414764,0.38708607229515035,1.4599305049607203,0.5710450878459675,0.0
0.3,ZFP,SZ3,mp-998744,dev_bulk,3,3,0.5043328534919818,0.6754608803919994,1.611347822758621,0.5514091386114429,0.0
0.3,ZFP,SZ3,mp-999450,dev_bulk,1,1,1.4325355588511222,0.9958544560040832,1.9178543173496416,0.5392434844364202,0.0
0.3,ZFP,SZ3,nomad---3hBedCnC_e,dev_slab,1,1,1.2030989691759733,0.19163851126659395,1.4359467130586063,0.5892177650664082,0.0
0.3,ZFP,SZ3,nomad--5wLHf6mG5_K,dev_slab,1,0,0.8842310044852636,0.450431437931438,1.5090773755854365,0.5164071417841677,
0.3,ZFP,SZ3,nomad--O7C25L6mxPu,dev_slab,1,1,0.600113562711129,0.985598111227702,1.9684253118893553,0.5356005166797662,0.0
0.3,ZFP,SZ3,nomad--kEaPn7WzevZ,dev_slab,1,1,0.6130168722838532,1.1053624579783632,1.9848118204030782,0.5363216416186363,0.0
0.3,ZFP,SZ3,nomad--ydxPkR4Tatz,dev_slab,1,1,2.300177883175265,0.21427406420746462,1.9184313206367292,0.5946066637858539,0.0
0.3,ZFP,SZ3,nomad-0-ostsntWIk9,dev_slab,1,1,1.3353030782445923,0.22733107414253442,1.45767102394574,0.5322508834173244,0.0
0.3,ZFP,SZ3,nomad-0HydAdmxidgt,dev_slab,1,1,0.8197961218181985,0.41555305961828565,1.480772601051177,0.5089643818021545,0.0
0.3,ZFP,SZ3,nomad-0pSeEEz7rc0X,dev_slab,1,1,1.2354664650328084,0.3774143172255278,1.606689039331543,0.5982131276575946,0.0
0.3,ZFP,SZ3,nomad-0xMhYZKiiVKL,dev_slab,1,1,0.9910728481317307,0.7880351781468562,1.9484051017457327,0.512188055713041,0.0
0.3,ZFP,SZ3,nomad-19wSfSWChOSI,dev_slab,1,1,0.33140732757786195,0.7615733661130194,1.8530049427878803,0.5071014547812285,0.0
0.3,ZFP,SZ3,nomad-1urv55npagDc,dev_slab,1,1,1.3356618057024585,1.0062393125392326,1.9621083905067285,0.5045693488625125,0.0
0.3,ZFP,SZ3,nomad-2iwRdQb9gzT1,dev_slab,1,1,0.6279984567716227,0.601853055578667,1.8034928535174604,0.6084939411290895,0.0
0.3,ZFP,SZ3,nomad-4BR68d4gtTyq,dev_slab,2,2,0.9479303650150899,0.38916708297448466,1.731647232361333,0.5825333837804944,0.0
