caliper_dex,codec_a,codec_b,material_id,corpus,n_pairs,material_error_ratio,material_rmse_ratio,material_linf_ratio,material_compression_ratio,material_shape_factor_ratio
0.3,ZFP,SZ3,mp-2647013,dev_bulk,7,0.6146193470138065,0.450856792810933,1.1275452686483234,0.5211730668069438,0.4029691057782847
0.3,ZFP,SZ3,mp-26619,dev_bulk,8,0.4072910874528379,0.21563849051815934,0.7604560366487901,0.4541592102293805,0.2893553753314716
0.3,ZFP,SZ3,mp-27239,dev_bulk,6,0.5507392951623016,0.38334568436468786,1.1159211644643625,0.384330696645274,0.3183596200799714
0.3,ZFP,SZ3,mp-28105,dev_bulk,4,0.764245318911056,0.4204624053992538,1.2950931567965234,0.3952569095799169,0.32789527658620293
0.3,ZFP,SZ3,mp-30772,dev_bulk,1,0.9982317157593795,0.33063271642637493,1.2805218693748983,0.6118315045332305,0.25820153824297987
0.3,ZFP,SZ3,mp-32108,dev_bulk,4,0.7209921877225577,0.4652251669504603,1.422671917261158,0.45855741937692307,0.30364663088073374
0.3,ZFP,SZ3,mp-3612,dev_bulk,6,0.41986122999365105,0.41761721192892937,1.0691259693275978,0.45308690763776055,0.32531890218244963
0.3,ZFP,SZ3,mp-37207,dev_bulk,9,0.6236118994732808,0.4279362406563759,1.4621011400188315,0.7141243221530428,0.29736596637057305
0.3,ZFP,SZ3,mp-37888,dev_bulk,7,0.8340627121329883,0.20050067728042373,0.7386710775896054,0.36793479807610213,0.28670480727019027
0.3,ZFP,SZ3,mp-435,dev_bulk,5,0.2071922228677111,0.3963424312490861,1.1438348059408225,0.5433811064879026,0.3228171513112087
0.3,ZFP,SZ3,mp-505574,dev_bulk,5,0.9970623713169575,0.21047153880227035,0.7819823759911911,0.4526103984933522,0.27035214702290816
0.3,ZFP,SZ3,mp-540547,dev_bulk,6,0.7540317324333505,0.41186167141159014,1.322944829354502,0.3492305722590013,0.3103605932547272
0.3,ZFP,SZ3,mp-555976,dev_bulk,6,0.9086624536542269,0.3969610156658378,1.144522795947233,0.5086695415036372,0.2950267736937944
0.3,ZFP,SZ3,mp-557569,dev_bulk,11,0.5840497264959377,0.4227109758951588,1.04308965522938,0.6249362415679474,0.3072839580572347
0.3,ZFP,SZ3,mp-560030,dev_bulk,9,0.3052599378730869,0.40680121438291494,1.2133976168403449,0.7121039815904954,0.296089371440281
0.3,ZFP,SZ3,mp-560341,dev_bulk,9,0.6292438939309201,0.42356179846635994,1.243040646958861,0.4621554460769859,0.29535846622465206
0.3,ZFP,SZ3,mp-567278,dev_bulk,5,0.38867284297175164,0.4150951079122578,1.3185013627576716,0.42957346314033074,0.35753940397208644
0.3,ZFP,SZ3,mp-567394,dev_bulk,5,1.0026399595826465,0.4902636250330691,1.2692871241065546,0.39256190353366,0.380996928959788
0.3,ZFP,SZ3,mp-567699,dev_bulk,5,1.051546658001271,0.47633413354115267,1.3876793277382597,0.416685835740969,0.29738369422066896
0.3,ZFP,SZ3,mp-569678,dev_bulk,6,0.7213071893066892,0.47516035666995315,1.2426768402085964,0.34964635818949735,0.38149899745088156
0.3,ZFP,SZ3,mp-569792,dev_bulk,4,0.4201608301063302,0.5135221447424066,1.2104225392399877,0.31692628851584814,0.39525016707488164
0.3,ZFP,SZ3,mp-614489,dev_bulk,4,0.5845971067913548,0.41950784397463997,1.339583561809851,0.5370322029268304,0.31316287832605366
0.3,ZFP,SZ3,mp-6145,dev_bulk,7,0.5087014675507092,0.3414682360141456,1.0184151347608472,0.34104534124254565,0.33529375630727637
0.3,ZFP,SZ3,mp-623043,dev_bulk,9,0.6203212372758699,0.35029936415592494,1.1157045189098753,0.577380125272564,0.2961850770906261
0.3,ZFP,SZ3,mp-626794,dev_bulk,8,0.3008030532504686,0.20947472538540793,0.7461952613441932,0.5308053311877737,0.2930912143089536
0.3,ZFP,SZ3,mp-631399,dev_bulk,10,0.25989353077640215,0.21256303087142028,0.8065144255222315,0.5062480089621834,0.29541659686466887
0.3,ZFP,SZ3,mp-644443,dev_bulk,9,0.5253807878035874,0.3718778023843162,1.200516996307919,0.7520311961062354,0.29218894285472424
0.3,ZFP,SZ3,mp-6586,dev_bulk,6,0.17405918461784617,0.4888527798742011,1.511132045477651,0.4127554312851407,0.3184246036149585
0.3,ZFP,SZ3,mp-675781,dev_bulk,7,0.4389643650850795,0.3775916121795591,0.9249508090665496,0.4381569326386985,0.27162558010667287
0.3,ZFP,SZ3,mp-676693,dev_bulk,8,0.724323167561475,0.44001633302163884,1.343495246970366,0.7391077001624144,0.29980499033468944
0.3,ZFP,SZ3,mp-684706,dev_bulk,8,0.7284768323738146,0.4629876004406975,1.3778980631460627,0.7474766794634163,0.29718384995697095
0.3,ZFP,SZ3,mp-733522,dev_bulk,8,0.4115665777388341,0.4250977563829516,1.3455252067366348,0.6228823934880088,0.3071673083688467
0.3,ZFP,SZ3,mp-7359,dev_bulk,7,0.7919678528563481,0.4299590998374663,1.4116190516790295,0.5224694651130141,0.30752946485416693
0.3,ZFP,SZ3,mp-744554,dev_bulk,7,1.5241143338466066,0.3947171293166463,0.914504459503389,0.4479890450534041,0.282175044652549
0.3,ZFP,SZ3,mp-752546,dev_bulk,6,0.38444312040271417,0.37461774036699574,1.1920327088692717,0.5057867411409195,0.2795731404167104
0.3,ZFP,SZ3,mp-752703,dev_bulk,4,0.2675472681001577,0.3109476168314642,0.9919460770278072,0.3969830685288243,0.31621774198312164
0.3,ZFP,SZ3,mp-752866,dev_bulk,7,0.4896308384637855,0.3784730999418308,1.3732582594438838,0.6763478757858641,0.27409446088184475
0.3,ZFP,SZ3,mp-753183,dev_bulk,4,0.4369417934362607,0.30232614438329486,0.9731915934163337,0.3886458775009779,0.34039880871985817
0.3,ZFP,SZ3,mp-753334,dev_bulk,8,0.7876991545292733,0.45293205904185846,1.4013482869253964,0.6163494028106908,0.28856649776743476
0.3,ZFP,SZ3,mp-753392,dev_bulk,5,0.6711600246252051,0.4641463389611053,1.3453435244699437,0.5210249858035207,0.31202548238327826
0.3,ZFP,SZ3,mp-753521,dev_bulk,3,0.5347234742667922,0.4507200439027579,1.3197518857223678,0.4182744663859445,0.3640883770069452
0.3,ZFP,SZ3,mp-753554,dev_bulk,8,0.5824848480375201,0.4074367019635303,1.16581990557679,0.7085896846667767,0.28493249119931924
0.3,ZFP,SZ3,mp-754196,dev_bulk,6,0.9010111373298814,0.42397671828092415,1.2888541356577259,0.2951094980325566,0.3301131052743827
0.3,ZFP,SZ3,mp-756647,dev_bulk,5,0.9037038441155651,0.4187520172737044,1.2709212812038806,0.3685291608674178,0.29198222671296903
0.3,ZFP,SZ3,mp-757220,dev_bulk,9,0.3826488504209055,0.38804528117842324,1.3087986629947406,0.6578668605849615,0.2753466603344716
0.3,ZFP,SZ3,mp-758622,dev_bulk,9,0.5717266433356225,0.3923979809388822,1.3067305286583228,0.7396437859876661,0.29677371948406533
0.3,ZFP,SZ3,mp-759554,dev_bulk,7,0.765430349763649,0.4433726857129273,1.3349347008173442,0.49760775699524856,0.3756725501473853
0.3,ZFP,SZ3,mp-760266,dev_bulk,9,0.5405214040327622,0.3752709523311507,1.0036471428639628,0.5289202015333058,0.2911429908670243
0.3,ZFP,SZ3,mp-763177,dev_bulk,9,0.4830683584087513,0.35846611758966446,1.3239321556058645,0.6647364060768222,0.29037649556028033
0.3,ZFP,SZ3,mp-7660,dev_bulk,6,0.42945723737109565,0.4472225221784258,1.3620164380231474,0.42279296057090815,0.3117952660466534
0.3,ZFP,SZ3,mp-766093,dev_bulk,9,0.6420150807007922,0.2144755626825092,0.8039695186547556,0.48609036865190125,0.2861533287522591
0.3,ZFP,SZ3,mp-768842,dev_bulk,8,0.7862257387799225,0.3036680073957158,0.9154806189204531,0.5977921467217863,0.29918483747629504
0.3,ZFP,SZ3,mp-768987,dev_bulk,8,1.0973961736269975,0.2190680746907885,0.7691488647209489,0.5647420188286074,0.2889059034636108
0.3,ZFP,SZ3,mp-771133,dev_bulk,5,0.5380695275304471,0.41122194736583445,1.2878857912503574,0.3723261099955377,0.34382300035767377
0.3,ZFP,SZ3,mp-771903,dev_bulk,8,0.3943135287683743,0.198000197049611,0.6377131884571456,0.5928316648286227,0.2790624457364659
0.3,ZFP,SZ3,mp-771968,dev_bulk,10,0.40764923043728285,0.39032664809196504,1.2392086538602012,0.7055468325525698,0.2943808997714749
0.3,ZFP,SZ3,mp-772185,dev_bulk,9,0.5110648833326635,0.37441455230295984,1.023518161995844,0.6321974228545859,0.3002819169025791
0.3,ZFP,SZ3,mp-773101,dev_bulk,8,0.7821177372750617,0.3972008916667381,1.266482293216289,0.7131794795382834,0.292944684694053
0.3,ZFP,SZ3,mp-776076,dev_bulk,9,0.5975329060321327,0.21581073595297712,0.7787421520387445,0.5189725106132571,0.28506901076999147
0.3,ZFP,SZ3,mp-776331,dev_bulk,9,0.418944929262987,0.36930919040445576,0.8706898868885468,0.4165917877314325,0.29033848615049984
0.3,ZFP,SZ3,mp-779079,dev_bulk,7,0.7551115167021657,0.4419437345554563,1.6693219981917815,0.5404007243171514,0.28773361958786836
0.3,ZFP,SZ3,mp-782011,dev_bulk,11,0.5548087192884265,0.34586179332099265,1.0042921463351155,0.6343059594907353,0.29267939878518445
0.3,ZFP,SZ3,mp-849339,dev_bulk,9,0.817896597437751,0.41377092218152856,1.4335889765677456,0.6821902812043866,0.2854376158321137
0.3,ZFP,SZ3,mp-864652,dev_bulk,9,0.4772865006020151,0.35714069844464114,1.0999850211712439,0.4207428270384179,0.2902349155237959
0.3,ZFP,SZ3,mp-864965,dev_bulk,7,0.6176278110052325,0.3858566255179104,1.327315507379474,0.6874521864194131,0.30857279377766905
0.3,ZFP,SZ3,mp-865006,dev_bulk,1,0.3381521685024498,0.4882611651766363,1.6018353219220203,0.5757537209006488,0.3048135838275675
0.3,ZFP,SZ3,mp-865801,dev_bulk,5,0.8955391705777147,0.3817693727372207,1.2342377998533605,0.5311746928455734,0.3093158974571826
0.3,ZFP,SZ3,mp-887511,dev_bulk,8,0.5484939307396958,0.3937331159073556,1.2885919213895154,0.6354801343831357,0.29318090534639535
0.3,ZFP,SZ3,mp-8881,dev_bulk,10,0.29701162127712255,0.3650093544008765,1.1475873431383863,0.4693731788141702,0.3135742570372586
0.3,ZFP,SZ3,mp-9437,dev_bulk,8,0.5798622750286221,0.35546094053374416,1.3126685866788923,0.5811200685786255,0.3021182102197031
0.3,ZFP,SZ3,mp-975795,dev_bulk,2,0.2705400210674118,0.38977868319839054,1.3701198712838791,0.5584488490322049,0.2844850960618111
0.3,ZFP,SZ3,mp-976076,dev_bulk,3,0.749038153121215,0.4073758408050582,1.592903302860147,0.3542353922572328,0.2557442376279791
0.3,ZFP,SZ3,mp-977372,dev_bulk,7,0.7397833913627109,0.417558072059247,1.0392033974693577,0.3686626834197346,0.30998603550899145
0.3,ZFP,SZ3,mp-982725,dev_bulk,8,0.6652382888441776,0.282969026775417,0.8620811340624037,0.6763919350172963,0.3032652015095914
0.3,ZFP,SZ3,mp-985702,dev_bulk,5,0.5607780029173671,0.40594997780877223,1.1042630033433776,0.34355737528669733,0.36762073580268223
0.3,ZFP,SZ3,mp-998512,dev_bulk,6,0.7688775226373503,0.4416649854880623,1.1960791243647688,0.29314666669030254,0.32519993083598986
0.3,ZFP,SZ3,mp-998613,dev_bulk,8,0.6558970139564038,0.47126550285737323,1.4772941837157574,0.46292993042069835,0.29563120636937973
0.3,ZFP,SZ3,mp-998744,dev_bulk,8,0.5456807454249533,0.3930541378276878,1.326249401602594,0.4540930291170756,0.29524335728483947
0.3,ZFP,SZ3,mp-999450,dev_bulk,8,0.36402172086560514,0.2149902922874172,0.7665169761454601,0.37287588431824537,0.2791774076107026
0.3,ZFP,SZ3,nomad---3hBedCnC_e,dev_slab,6,0.8653216004086496,0.392860830276413,1.4184654004334096,0.46176294334728846,0.26894960131188983
0.3,ZFP,SZ3,nomad--1YLlCXKIJKj,dev_slab,5,0.7887964908743335,0.39607578412177324,1.3119515808078177,0.4525587010619164,0.2935867804981888
0.3,ZFP,SZ3,nomad--33WrhYeNt5f,dev_slab,3,0.5998045074870079,0.3359101432467524,1.2065606750965885,0.47329479037145683,0.25558409580092917
0.3,ZFP,SZ3,nomad--5wLHf6mG5_K,dev_slab,6,0.8699087093924986,0.36927429739722906,1.345889023444511,0.34682245006226126,0.3071579356125876
0.3,ZFP,SZ3,nomad--MeUbDBN9nIW,dev_slab,3,0.6459222604530247,0.37018938586389355,1.2849019270440458,0.7478966600016896,0.2881071139145421
0.3,ZFP,SZ3,nomad--O7C25L6mxPu,dev_slab,8,0.41375371563684454,0.250611191732997,1.0046892560881007,0.7092931709407159,0.26926266568243656
0.3,ZFP,SZ3,nomad--g_dRNdo_53Q,dev_slab,4,0.6883573352073182,0.3775223556066924,1.425296072789667,0.518884777253623,0.2721084195809726
0.3,ZFP,SZ3,nomad--kEaPn7WzevZ,dev_slab,8,0.4065292440015589,0.3163612506751156,1.137419171577414,0.49302244820246943,0.2620295322463028
0.3,ZFP,SZ3,nomad--maT57oivXnQ,dev_slab,7,0.7007821285922279,0.38695936664848746,1.5554479383748805,0.6036100668214441,0.2656965703591039
0.3,ZFP,SZ3,nomad--ydxPkR4Tatz,dev_slab,8,0.6037762847731027,0.30695256241542185,1.2631918046133308,0.5403232321116203,0.2621822841193446
0.3,ZFP,SZ3,nomad-0-ostsntWIk9,dev_slab,3,1.3353030782445923,0.3966443869343416,1.45767102394574,0.40124939148193445,0.3651378635328741
0.3,ZFP,SZ3,nomad-064_5lUOyDQI,dev_slab,8,0.5804550105351293,0.2956396036874129,0.9331151017367438,0.5000833305191758,0.272004051805273
0.3,ZFP,SZ3,nomad-0HydAdmxidgt,dev_slab,5,0.8197961218181985,0.2695127350753069,0.9337745666236577,0.41555305961828565,0.2886271962298257
0.3,ZFP,SZ3,nomad-0J594sjoAqDW,dev_slab,8,0.5041284076271788,0.30485913963145583,1.0721179596395325,0.6104737316884262,0.2775784634217951
0.3,ZFP,SZ3,nomad-0JxkdxfFTtnZ,dev_slab,9,0.6866013678768529,0.3878235672634392,1.3033146465650691,0.5627137422344538,0.2822388889789037
0.3,ZFP,SZ3,nomad-0kvBRPSc8RU6,dev_slab,4,0.1366471943498204,0.29473499277547877,1.395056462150081,1.233797604453769,0.22979170651907493
0.3,ZFP,SZ3,nomad-0pSeEEz7rc0X,dev_slab,4,0.8539401068945718,0.2652411236868394,1.009008727880345,0.4490849632709279,0.26287297260950304
0.3,ZFP,SZ3,nomad-0xMhYZKiiVKL,dev_slab,6,0.31356626763016343,0.17924211835952644,0.7029369052236508,0.48669575443161595,0.25499033700968876
0.3,ZFP,SZ3,nomad-19wSfSWChOSI,dev_slab,5,0.2972097115048058,0.18369414823138716,0.7510297958690552,0.5064652637274737,0.2445896943660207
0.3,ZFP,SZ3,nomad-1CIlfNcWTE4X,dev_slab,6,0.3123056678947632,0.3849203687137349,1.4790027891386404,0.7987747174589461,0.27277422213232116
0.3,ZFP,SZ3,nomad-1DBJPWgjPfWO,dev_slab,3,0.3478522287392466,0.3367353686623793,1.3084817021660906,0.476426735896547,0.2539400512320505
0.3,ZFP,SZ3,nomad-1Few3hG0Dkat,dev_slab,6,0.5803998017397229,0.24847424052350225,0.9684214133492073,0.509330028866794,0.25297589296420786
0.3,ZFP,SZ3,nomad-1iTKfRU16qFo,dev_slab,1,0.5508455529176846,0.18715737957573103,0.5934569475913886,0.4163708070942038,0.31536808244528974
0.3,ZFP,SZ3,nomad-1sSuZTi8blPO,dev_slab,1,1.0323235560141082,0.3943359902242276,1.8547630391774776,1.3776276912323806,0.21260720744095796
0.3,ZFP,SZ3,nomad-1urv55npagDc,dev_slab,6,0.47613301697927524,0.324512051821372,1.0628598173167396,0.6538724270352292,0.27465255462993726
0.3,ZFP,SZ3,nomad-1xNwoQ8q8XXI,dev_slab,8,0.5159165199779788,0.3479317525379871,1.184002382496015,0.6116033026594206,0.26396378148045196
0.3,ZFP,SZ3,nomad-28WEed2y6N1X,dev_slab,2,0.12437585288688756,0.21310682533417982,0.7005098715814272,0.3870344592272617,0.3042167340955285
0.3,ZFP,SZ3,nomad-2C9dg1L8liw7,dev_slab,3,0.25083869341276616,0.1767240007292186,0.7545606639938693,0.7443900700968558,0.23420781013659417
0.3,ZFP,SZ3,nomad-2iwRdQb9gzT1,dev_slab,4,0.6166701724136864,0.3751750088585888,1.4943126242144806,0.5100158045895626,0.2913736037877988
0.3,ZFP,SZ3,nomad-3Rqsfa2-hyu7,dev_slab,5,0.34293996819501027,0.3254423743411516,1.2283482707326194,0.48781576268377563,0.2423511293590293
0.3,ZFP,SZ3,nomad-3ermMygSkKxT,dev_slab,8,0.5098084007295263,0.3360186637786562,1.141293837940371,0.7026681807117574,0.264220424362087
0.3,ZFP,SZ3,nomad-4BR68d4gtTyq,dev_slab,9,0.7775401105559876,0.4325900852822587,1.2451218082269024,0.6834109635368629,0.280527706197175
0.3,ZFP,SZ3,nomad-4CA6DwNaypkT,dev_slab,5,0.820574855029102,0.3679874442480543,1.2008650209094442,0.24341639616332705,0.38100767646362566
