caliper_dex,codec_a,codec_b,material_id,corpus,pair_index,tol_a,tol_b,d_log10_linf,linf_a,linf_b,rmse_a,rmse_b,error_a,error_b,error_ratio_a_over_b,rmse_ratio_a_over_b,linf_ratio_a_over_b,compression_ratio_a_over_b,shape_factor_ratio_a_over_b
0.3,SZ3,SPERR,mp-1103974,dev_bulk,1,1e-07,1e-07,5.3384844238557605e-06,0.0001883814966845,0.0001883791810541,0.0001059001011363,6.878421508211085e-05,0.0006502502764273,0.0008396330929727,0.7744457452541623,1.5395988892201826,1.0000122923902048,0.5883551150883827,1.5395799641025125
0.3,SZ3,SPERR,mp-1103974,dev_bulk,2,1e-05,1e-05,9.096320907175937e-06,0.0188381523285983,0.0188377577666329,0.0103418146242302,0.0056047209979039,0.0015466701104678,0.0019126080088103,0.8086707277932375,1.8451970451513855,1.0000209452722713,0.6368233227553647,1.84515839780636
0.3,SZ3,SPERR,mp-1103974,dev_bulk,3,1e-06,1e-06,1.1187802811285508e-05,0.0018838155263338,0.0018837669982358,0.0010795502540767,0.0006489446112511,0.0011063078095236,0.0013372087009457,0.8273262122368764,1.663547605388749,1.0000257611997903,0.6185803643904202,1.6635047515104933
0.3,SZ3,SPERR,mp-1103974,dev_bulk,4,3e-05,3e-05,1.3587314803498174e-05,0.0565144675076396,0.0565126994265767,0.0293604005204592,0.0150369768613824,0.0011090736515173,0.0030106695154339,0.36838106800887427,1.9525467646267294,1.0000312864379306,0.6858364567386368,1.9524856783047448
0.3,SZ3,SPERR,mp-1103974,dev_bulk,5,3e-06,3e-06,3.4423462142996186e-05,0.0056514445885511,0.0056509966561293,0.0031925753828182,0.0018280340200697,0.0007265096505477,0.000186962503216,3.885857527850677,1.746452936743744,1.0000792660921705,0.6183997013514448,1.746314513216581
0.3,SZ3,SPERR,mp-1103974,dev_bulk,6,0.0001,0.0001,0.0006840517778187172,0.188381424441701,0.1880849407838241,0.0927439297364885,0.0417933012454845,0.0045111233607322,0.0015878557991033,2.8410157668471774,2.219109928448375,1.0015763285281711,0.7557091549772991,2.215617387552864
0.3,SZ3,SPERR,mp-1103974,dev_bulk,7,0.0003,0.0003,0.0009072929784650907,0.5651447661990829,0.5639653437739867,0.2648909217574017,0.1090976710617231,0.0093166711001373,0.0044860178037184,2.0768243702498985,2.4280162828364777,1.0020913030173162,0.7995111323662257,2.422949161943302
0.3,SZ3,SPERR,mp-1103974,dev_bulk,8,0.001,0.001,0.0019406788390281537,1.8837982919494607,1.875399172072832,0.6448006091087356,0.28856368797856,0.0189665037509456,0.0081939239795936,2.3147034068390635,2.2345174946497206,1.0044785771486426,0.93181011310037,2.2245546550059045
0.3,SZ3,SPERR,mp-1103974,dev_bulk,9,0.003,0.003,0.027080660903930687,5.651177451706758,5.309556955370283,1.7265206447219217,0.5875637603346362,0.0540601998075143,0.0159587585138423,3.387494068578304,2.9384396405568194,1.0643406783669487,1.0830528659452183,2.7608074184154643
0.3,SZ3,SPERR,mp-1104614,dev_bulk,0,0.0001,0.0001,3.0014907734243756e-06,0.6771092519318245,0.6771045723187186,0.2609199363184932,0.2559648105441976,0.0038466159725949,0.0116087392327433,0.3313551881452585,1.019358621068891,1.000006911211794,6.518002266472399,1.019351576114256
0.3,SZ3,SPERR,mp-1104614,dev_bulk,1,3e-05,3e-05,4.403922575835217e-06,0.2031330288808419,0.2031309690398046,0.086348759578039,0.0802831411385743,0.0026183683009559,0.0077089447988818,0.33965326893191666,1.0755528290677494,1.000010140457888,4.711744126128896,1.0755419225801768
0.3,SZ3,SPERR,mp-1104614,dev_bulk,2,1e-07,1e-07,5.487795682324048e-06,0.0006771096670519,0.0006771011110693,0.0003903892879685,0.000275663699265,6.984285870093032e-05,6.440438944466109e-05,1.0844425248521639,1.4161795296565778,1.0000126361963673,1.7134340870635285,1.416161634760073
0.3,SZ3,SPERR,mp-1104614,dev_bulk,3,1e-06,1e-06,5.523031296306158e-06,0.0067711011432134,0.0067710150339781,0.0037822720154933,0.0027574298633194,0.0005677344178529,0.0003311424386733,1.7144719357853677,1.3716657187937296,1.0000127173303957,2.2956751047932666,1.3716482750894288
0.3,SZ3,SPERR,mp-1104614,dev_bulk,4,3e-07,3e-07,6.644200664318589e-06,0.002031331995937,0.0020313009191568,0.0011615058907104,0.0008272865036978,0.0002645016607614,0.0001655032683549,1.5981657848243274,1.4039947291762989,1.000015298954432,1.9350602104220245,1.4039732498535253
0.3,SZ3,SPERR,mp-1104614,dev_bulk,5,0.001,0.001,6.896701532865812e-06,6.771103504667074,6.770995978757632,2.0935015234529457,2.13657170116794,0.0337363518695799,0.0442951947831238,0.7616255450451985,0.979841454564127,1.0000158803682322,13.891929542147786,0.9798258945681179
0.3,SZ3,SPERR,mp-1104614,dev_bulk,6,1e-05,1e-05,7.302844447165668e-06,0.0677110784688039,0.0677099398881022,0.0343501973700467,0.0273157554339857,0.0017042122061345,0.0021902536131186,0.778088982904565,1.2575232434285488,1.0000168155621403,3.666984636286115,1.2575020978238811
0.3,SZ3,SPERR,mp-1104614,dev_bulk,7,3e-06,3e-06,9.135851874564338e-06,0.0203133033547828,0.0203128760470772,0.0108727917527645,0.0082740824518504,0.0007384672857275,0.0009443078129365,0.7820196715635542,1.3140782456588802,1.000021036297598,2.805782097707563,1.3140506028993386
0.3,SZ3,SPERR,mp-1104614,dev_bulk,8,0.0003,0.0003,1.891773749390646e-05,2.031326021091118,2.031237539065472,0.8956251238649516,0.705490135361108,0.0175770149622422,0.0104764961129273,1.6777570260875039,1.2695076500347127,1.0000435606490843,8.564329161714326,1.269452351866284
0.3,SZ3,SPERR,mp-1104614,dev_bulk,9,0.003,0.003,3.741766281661896e-05,20.311343354050564,20.313093401010647,5.72885665316051,6.103173241212723,0.1252802587071535,0.1999069635262689,0.6266928199861881,0.9386685297535754,0.9999138463588221,21.452758979698068,0.9387494064330931
0.3,SZ3,SPERR,mp-1105871,dev_bulk,0,0.0001,0.0001,2.6179306406026726e-06,0.3634275175540438,0.3634253268166389,0.1716408812910397,0.1340852291725985,0.0195825141828764,0.034545905572406,0.566854851780704,1.2800879138603585,1.000006028026236,6.379097343505838,1.2800801975033438
0.3,SZ3,SPERR,mp-1105871,dev_bulk,1,3e-05,3e-05,3.3703095317916265e-06,0.1090283369402698,0.1090274908373771,0.0484596426596757,0.0434256409187502,0.0122382873919653,0.0124490392118508,0.9830708365281012,1.1159223360766088,1.0000077604545992,4.592256750134067,1.1159136760791892
0.3,SZ3,SPERR,mp-1105871,dev_bulk,2,0.0003,0.0003,4.238617265200917e-06,1.0902816243128657,1.090270983459348,0.483333397188382,0.3690549988143216,0.0510813751454932,0.0375738717794682,1.3594919215486867,1.309651403561007,1.0000097598245565,9.15897801644571,1.3096386217178264
0.3,SZ3,SPERR,mp-1105871,dev_bulk,3,1e-05,1e-05,5.494513878323559e-06,0.0363427873681416,0.0363423275771594,0.0187514956030257,0.0147195521800756,0.0097314807200383,0.0086432307501285,1.125907777007298,1.2739175331983088,1.0000126516657808,3.3811040985357796,1.273901416223353
0.3,SZ3,SPERR,mp-1111338,dev_bulk,0,3e-05,3e-05,4.144503086056517e-05,0.0575229657282747,0.0575174765327233,0.0284004737940582,0.0139611937554881,0.0072789973754989,0.0035858573064651,2.0299183022077525,2.034243940128262,1.0000954352638938,0.7277607952939968,2.034049820046913
0.3,SZ3,SPERR,mp-1111338,dev_bulk,1,0.0001,0.0001,0.00014236022862890163,0.1917409714860944,0.1916781297592251,0.0773045764245668,0.0406929599873077,0.009873435873569,0.0035467599708862,2.783790263399754,1.8997039401576687,1.0003278502714328,0.7929793437402299,1.8990813258295225
0.3,SZ3,SPERR,mp-1111338,dev_bulk,2,1e-05,1e-05,0.00016354601672441405,0.0191743029888931,0.0191670837157289,0.0091581569417468,0.0052969305700701,0.0032945593887818,0.0006220298710282,5.296464916284446,1.728955443270158,1.0003766495347581,0.7029165337894644,1.728304478192526
0.3,SZ3,SPERR,mp-1111338,dev_bulk,3,0.001,0.001,0.0006690878200778516,1.917417782688517,1.9144660225559849,0.6371222498437406,0.2871021005145301,0.0200423986480253,0.011609154579923,1.7264305087888867,2.21914868857428,1.0015418190230356,0.9605826693227092,2.2157324301634964
0.3,SZ3,SPERR,mp-1111338,dev_bulk,4,0.0003,0.0003,0.0019591368512548724,0.5752271032615681,0.5726380522758916,0.2609702618424024,0.1026266056382089,0.0084971353509484,0.001686771554489,5.037514018027515,2.542910390726599,1.0045212695443249,0.8525120346298808,2.531464955321578
0.3,SZ3,SPERR,mp-1111338,dev_bulk,5,0.003,0.003,0.0021521574958019984,5.752022022936615,5.723588239946139,1.6911867636534426,0.6526791398396719,0.0616694081981936,0.0405342910970762,1.5214132658814874,2.5911457260130546,1.004967824692914,1.105667060212515,2.5783369997988004
0.3,SZ3,SPERR,mp-1112138,dev_bulk,0,1e-05,1e-05,1.777318545936879e-05,0.0496713224994778,0.0496692897783646,0.0221270128757199,0.011876144849414,0.0065682269529379,0.0050911705949676,1.2901211676996849,1.863147777017195,1.0000409251093034,0.7048663311741814,1.8630715306111647
0.3,SZ3,SPERR,mp-1112138,dev_bulk,1,0.0003,0.0003,0.00020070745626007969,1.4901423213565863,1.489453817155038,0.484591574678486,0.2124793102212449,0.0090403933700207,0.0046746806443369,1.9339060906700876,2.2806529923967807,1.0004622528027511,0.9756493977652012,2.2795992412583597
0.3,SZ3,SPERR,mp-1112138,dev_bulk,2,3e-05,3e-05,0.00024120338197219926,0.1490143866877815,0.1489316483702936,0.059511246242425,0.0297743217829527,0.009485596035315,0.0050749947362715,1.869084901215855,1.9987439739600783,1.00055554557002,0.7528456149104905,1.9976341971313414
0.3,SZ3,SPERR,mp-1112138,dev_bulk,3,0.0001,0.0001,0.0005785933844515423,0.4967148204473233,0.4960535075296661,0.1809135369879642,0.0815835631002004,0.0123485019732303,0.0115903772504655,1.0654098401097645,2.2175243408499745,1.0013331483552057,0.8575207488536023,2.2145719878468917
0.3,SZ3,SPERR,mp-1112138,dev_bulk,4,0.001,0.001,0.004465677979654359,4.967112215500897,4.916299063283304,1.4654884635236771,0.5163808450885378,0.0216670348556489,0.0307895596844502,0.7037136963862302,2.8379992741063176,1.0103356511805972,1.0645498416991974,2.808966773358992
0.3,SZ3,SPERR,mp-1112138,dev_bulk,5,0.003,0.003,0.004968458269394294,14.901345019329472,14.731840631587374,3.981040120086696,1.129931046976211,0.0836337807989657,0.0665172656846078,1.2573243944740005,3.523259344665578,1.0115059884220206,1.2645499305643229,3.483181894120041
0.3,SZ3,SPERR,mp-1114492,dev_bulk,0,1e-05,1e-05,4.11352948792576e-06,0.0164341499088891,0.0164339942494393,0.0084026542341921,0.0040584794338001,0.0038482143437548,0.0033667381790305,1.1430096844842708,2.0703946813707006,1.0000094717965358,0.6588002905108614,2.0703750711992734
0.3,SZ3,SPERR,mp-1114492,dev_bulk,1,0.001,0.001,5.340422548488766e-06,1.643414131324178,1.6433939227507608,0.4982266020403346,0.1825646474197023,0.0349677541067787,0.0065701199548264,5.322239829288267,2.7290420630832726,1.0000122968529561,1.151441659929938,2.729008504866972
0.3,SZ3,SPERR,mp-1114492,dev_bulk,2,3e-05,3e-05,2.8766227874621464e-05,0.0493024473952345,0.049299181872584,0.0238013519491829,0.0104699806520726,0.0041163251252562,0.0038286341662532,1.075141929604766,2.2732947404703436,1.0000662388811834,0.7164215603029583,2.2731441699437585
0.3,SZ3,SPERR,mp-1114492,dev_bulk,3,0.0001,0.0001,0.00017193047155006358,0.1643416230706798,0.1642765756391782,0.0749853084991806,0.0284756998571377,0.0082834994235714,0.0039995900870541,2.0710870972461617,2.6333087114761407,1.0003959629134496,0.7964552766828412,2.6322664315909123
0.3,SZ3,SPERR,mp-1114492,dev_bulk,4,0.0003,0.0003,0.0007939407818038369,0.4930242836923426,0.4921238013519087,0.2156929998223778,0.0706623443621537,0.0186599518260166,0.0036983535667998,5.045475368695787,3.0524461333595605,1.0018297882320673,0.8666710136422582,3.046871004650624
0.3,SZ3,SPERR,mp-1114492,dev_bulk,5,0.01,0.01,0.0035384090956187553,16.433842663000306,16.300492100234806,4.059801970888275,1.0128103327689926,0.1899330011965467,0.1056638638785862,1.7975208763403783,4.008452362239335,1.008180769141539,1.6349435435945325,3.9759262276471636
0.3,SZ3,SPERR,mp-1114492,dev_bulk,6,0.003,0.003,0.012824655376092009,4.930229832006577,4.786769441296713,1.3530545468418531,0.4060674356310709,0.0493001090742524,0.026552587419788,1.856696987560319,3.332093214367377,1.0299701902231166,1.357921238539005,3.235135585473172
0.3,SZ3,SPERR,mp-11306,dev_bulk,0,1e-05,1e-05,1.484478464819361e-06,0.0181776277842615,0.0181775656507277,0.0096064617168662,0.0073940729944852,0.0048620203463016,0.0024169605917645,2.0116258257864628,1.2992111011118082,1.000003418143826,3.205965497105423,1.2992066602365837
0.3,SZ3,SPERR,mp-11306,dev_bulk,1,0.0001,0.0001,2.865990566425225e-06,0.1817761427984976,0.1817749432276691,0.0872654767844923,0.0705322194621608,0.0091977298267309,0.0091148311818916,1.0090949182914102,1.2372427445205885,1.0000065992089295,5.78021712907117,1.2372345797511022
0.3,SZ3,SPERR,mp-11306,dev_bulk,2,0.003,0.003,7.145136504016492e-06,5.45263155948204,5.452541851972654,1.6298748125505602,1.6788874387605583,0.0924126193602044,0.1657796817591608,0.557442373996461,0.9708064846526091,1.0000164524201411,20.24763516111667,0.9707905127992237
0.3,SZ3,SPERR,mp-11306,dev_bulk,3,0.001,0.001,7.783272529204854e-06,1.81776548523726,1.8177329081772768,0.7829768047350599,0.5815653998161624,0.0339239978045338,0.0310330555265192,1.0931568686668367,1.346326320277247,1.0000179218078942,11.645227351614023,1.3463021921079927
0.3,SZ3,SPERR,mp-11306,dev_bulk,4,0.0003,0.0003,1.4442924306357074e-05,0.5453288437872317,0.5453107085988336,0.2496103310293702,0.1922253597104826,0.019106203666297,0.0143795376892139,1.3287077845783994,1.298529660214017,1.000033256615196,7.797728745230725,1.2984864769489162
0.3,SZ3,SPERR,mp-11306,dev_bulk,5,3e-05,3e-05,3.162969319969733e-05,0.0545329773069624,0.0545290058115739,0.0251634688113188,0.0221072093120287,0.001663867759067,0.0029182466318289,0.5701600889107287,1.1382471869765656,1.0000728327122308,4.411113782456851,1.1381642913842598
0.3,SZ3,SPERR,mp-11419,dev_bulk,0,1e-05,1e-05,3.518057789309026e-06,0.0113703684496755,0.0113702763429301,0.0052567823935805,0.0029255299563893,0.033492812695588,0.0205316947351477,1.6312736541057415,1.796865002903078,1.0000081006602322,0.6950077182149872,1.7968504472281166
0.3,SZ3,SPERR,mp-11419,dev_bulk,1,0.0001,0.0001,0.0003210928261974111,0.113700608071106,0.1136165753276827,0.0449738381618729,0.0216947442815057,0.035977118239959,0.0610902624812634,0.5889173949938963,2.073029189849088,1.0007396169368856,0.7611326990933046,2.071497075527319
0.3,SZ3,SPERR,mp-11419,dev_bulk,2,3e-05,3e-05,0.0004905765251825844,0.0341108793387654,0.0340723696417768,0.014552362328744,0.0074616386357659,0.010619120935372,0.0220900237141261,0.48072021437357254,1.9502904173072801,1.0011302324256717,0.7061354622981415,1.9480886243759283
0.3,SZ3,SPERR,mp-1173587,dev_bulk,0,0.003,0.003,2.1513715120491383e-07,38.02898595762228,38.02896711914743,10.57565079654876,11.48278765578828,0.0891297502742318,0.0937722522775272,0.9504917297970459,0.921000293096751,1.00000049537172,23.381623286079478,0.9209998368594776
0.3,SZ3,SPERR,mp-1173587,dev_bulk,1,1e-05,1e-05,1.699890160411499e-06,0.1267644355769945,0.1267639394039967,0.0642259323315873,0.0516696924989712,0.0014027503596478,0.0021770286671696,0.6443417033509001,1.2430097650158476,1.0000039141494035,3.7193833989387333,1.2430048997089609
0.3,SZ3,SPERR,mp-1173587,dev_bulk,2,3e-05,3e-05,1.941834590180047e-06,0.3802934998066121,0.3802917994271411,0.1841161040746056,0.1539597427921942,0.0049359461136688,0.0069491085265216,0.7102991836766586,1.1958717307232363,1.0000044712493763,4.748953008444092,1.1958663837064138
0.3,SZ3,SPERR,mp-1173587,dev_bulk,3,0.0003,0.0003,4.153554716612717e-06,3.80290929304374,3.8028729225233775,1.323380190398539,1.319636674319944,0.0110677827242149,0.0214419748205365,0.5161736648256158,1.002836777843056,1.0000095639589077,9.282020636121478,1.0028271868450496
0.3,SZ3,SPERR,mp-1173587,dev_bulk,4,0.001,0.001,4.689836432980599e-06,12.67643300371418,12.676296114854608,5.362817069404289,4.052274176378556,0.0464525959604618,0.0392776298043191,1.1826730938676375,1.3234092354029563,1.0000107988057656,12.94624768155229,1.3233949443180015
0.3,SZ3,SPERR,mp-1173587,dev_bulk,5,0.0001,0.0001,5.418501531254116e-06,1.2676448806487317,1.2676290648989026,0.5835159091677172,0.49093644417629,0.0064020159514459,0.0135355237303986,0.4729788133035448,1.18857729160189,1.0000124766386849,6.547559559777037,1.188562462337493
0.3,SZ3,SPERR,mp-1174037,dev_bulk,0,1e-05,1e-05,4.2352809326295926e-07,0.0122751463684593,0.0122751343976261,0.0068850424148593,0.0049869202891672,0.0007022724081879,0.0004039481465145,1.7385211796303945,1.3806201053213705,1.00000097520995,1.9800360897087044,1.38061875892822
0.3,SZ3,SPERR,mp-1174037,dev_bulk,1,3e-05,3e-05,6.88970677176215e-07,0.0368252609891897,0.0368253194093313,0.0197966971749138,0.0148536416966505,0.0011014482524611,0.0011427343463497,0.9638707858738276,1.3327840794340664,0.9999984135876474,2.405126683236265,1.3327861937825476
0.3,SZ3,SPERR,mp-1174037,dev_bulk,2,1e-07,1e-07,1.4316658849544694e-06,0.0001227510919257,0.0001227506872734,6.865064816520929e-05,4.997068786459901e-05,9.726050179725831e-05,8.459247557457417e-05,1.1497535819425972,1.3738183542965359,1.0000032965379584,1.1055783121531884,1.3738138254671126
0.3,SZ3,SPERR,mp-1174037,dev_bulk,3,3e-07,3e-07,2.948505390509837e-06,0.0003682549451298,0.0003682524449875,0.0002068862074944,0.0001499801990999,0.0001315329290836,3.632671778941443e-05,3.6208316381924424,1.3794234754722228,1.0000067892076048,1.1935293607424755,1.3794141103434547
0.3,SZ3,SPERR,mp-1174037,dev_bulk,4,0.001,0.001,3.2094431399037893e-06,1.2275149554056668,1.2275058840841098,0.56239280016756,0.4335423689859228,0.0117836252541598,0.0199229690136411,0.5914592973613343,1.297203780758556,1.000007390043237,5.719222132594998,1.2971941944373724
0.3,SZ3,SPERR,mp-1174037,dev_bulk,5,0.0001,0.0001,5.745068946017007e-06,0.122751616745159,0.1227499929348958,0.0632072236679178,0.0485339477282866,0.0042334404272077,0.004445949207624,0.9522017075561985,1.3023301550036348,1.0000132285976102,3.2055541831357046,1.302312927229958
0.3,SZ3,SPERR,mp-1174037,dev_bulk,6,1e-06,1e-06,6.547449225902113e-06,0.0012275136835597,0.0012274951776305,0.0007085412835018,0.0004994590167423,0.0001614839123291,0.0001264319141869,1.2772401127328012,1.418617463597374,1.0000150761726294,1.4161424943946448,1.4185960765980314
0.3,SZ3,SPERR,mp-1174037,dev_bulk,7,3e-06,3e-06,1.1632017998586264e-05,0.0036825507585511,0.0036824521274958,0.0021189790915044,0.0014987361267329,0.0004147754762708,0.0004185434796211,0.9909973430867658,1.4138440074328291,1.0000267840699308,1.6235933512822212,1.413806139950308
0.3,SZ3,SPERR,mp-1174037,dev_bulk,8,0.003,0.003,1.6286107883178857e-05,3.68239310529475,3.682255017592931,1.2477986361872806,1.1758912296516904,0.0358668629629992,0.0182580139309402,1.9644449335323861,1.0611514098603234,1.000037500852374,8.253070817258658,1.0611116172702117
0.3,SZ3,SPERR,mp-1174037,dev_bulk,9,0.01,0.01,2.838044130260009e-05,12.274873383237662,12.274071266342958,3.70310392970654,3.574064648834427,0.1381828342731372,0.0761373786526862,1.8149145231737234,1.0361043499630582,1.0000653505163282,12.438125709567549,1.0360366444334095
0.3,SZ3,SPERR,mp-1174037,dev_bulk,10,0.0003,0.0003,4.702671325979013e-05,0.3682543393427693,0.3682144658137076,0.1800559435628609,0.1400327640917564,0.0089360585795414,0.0133977903114566,0.6669800296769891,1.2858129647778667,1.000108288871741,4.132334129526699,1.2856737406190677
0.3,SZ3,SPERR,mp-1175088,dev_bulk,0,1e-06,1e-06,8.269950604322673e-07,0.0037213456239655,0.0037213385376873,0.0020878813672556,0.0015173703145799,0.0005301844070784,0.0004003280127431,1.324374988014221,1.3759866969808565,1.0000019042283115,1.5945675616171133,1.3759840767930214
0.3,SZ3,SPERR,mp-1175088,dev_bulk,1,0.0003,0.0003,8.505392212407314e-07,1.1164058152523797,1.1164036288419084,0.5297230334125881,0.4154310486403628,0.0111440140630438,0.013130338779689,0.848722508232781,1.2751166171769879,1.0000019584408495,5.165984894539985,1.2751141199414076
0.3,SZ3,SPERR,mp-1175088,dev_bulk,2,0.0001,0.0001,9.728521292440284e-07,0.3721353600449824,0.3721345264348699,0.1844275279759162,0.1477776825735398,0.005851088694837,0.0076117239598652,0.7686942834091713,1.2480066324232555,1.0000022400773196,3.9441339777183497,1.2480038367981658
0.3,SZ3,SPERR,mp-1175088,dev_bulk,3,1e-05,1e-05,9.75335065378502e-07,0.0372134536103612,0.0372133700367793,0.0202981976042548,0.0151692433049587,0.0007104015810099,0.0008384611971958,0.8472682855042185,1.33811536911795,1.000002245794504,2.3509369995410996,1.338112363992557
0.3,SZ3,SPERR,mp-1175088,dev_bulk,4,1e-07,1e-07,2.5368150620153074e-06,0.0003721350128671,0.0003721328391463,0.0002087628488278,0.0001516069001335,7.717066379075987e-05,9.259445568510216e-05,0.8334263992350044,1.3770009718816911,1.000005841249606,1.2193169209606334,1.3769929285222902
0.3,SZ3,SPERR,mp-1175088,dev_bulk,5,3e-07,3e-07,3.3089247857276405e-06,0.0011164057490624,0.0011163972431091,0.0006439325121677,0.0004555622465112,0.0002205328199877,8.304468317010816e-05,2.65559228561282,1.4134896319857115,1.0000076191099114,1.4079421650306831,1.4134788625349002
0.3,SZ3,SPERR,mp-1175088,dev_bulk,6,3e-06,3e-06,3.379897383970487e-06,0.0111640419806811,0.0111639550968476,0.0061515573566312,0.0045576552871156,0.0006869955957347,0.0010689623849824,0.6426751823882101,1.3497197504211274,1.0000077825316158,1.8693031544953849,1.3497092462662459
0.3,SZ3,SPERR,mp-1175088,dev_bulk,7,0.003,0.003,4.0903904916511635e-06,11.163930157046453,11.164035304707111,4.773322395186116,3.521291701521033,0.0896595528297963,0.0472163683064428,1.89890828214253,1.3555600614184462,0.9999905815721835,9.962404313888158,1.355572828783284
0.3,SZ3,SPERR,mp-1175088,dev_bulk,8,0.001,0.001,5.109298870653589e-06,3.721238945891628,3.7212827250197904,1.333483174042192,1.2522187227420225,0.0210701275741449,0.0162960925161579,1.2929558146073024,1.0648963713960626,0.9999882354737876,7.928376757876376,1.0649088995447251
0.3,SZ3,SPERR,mp-1175088,dev_bulk,9,3e-05,3e-05,6.96781810904934e-06,0.1116405593513434,0.1116387682052355,0.0583022879003605,0.0453775848361888,0.0014563171265544,0.003217424866599,0.4526343852417009,1.284825715401764,1.000016044122814,2.9760722475641614,1.2848051018309181
0.3,SZ3,SPERR,mp-1175263,dev_bulk,0,3e-06,3e-06,1.4177351304045516e-06,0.011308398911126,0.0113083619954181,0.0062395821776457,0.0046046526374212,0.0006005547742162,0.0030054937063326,0.19981900908686853,1.3550603419979426,1.0000032644611054,1.9316878541890032,1.3550559184706013
0.3,SZ3,SPERR,mp-1175263,dev_bulk,1,0.001,0.001,1.6329783245616625e-06,3.7694474495231134,3.769433276157656,1.6857719049105515,1.2971788845775998,0.0198060905111994,0.022707621791107,0.8722221416844309,1.2995677966647516,1.0000037600786162,7.709085836510741,1.2995629102060424
0.3,SZ3,SPERR,mp-1175263,dev_bulk,2,3e-07,3e-07,1.7363035214046363e-06,0.0011308406913599,0.001130836170283,0.000636110839942,0.0004610742903612,7.693317728296734e-05,9.041879012094968e-05,0.8508538676535798,1.3796276505542708,1.000003997994598,1.4077462967265648,1.3796221348324285
0.3,SZ3,SPERR,mp-1175263,dev_bulk,3,1e-06,1e-06,2.251082210857902e-06,0.0037694662842184,0.003769446745963,0.0021198597230045,0.0015361165891228,0.0002861657310297,0.0001708757677079,1.674700484850959,1.3800122581939218,1.0000051833217756,1.6196410863957453,1.38000510518341
0.3,SZ3,SPERR,mp-1175263,dev_bulk,4,0.0001,0.0001,2.5927249527879503e-06,0.3769462236145955,0.3769439732637316,0.1864938584760876,0.1519912819097328,0.0036927792021925,0.0081688645141948,0.4520553861281044,1.227003655294162,1.000005969987647,4.253063615327065,1.2269963301412286
0.3,SZ3,SPERR,mp-1175263,dev_bulk,5,0.003,0.003,3.4047696098049585e-06,11.308397447090684,11.308308792183375,3.5871821276186973,3.658116603967593,0.044539108811076,0.0485935547719131,0.916564120903117,0.9806090171450631,1.0000078398024796,12.671224414150982,0.9806013294243292
0.3,SZ3,SPERR,mp-1175263,dev_bulk,6,1e-07,1e-07,4.546168819175023e-06,0.0003769467673393,0.0003769428215036,0.0002114028062896,0.0001535533766327,9.635126341489551e-05,3.274959444432568e-05,2.942059743020412,1.3767382451984496,1.0000104679953428,1.2514908119038697,1.3767238336597705
0.3,SZ3,SPERR,mp-1175263,dev_bulk,7,3e-05,3e-05,4.7776540060828765e-06,0.1130838661507311,0.1130826221270631,0.0590271736552128,0.0460706923374087,0.0035670278522257,0.0030750782674964,1.159979532855866,1.2812304452234948,1.0000110010154044,3.100237065394201,1.281216350542686
0.3,SZ3,SPERR,mp-1175263,dev_bulk,8,0.0003,0.0003,5.920660471558925e-06,1.1308379221794451,1.130822505769551,0.5337040431009664,0.4338202817973367,0.0091050149513058,0.0110938116971723,0.820729177657358,1.2302422581300414,1.0000136329174698,5.56846069139104,1.2302254865675135
0.3,SZ3,SPERR,mp-1175263,dev_bulk,9,1e-05,1e-05,8.263783003226166e-06,0.0376946611555766,0.0376939439059924,0.0206352024407202,0.0153444647483638,0.0011207984814562,0.0006248355564153,1.7937495232925826,1.3447978003221364,1.0000190282445898,2.345579509386397,1.344772211667575
0.3,SZ3,SPERR,mp-1175263,dev_bulk,10,0.01,0.01,3.939303960209806e-05,37.69436525611172,37.69094631264623,15.812490098725227,11.293067363607946,0.3027584594921699,0.239865395641595,1.2622014888072859,1.4001944369588353,1.0000907099396532,14.2543416591711,1.4000674369261215
0.3,SZ3,SPERR,mp-1177023,dev_bulk,0,0.003,0.003,3.3096824425538074e-07,7.786363935960011,7.786369869814322,2.539748335387716,2.5512969189755847,0.046228010366125,0.0286553509901246,1.6132418123950534,0.9954734458768892,0.9999992379177447,13.006511309115831,0.9954742045101161
0.3,SZ3,SPERR,mp-1177023,dev_bulk,1,0.0001,0.0001,1.8198707971706085e-06,0.259544215286688,0.259545302884959,0.129755473809956,0.1057518092404967,0.0040083617382293,0.0078359638944931,0.5115339723612389,1.2269811244067805,0.999995809601411,4.142151595694547,1.2269862659682984
0.3,SZ3,SPERR,mp-1177023,dev_bulk,2,1e-05,1e-05,2.39017454362056e-06,0.0259546851103227,0.0259545422670228,0.0143252661746635,0.0105914178007983,0.0007357863436769,0.0008790751429552,0.8370005107906886,1.352535273755679,1.000005503595418,2.430676011687054,1.352527829989711
0.3,SZ3,SPERR,mp-1177023,dev_bulk,3,3e-05,3e-05,2.474659188900219e-06,0.0778639760821278,0.0778635324056296,0.0411316591596717,0.0317720470484703,0.0024252569749823,0.0017949951834452,1.3511217174006092,1.2945863732646092,1.0000056981295928,3.060722976207675,1.2945789965857184
0.3,SZ3,SPERR,mp-1177023,dev_bulk,4,0.001,0.001,2.5867634725340594e-06,2.5954583950132246,2.595442935878338,1.1803001615896664,0.9061103813381892,0.0222190701004318,0.0255717134975856,0.8688925011822008,1.3026008595625402,1.0000059562607495,7.478943366974256,1.3025931009783804
