material_id,corpus,system_type,source,formula,ngrid,sha256,url,source_bytes,npoints,natoms,crystal_system,symmetry_number,spacegroup_relax,upload_id,upload_description,cell_c_angstrom,vacuum_fraction,license
nomad-Q4xDULo89hwd,dev_slab,slab,NOMAD surfaces/adsorbates,Ga22N22,72x108x420,49f6a7e3ef727450a7cd14da8e5dda22a4fd4132d85141159d4a64561bafec36,https://nomad-lab.eu/prod/v1/api/v1/entries/Q4xDULo89hwdIcJlNUNdu3sQgXO1/raw/CHGCAR,59499985,3265920,44,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",31.826924,,
nomad-SzuB_oB4XzfT,dev_slab,slab,NOMAD surfaces/adsorbates,Ga22N22H2H2,72x108x420,feefb6ea8e8759aa15514fe82fab305984cbdc22acfd6f799b075d1036e91aec,https://nomad-lab.eu/prod/v1/api/v1/entries/SzuB_oB4XzfTWnGQIiTiG6WbphRM/raw/CHGCAR,59501171,3265920,48,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",31.826924,,
nomad-VNlX3_0OCG9w,dev_slab,slab,NOMAD surfaces/adsorbates,Ga11N10H1,48x48x640,825bdac264f58a5e0d757457b2d24e2cc895a063ce847f929837e26f14d315aa,https://nomad-lab.eu/prod/v1/api/v1/entries/VNlX3_0OCG9wCnlEhR2y6lXGDM9y/raw/CHGCAR,26866960,1474560,22,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",46.25835,,
nomad-VyA9ivUfcKNR,dev_slab,slab,NOMAD surfaces/adsorbates,H3C1O32Ru16,96x96x420,c56b99bb63e365f5b797f84f89be3f3bbf6b44e4dba57367ea58f24b7d47a12b,https://nomad-lab.eu/prod/v1/api/v1/entries/VyA9ivUfcKNRhWhgF8wThRlp73SH/raw/CHGCAR,70501501,3870720,52,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad-WjYAcipcgiRI,dev_slab,slab,NOMAD surfaces/adsorbates,Ga16N14H2,80x48x448,4db48bc75b5bc11c7aeb8b50780ec275fba42aa32ed4fb82bceb16f56d46acf0,https://nomad-lab.eu/prod/v1/api/v1/entries/WjYAcipcgiRI5PX0MkpKutLulu_z/raw/CHGCAR,31353158,1720320,32,,,,reTvTXQBTiSwmntKl7EmAQ,"GaN electrochemical surfaces, with AECCARs",34.228328,,
nomad-Z7Uu-1P6k4r9,dev_slab,slab,NOMAD surfaces/adsorbates,Ru16C4O34H4,96x96x420,0cc9d91d418b8bc719b318d63b2520d3a49425ab837546d53efb84293fb4bf7a,https://nomad-lab.eu/prod/v1/api/v1/entries/Z7Uu-1P6k4r9viZubQMx939aybOb/raw/CHGCAR,70504623,3870720,58,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
nomad-ZvTQv6REajO4,dev_slab,slab,NOMAD surfaces/adsorbates,H1C1O32Ru16,96x96x420,b038650f165d874a57ae88373bedf2bd47a2cbed95101a7321aea78d55bb4cf7,https://nomad-lab.eu/prod/v1/api/v1/entries/ZvTQv6REajO4sxs5U_DFwlIRX-9-/raw/CHGCAR,70500917,3870720,50,,,,qM7AMKciQ7GRVR8rCNm0mw,"RuO2 CO2RR, adsorbate and spectator variations",27.831346,,
aflow-Al1C1Ta2_ICSD_606258,ext_bulk,bulk,AFLOW ICSD_WEB,Al2C2Ta4,36x36x160,a5f190502f8918488e237c16f70d1cd1cfe2dd2cca6af8ac5513577dfe07ed52,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/Al1C1Ta2_ICSD_606258/CHGCAR.static.xz,401464,207360,8,,,194.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Al1Li1O6Si2_ICSD_159530,ext_bulk,bulk,AFLOW ICSD_WEB,Al2Li2O12Si4,70x70x56,c320a4944acd1a93bf127a950abe4abfe50e244a33ecc12f59ba839106351e98,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/MCLC/Al1Li1O6Si2_ICSD_159530/CHGCAR.static.xz,900292,274400,20,,,15.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Al1N1Ti2_ICSD_184882,ext_bulk,bulk,AFLOW ICSD_WEB,Al2N2Ti4,32x32x150,df0af8690008304059b323d47eaefeab5abc7a01465b49e0d5a72aaa32015b05,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/Al1N1Ti2_ICSD_184882/CHGCAR.static.xz,299180,153600,8,,,194.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Al1Pd2_ICSD_58115,ext_bulk,bulk,AFLOW ICSD_WEB,Al4Pd8,40x54x80,eb4f25c31771770fb80e58a9afe21c48b79edcc6fad42f9cb40919ebbc2779ef,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORC/Al1Pd2_ICSD_58115/CHGCAR.static.xz,160780,172800,12,,,62.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Al2Ba2Ga1.33_ICSD_415931,ext_bulk,bulk,AFLOW ICSD_WEB,Al6Ba6Ga4,72x72x180,d2b3dc41987fd4fbb15cd1c199b83395bd0bb99187cf69eb945fb4b2530bcc37,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/Al2Ba2Ga1.33_ICSD_415931/CHGCAR.static.xz,1864000,933120,16,,,194.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Al7Cu16H9Zr6_ICSD_76304,ext_bulk,bulk,AFLOW ICSD_WEB,Al7Cu16H9Zr6,108x108x108,818138fafa6d3bd58f534106d0f929f98f4ba226ad17a3b95d9943ef30932241,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/Al7Cu16H9Zr6_ICSD_76304/CHGCAR.static.xz,3994412,1259712,38,,,225.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Al8Cu4U1_ICSD_601801,ext_bulk,bulk,AFLOW ICSD_WEB,Al8Cu4U1,84x84x84,22923c24a66d5de531e672776f05b2a343bdbd60d659bd303aed1f9921c1690b,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/BCT/Al8Cu4U1_ICSD_601801/CHGCAR.static.xz,3837960,592704,13,,,139.0,,,,,AFLOW consortium terms; see aflow.org
aflow-As4Ge2Sr3_ICSD_16454,ext_bulk,bulk,AFLOW ICSD_WEB,As16Ge8Sr12,224x90x90,443baa440f7c6cb6c0f871bf01a63861102e301913a36a137bae3c39855f8a39,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/MCL/As4Ge2Sr3_ICSD_16454/CHGCAR.static.xz,3812508,1814400,36,,,14.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Au2Ge2Nd1_ICSD_164730,ext_bulk,bulk,AFLOW ICSD_WEB,Au2Ge2Nd1,72x72x72,c091fd9839d607ebbf0769ca48f82676233be2599f4d29a859ed12b98ed192ea,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/BCT/Au2Ge2Nd1_ICSD_164730/CHGCAR.static.xz,2446172,373248,5,,,139.0,,,,,AFLOW consortium terms; see aflow.org
aflow-B0.667N0.667_ICSD_162872,ext_bulk,bulk,AFLOW ICSD_WEB,B2N2,56x56x168,23ea1abbfec468572d2a0f0c0671eb38f81dbcad568f3bc365cfaa867aa824d3,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/B0.667N0.667_ICSD_162872/CHGCAR.static.xz,2398152,526848,4,,,187.0,,,,,AFLOW consortium terms; see aflow.org
aflow-B1C1F6K1_ICSD_1194,ext_bulk,bulk,AFLOW ICSD_WEB,B4C4F24K4,240x70x90,f1ba0a20ec8a0a1e7eb183e6906ec255bfa845e470b91e644e564639f163a7c6,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/MCL/B1C1F6K1_ICSD_1194/CHGCAR.static.xz,3197708,1512000,36,,,14.0,,,,,AFLOW consortium terms; see aflow.org
aflow-B1Ni2_ICSD_75792,ext_bulk,bulk,AFLOW ICSD_WEB,B2Ni4,56x56x56,76cdec612b566e72484abba3550bc925c0831fa09c3f2fb6ada7a93ed3e4ae90,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/BCT/B1Ni2_ICSD_75792/CHGCAR.static.xz,540012,175616,6,,,140.0,,,,,AFLOW consortium terms; see aflow.org
aflow-B6Co21Mn2_ICSD_613157,ext_bulk,bulk,AFLOW ICSD_WEB,B6Co21Mn2,108x108x108,89fd8a21b727993d6cb8b630752ea1046729560dfcad61a53fd0dce679690f5d,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/B6Co21Mn2_ICSD_613157/CHGCAR.static.xz,8127872,1259712,29,,,225.0,,,,,AFLOW consortium terms; see aflow.org
aflow-B6H2O13Sr3_ICSD_262541,ext_bulk,bulk,AFLOW ICSD_WEB,B12H4O26Sr6,140x140x240,b60545704344f1fe9f44d30af5b4ec208b9efaf0d05be4655d4e46115d6e89a5,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/TRI/B6H2O13Sr3_ICSD_262541/CHGCAR.static.xz,21166192,4704000,48,,,2.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Ba1C1Si1_ICSD_168412,ext_bulk,bulk,AFLOW ICSD_WEB,Ba8C8Si8,70x98x126,022452068585e7a65aa2e3c9d610069c7178971f43d32f8732ba09055b0c3ff7,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORC/Ba1C1Si1_ICSD_168412/CHGCAR.static.xz,783492,864360,24,,,62.0,,,,,AFLOW consortium terms; see aflow.org
aflow-C1_ICSD_290661,ext_bulk,bulk,AFLOW ICSD_WEB,C4,28x28x96,2fb6e7c1cd3e8fdc4b696e5ac7ba7bd9a303e689b1e3feb64d4b30a48bd20056,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/C1_ICSD_290661/CHGCAR.static.xz,146004,75264,4,,,194.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Ca1O4U1_ICSD_246962,ext_bulk,bulk,AFLOW ICSD_WEB,Ca1O4U1,70x70x70,ca9edf3341b85f5e2cf619db5a2d68501985069748ed12387767877e67dda00c,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/RHL/Ca1O4U1_ICSD_246962/CHGCAR.static.xz,1022116,343000,6,,,166.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Ca3O12Sc2Si3_ICSD_156537,ext_bulk,bulk,AFLOW ICSD_WEB,Ca12O48Sc8Si12,120x120x120,21af0d3fcc6fc7795e80839cc279cf7df2009ebae9eded6eb4b6121f15493705,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/BCC/Ca3O12Sc2Si3_ICSD_156537/CHGCAR.static.xz,5664308,1728000,80,,,230.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Ce1O4Sr2_ICSD_86768,ext_bulk,bulk,AFLOW ICSD_WEB,Ce2O8Sr4,40x70x120,cf3274f63241690ee669842c4543215a4d607c329b4e2e49a5bb7768db6578af,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORC/Ce1O4Sr2_ICSD_86768/CHGCAR.static.xz,309504,336000,14,,,55.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Cl1H2Nd1O2_ICSD_20047,ext_bulk,bulk,AFLOW ICSD_WEB,Cl2H4Nd2O4,42x70x80,f84f677a5e1518357e3f1a889e27165b127f96d63f4f28a20bcf31e64c6a0305,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/MCL/Cl1H2Nd1O2_ICSD_20047/CHGCAR.static.xz,982992,235200,12,,,11.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Cl1O12Pb5V3_ICSD_203074,ext_bulk,bulk,AFLOW ICSD_WEB,Cl2O24Pb10V6,120x120x80,eb5872d5229ab8e3f7360c0add9e8619cf357bff1e11a7e494b68f2d5c36e983,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/Cl1O12Pb5V3_ICSD_203074/CHGCAR.static.xz,2437424,1152000,42,,,176.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Co2Nd1_ICSD_154732,ext_bulk,bulk,AFLOW ICSD_WEB,Co4Nd2,54x54x54,1d0764f8489f4a5ae44d74bc72f68148fbf687a1dc93a748c195e3b235d9f72a,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/BCT/Co2Nd1_ICSD_154732/CHGCAR.static.xz,506208,157464,6,,,227.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Cr1Sb1_ICSD_626687,ext_bulk,bulk,AFLOW ICSD_WEB,Cr2Sb2,40x40x64,ae47ce64b15a506e84e27de522359d7ae3a6dd6abeb2cbecaaedd8cf86eb92eb,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/Cr1Sb1_ICSD_626687/CHGCAR.static.xz,403016,102400,4,,,194.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Cs1In3_ICSD_102867,ext_bulk,bulk,AFLOW ICSD_WEB,Cs3In9,96x96x96,24fe0c3fa53b3afe6211d6fbb9307006e4ebe8403eb0f13616908f8259943d71,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/BCT/Cs1In3_ICSD_102867/CHGCAR.static.xz,3631180,884736,12,,,119.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Cu1Hf1Hg2_ICSD_102969,ext_bulk,bulk,AFLOW ICSD_WEB,Cu1Hf1Hg2,56x56x56,2a7e0e7a596a8ba7a1fb0ded401739f3a2acc0d9cab42c5e3f0f1d4859eaeb89,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/Cu1Hf1Hg2_ICSD_102969/CHGCAR.static.xz,560148,175616,4,,,216.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Cu1Sb1Se2_ICSD_30358,ext_bulk,bulk,AFLOW ICSD_WEB,Cu4Sb4Se8,48x80x180,cb8f74ef1eab741ab05ad0fe4da0367ec39420c3e20f5dbbc7e9bb6262c6aa1b,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORC/Cu1Sb1Se2_ICSD_30358/CHGCAR.static.xz,717000,691200,16,,,62.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Er2O3_ICSD_419435,ext_bulk,bulk,AFLOW ICSD_WEB,Er6O9,80x80x96,3c896fa57f7418193cae9e946672a496ba13de44a53d5f0556f47e845fcb7fe6,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/MCLC/Er2O3_ICSD_419435/CHGCAR.static.xz,2008692,614400,15,,,12.0,,,,,AFLOW consortium terms; see aflow.org
aflow-F2Mn1_ICSD_63569,ext_bulk,bulk,AFLOW ICSD_WEB,F4Mn2,54x54x36,41f2ba205c6feb569d914cb29ead62434258576381d12db0015cafd4c759d951,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/TET/F2Mn1_ICSD_63569/CHGCAR.static.xz,233000,104976,6,,,136.0,,,,,AFLOW consortium terms; see aflow.org
aflow-H3Ni1Zr1_ICSD_658750,ext_bulk,bulk,AFLOW ICSD_WEB,H6Ni2Zr2,64x64x50,85fd0854f6bc31e93829d21faccd6849a0f1d5f6cdb67e146da0f1b0c5f42d1b,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORCC/H3Ni1Zr1_ICSD_658750/CHGCAR.static.xz,331328,204800,10,,,63.0,,,,,AFLOW consortium terms; see aflow.org
aflow-H4Si1_ICSD_159307,ext_bulk,bulk,AFLOW ICSD_WEB,H16Si4,40x64x64,8fe17de2267e1d034e2eb6627822df0358d048afa9ca3b0ef4be161cd01f8c58,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/MCL/H4Si1_ICSD_159307/CHGCAR.static.xz,331364,163840,20,,,14.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Mo3Na1O16P3_ICSD_66877,ext_bulk,bulk,AFLOW ICSD_WEB,Mo6Na2O32P6,140x280x160,5691b57d4049c319fbd87762e757556b733419398dd8b7e58329a6ac863e2178,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/TRI/Mo3Na1O16P3_ICSD_66877/CHGCAR.static.xz,60401724,6272000,46,,,2.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Na10Sn12Yb1_ICSD_172210,ext_bulk,bulk,AFLOW ICSD_WEB,Na10Sn12Yb1,140x140x140,5c6c56da5859cdd5e23773997bae6840ee1ff27335ef9f952109e0fbe132e267,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/BCC/Na10Sn12Yb1_ICSD_172210/CHGCAR.static.xz,8450268,2744000,23,,,217.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Ni1_ICSD_181716,ext_bulk,bulk,AFLOW ICSD_WEB,Ni1,28x28x28,f982166bd63abc4133218541bb9b72d7073a78847e5131be9e042e9aad37ef16,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/Ni1_ICSD_181716/CHGCAR.static.xz,125792,21952,1,,,225.0,,,,,AFLOW consortium terms; see aflow.org
aflow-O2Si1_ICSD_170531,ext_bulk,bulk,AFLOW ICSD_WEB,O16Si8,140x128x64,800dfeca2a085fb2348e01d9c8448adaa06ad04ea4df3a52c54202a21376ab63,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/MCLC/O2Si1_ICSD_170531/CHGCAR.static.xz,4950772,1146880,24,,,70.0,,,,,AFLOW consortium terms; see aflow.org
aflow-O7V2Zr1_ICSD_84883,ext_bulk,bulk,AFLOW ICSD_WEB,O28V8Zr4,96x96x96,1014c2fa7828294ebf1af554f70f5ebd18f191bee8b1478855ea5c92d0602385,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/CUB/O7V2Zr1_ICSD_84883/CHGCAR.static.xz,1076684,884736,40,,,205.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Pa1_ICSD_648329,ext_bulk,bulk,AFLOW ICSD_WEB,Pa1,32x32x32,bfdcde6aae94d9c497c8e37ffe021e8e917b4b6955ebe7761a499eeacfc81efd,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/BCT/Pa1_ICSD_648329/CHGCAR.static.xz,97084,32768,1,,,139.0,,,,,AFLOW consortium terms; see aflow.org
aflow-Pt5Se4_ICSD_87926,ext_bulk,bulk,AFLOW ICSD_WEB,Pt10Se8,42x60x108,b4c16fe4b60132935f39fbb15d3a0d0d3c8dbe7cde1ae98fc04cc9f625201f9d,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/MCL/Pt5Se4_ICSD_87926/CHGCAR.static.xz,584232,272160,18,,,14.0,,,,,AFLOW consortium terms; see aflow.org
nomad2d--B4E6JXJAJsP,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Mo2S4,48x48x324,2877a87e479ddb31bdece877257309128bb757d73991af1560463dbd0a7dc65d,https://nomad-lab.eu/prod/v1/api/v1/entries/-B4E6JXJAJsPFR5X0kjhbiyR4wTj/raw/CHGCAR.gz,9535830,746496,6,,,,,,21.670535,0.35911645876200277,NOMAD default CC BY 4.0; verify per upload
nomad2d--GTGzWfdnZfM,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Bi2Se2,64x64x252,9f0a5164924b65df27aed5f297e9fd5d9dba5cbc41ffd066d05cd9e3f39f54b7,https://nomad-lab.eu/prod/v1/api/v1/entries/-GTGzWfdnZfMnWgJJ3eY-uk6oCoh/raw/CHGCAR.relax1.gz,11580587,1032192,4,,,,,,18.171891651625923,0.46638222346230157,NOMAD default CC BY 4.0; verify per upload
nomad2d--oZxTxEUsVxM,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Mo1W1S4,56x56x384,2748fb9f283de7296e6f39306560ee38416611a213b603f09e9187abe8c0405d,https://nomad-lab.eu/prod/v1/api/v1/entries/-oZxTxEUsVxMWD6M2fUqrvEAb1Wj/raw/CHGCAR.relax1.gz,14382448,1204224,6,,,,,,22.382670000002705,0.3636233790391156,NOMAD default CC BY 4.0; verify per upload
nomad2d--poJgwk5QnYH,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Te2Mo1W1Se2,56x56x384,22779503673af67e4bfac77c929719ba0642a9500f89c45263c49a532d699866,https://nomad-lab.eu/prod/v1/api/v1/entries/-poJgwk5QnYHsg3C_a0RxriAeQU_/raw/CHGCAR.gz,11940846,1204224,6,,,,,,24.428945,0.35591052827380953,NOMAD default CC BY 4.0; verify per upload
nomad2d-01AsrYzXZ0cy,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Mo1W1Se4,56x56x360,4b99c0f8424f3f4da7d35c87ce4aea677e9127fa72bdf5dcda072fe0ceb22c6d,https://nomad-lab.eu/prod/v1/api/v1/entries/01AsrYzXZ0cygF_rmSpP-xRQ_73W/raw/CHGCAR.gz,14556985,1128960,6,,,,,,23.619322,0.3475065547052154,NOMAD default CC BY 4.0; verify per upload
nomad2d-03AViAQBOpvV,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Te4W2,56x56x384,8ce7bc14eca2deb02d29e39d206c06081c6b75b9fcf5badd16997da7c2459ed4,https://nomad-lab.eu/prod/v1/api/v1/entries/03AViAQBOpvVpyVJLjDA6mlbIQEz/raw/CHGCAR.gz,11840935,1204224,6,,,,,,25.05413,0.349587784332483,NOMAD default CC BY 4.0; verify per upload
nomad2d-06Maeq8yNQaK,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,W2Se2S2,48x48x360,1790de9499341f86efecf9f27336de8acfdad9ebe6f3e0cbd8c945d7e6d24890,https://nomad-lab.eu/prod/v1/api/v1/entries/06Maeq8yNQaK567BzN-XQWSn61WK/raw/CHGCAR.gz,10406738,829440,6,,,,,,23.022902,0.36212263695987656,NOMAD default CC BY 4.0; verify per upload
nomad2d-0J6F9ROgTdMT,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Mo2Se2S2,48x48x360,81f167fcc3bece3c1177944fc7170f661ac6ead969d7ef0f4179ae33196e66c7,https://nomad-lab.eu/prod/v1/api/v1/entries/0J6F9ROgTdMT-PeqfQrVeZXEbNzh/raw/CHGCAR.gz,8704146,829440,6,,,,,,22.986058,0.36210816936728396,NOMAD default CC BY 4.0; verify per upload
nomad2d-0KKvLZ7KNaqG,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Sn2S2,64x64x168,8894e3d9ea8fdda19c2530252fe9255f0511f1e746cfde9e5cf3297ad0041fd7,https://nomad-lab.eu/prod/v1/api/v1/entries/0KKvLZ7KNaqGXLLWm4BSut3PBBur/raw/CHGCAR.gz,9339840,688128,4,,,,,,11.041095273297573,0.3024408249627976,NOMAD default CC BY 4.0; verify per upload
nomad2d-0XHkHlmw3DQ_,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Cd1S1,64x64x108,3eb04eb71d6b60186279aa91c40a10c899bcfb5bc55dd463710af55c6b3f38a6,https://nomad-lab.eu/prod/v1/api/v1/entries/0XHkHlmw3DQ_31aktyiWvSeDvnl-/raw/CHGCAR.relax1.gz,5187557,442368,2,,,,,,5.92118,0.16594102647569445,NOMAD default CC BY 4.0; verify per upload
nomad2d-0a2YWO4Ir7mi,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Co1O2,48x48x196,980ecb85953c9c92dea524ab14c0e6345133017df111bd7c93ade082a6eaa918,https://nomad-lab.eu/prod/v1/api/v1/entries/0a2YWO4Ir7mi7qV-Uy7e-O7Sw5rB/raw/CHGCAR.gz,5855156,451584,3,,,,,,13.017649407871223,0.5020062712585034,NOMAD default CC BY 4.0; verify per upload
nomad2d-0qZgP0AV8Gk8,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Te2Mo1W1S2,56x56x384,8746d27c853e9640e23dbc633669c81c6673535a3570b5c4aab9074cd4d9bc83,https://nomad-lab.eu/prod/v1/api/v1/entries/0qZgP0AV8Gk8lnWgOObvzOua0BsH/raw/CHGCAR.relax1.gz,14615402,1204224,6,,,,,,23.872279000370494,0.35920642671130953,NOMAD default CC BY 4.0; verify per upload
nomad2d-1M5XVUL3-6vX,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Cd1Br2,40x40x240,17844b07388dc89f5e22ce5ef1c9fd6aac072c6389336bbeeeaa377adfdc85c9,https://nomad-lab.eu/prod/v1/api/v1/entries/1M5XVUL3-6vXIKYtq7JB0BCUEE0u/raw/CHGCAR,6993691,384000,3,,,,,,23.104826,0.6536484375,NOMAD default CC BY 4.0; verify per upload
nomad2d-1_3Aeqri4-hc,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Mo2Se4,56x56x384,1d039b79f28767222fc4e2bed6e2bc8599720cd8488af886f85c1df1fe7266e8,https://nomad-lab.eu/prod/v1/api/v1/entries/1_3Aeqri4-hcws2iWMWA2GEShRwr/raw/CHGCAR.relax1.gz,13230846,1204224,6,,,,,,25.451423,0.3800547074298469,NOMAD default CC BY 4.0; verify per upload
nomad2d-25gGmM0frydq,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,W2Se2S2,48x48x360,ad447d1aecc7d5655b33acae46bf448d1c1321b2437c59d72ec455b817c674c7,https://nomad-lab.eu/prod/v1/api/v1/entries/25gGmM0frydq2fdaovXHZkFYYEEX/raw/CHGCAR.gz,8463819,829440,6,,,,,,23.022902,0.3621841242283951,NOMAD default CC BY 4.0; verify per upload
nomad2d-2A-QzAIQ7zUi,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,W1S2,48x48x256,9bc39f14e8c5fbdc1502399a7a49fa42c7fb89050b36279ed128c5be0cb8bd3d,https://nomad-lab.eu/prod/v1/api/v1/entries/2A-QzAIQ7zUiADWeKc64Q397ACnj/raw/CHGCAR.gz,5602848,589824,3,,,,,,17.101201,0.5445726182725694,NOMAD default CC BY 4.0; verify per upload
nomad2d-2H4rlyMxb2Lt,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Te2Mo2Se2,56x56x384,24476bee47c239afdf84e15643b2488aa853bc5ced2cdeb6438df582ed3d0048,https://nomad-lab.eu/prod/v1/api/v1/entries/2H4rlyMxb2LtDEefbeGEhgyG0d1H/raw/CHGCAR.gz,15297980,1204224,6,,,,,,24.365285,0.3551075215242347,NOMAD default CC BY 4.0; verify per upload
nomad2d-2KcZ7wrCEYsv,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Zr1F4,64x64x300,0c11840c47f8345bb0f08dbdf7c820bb5eef49361896735e2c5f13af0d8c7636,https://nomad-lab.eu/prod/v1/api/v1/entries/2KcZ7wrCEYsvXHZxhY0ox1MnW5oQ/raw/CHGCAR.gz,10570303,1228800,5,,,,,,19.585596,0.6849690755208333,NOMAD default CC BY 4.0; verify per upload
nomad2d-2OB-b56O56z1,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Sn1Ge1,64x64x192,e03642baa522c6d11bad15bc2b847577b47870c6d7990bb662c8005d1b238944,https://nomad-lab.eu/prod/v1/api/v1/entries/2OB-b56O56z1by2lEUzpMdQPnitm/raw/CHGCAR.gz,10287262,786432,2,,,,,,12.586198,0.5282681783040365,NOMAD default CC BY 4.0; verify per upload
nomad2d-36OeWXGAtZ8e,ext_vacuum2d,vacuum2d,NOMAD structural_type=2D,Te2W2S2,72x72x480,00771a8b63419be325993faec59220f003dce425e7f34e104f7b76c25842eb80,https://nomad-lab.eu/prod/v1/api/v1/entries/36OeWXGAtZ8e3Lc0H3APasGehLhY/raw/CHGCAR.gz,31720562,2488320,6,,,,,,23.962194000060844,0.3588175958076132,NOMAD default CC BY 4.0; verify per upload
